Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
0,,,,,,,,
,RightShoulder,-0.20119,0.09419906,0.6876242,0.6912464,-49.57703,2.354736,8.165222
,LeftShoulder,-0.1591528,-0.1809699,-0.7065599,0.665352,-53.2421,9.406708,5.024689
,Trunk,-0.127161,0.02062691,0.9746064,-0.1831585,25.39416,-11.22861,-8.465546
,UpperTrunk,-0.09521552,-0.2182298,0.9685922,-0.071686,1.288429,-15.85646,-9.710663
,LowerTrunk,0.03948382,-0.2086395,0.9771376,0.01061776,-3.945297,-3.88712,-7.979126
,Hips,0.2409911,0.07181876,-0.07782593,0.9647322,28.05103,8.514977,9.224243
,Head,-0.3307089,0.06168073,-0.0822891,-0.9381129,-13.44357,3.705078,-18.49159
0.03320313,,,,,,,,
,RightShoulder,-0.2010169,0.09414458,0.6881966,0.6907347,-49.55022,2.341797,8.302979
,LeftShoulder,-0.158624,-0.1804435,-0.7061095,0.6660989,-53.14559,9.383759,5.173004
,Trunk,-0.1268446,0.02052296,0.9745692,-0.183587,25.3865,-11.20547,-8.513214
,UpperTrunk,-0.09501849,-0.2181627,0.9685965,-0.07209146,1.301575,-15.85382,-9.734528
,LowerTrunk,0.03966019,-0.208461,0.9771707,0.01041502,-3.942766,-3.862917,-8.016083
,Hips,0.2407929,0.07179051,-0.07794082,0.9647747,28.02769,8.511266,9.237396
,Head,-0.3305745,0.06150767,-0.08312395,-0.938098,-13.4372,3.70285,-18.64061
0.06665039,,,,,,,,
,RightShoulder,-0.2010291,0.09396374,0.6877791,0.6911716,-49.54165,2.352905,8.23493
,LeftShoulder,-0.1582039,-0.1803775,-0.7065583,0.6657408,-53.11074,9.381256,5.108892
,Trunk,-0.1271137,0.02042886,0.9745228,-0.1836575,25.39166,-11.23239,-8.51618
,UpperTrunk,-0.095245,-0.2182012,0.9685639,-0.07211426,1.301443,-15.88071,-9.716467
,LowerTrunk,0.03965963,-0.2085066,0.977163,0.01023576,-3.932981,-3.869534,-8.035187
,Hips,0.2407544,0.07184679,-0.07792506,0.9647813,28.0232,8.517854,9.235474
,Head,-0.330489,0.06178536,-0.08338544,-0.9380866,-13.42319,3.695923,-18.67539
0.09985352,,,,,,,,
,RightShoulder,-0.2011751,0.09410516,0.687649,0.6912393,-49.52007,2.348663,8.20053
,LeftShoulder,-0.1581911,-0.1803197,-0.7066381,0.6656749,-53.05941,9.381561,5.078795
,Trunk,-0.1272426,0.02100423,0.9745266,-0.1834831,25.34615,-11.22894,-8.498229
,UpperTrunk,-0.09522527,-0.2178193,0.9686626,-0.071969,1.252571,-15.88225,-9.695251
,LowerTrunk,0.03970191,-0.208535,0.9771554,0.01020777,-3.950722,-3.875196,-8.033783
,Hips,0.2409314,0.07193342,-0.07788157,0.9647342,28.0443,8.528502,9.230804
,Head,-0.3298159,0.06185831,-0.08333847,-0.9383229,-13.38651,3.685486,-18.6492
0.1333008,,,,,,,,
