Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
0,,,,,,,,
,RightShoulder,-0.04557426,0.01185808,0.7051403,0.7075025,-12.08786,0.3284607,0.301041
,LeftShoulder,-0.04885666,-0.04949217,-0.7166124,0.6939961,-15.40808,3.011383,-1.344467
,Trunk,-0.04060873,0.05528056,0.9973316,-0.02499355,7.431582,-3.062958,-0.4926304
,UpperTrunk,-0.02666969,-0.06478371,0.9975338,-0.004288435,2.724655,-3.18361,-1.600113
,LowerTrunk,0.001051957,-0.04106221,0.9991095,0.009656191,-9.109472,-1.699566,-0.8031616
,Hips,0.1202475,0.01576629,-0.0165498,0.9924808,13.8164,1.820218,1.910645
,Head,-0.08004418,0.003821783,0.05388668,-0.9953266,-1.764082,2.622955,5.705276
0.03320313,,,,,,,,
,RightShoulder,-0.04415469,0.01165776,0.7047108,0.7080236,-11.93949,0.4322205,0.1714398
,LeftShoulder,-0.04869646,-0.04815565,-0.7172185,0.6934749,-15.26975,3.111671,-1.488411
,Trunk,-0.0408194,0.05527929,0.9973376,-0.02440744,7.414708,-3.067688,-0.4401165
,UpperTrunk,-0.02671137,-0.06463685,0.9975439,-0.003831327,2.770365,-3.132612,-1.567955
,LowerTrunk,0.0005660728,-0.04051648,0.9991303,0.009833962,-9.155462,-1.767038,-0.7668152
,Hips,0.1201038,0.01586831,-0.01641136,0.9924988,13.7998,1.831961,1.894653
,Head,-0.07982834,0.004197706,0.05417556,-0.9953265,-1.756269,2.584412,5.790932
0.06665039,,,,,,,,
,RightShoulder,-0.04440838,0.01099596,0.705702,0.7070304,-11.91242,0.5059814,0.3846031
,LeftShoulder,-0.04774318,-0.04807122,-0.7165945,0.6941916,-15.19132,3.189087,-1.327219
,Trunk,-0.04201474,0.0551006,0.9972832,-0.02499995,7.420686,-3.215668,-0.4922996
,UpperTrunk,-0.02799939,-0.06468648,0.9975035,-0.004285425,2.814709,-3.138184,-1.623067
,LowerTrunk,-0.0006755441,-0.04018195,0.9991435,0.009859681,-9.181105,-1.906131,-0.7629089
,Hips,0.1199937,0.01583982,-0.0164032,0.9925127,13.78708,1.828647,1.893677
,Head,-0.07997074,0.006519377,0.05324417,-0.9953529,-1.766338,2.465118,5.631693
0.09985352,,,,,,,,
,RightShoulder,-0.0422929,0.01254148,0.7056055,0.7072304,-11.91903,0.6579285,0.3576155
,LeftShoulder,-0.0493191,-0.04597041,-0.7166981,0.6941168,-15.20181,3.34269,-1.344625
,Trunk,-0.04075649,0.05466048,0.9973639,-0.02483036,7.473784,-3.070648,-0.4893599
,UpperTrunk,-0.02673615,-0.06515094,0.9975081,-0.004259855,2.855081,-2.996429,-1.621043
,LowerTrunk,-0.0006470885,-0.0402929,0.999139,0.009867519,-9.168379,-1.902866,-0.7619934
,Hips,0.1199937,0.01583982,-0.0164032,0.9925127,13.78708,1.828647,1.893677
,Head,-0.08032005,0.005503457,0.05299467,-0.9953443,-1.753275,2.437042,5.606038
0.1330566,,,,,,,,
,RightShoulder,-0.04465491,0.01224011,0.7055751,0.7071208,-12.0045,0.5547791,0.3844053
,LeftShoulder,-0.04863933,-0.0482092,-0.7166327,0.6940806,-15.24656,3.218644,-1.322016
,Trunk,-0.0417035,0.05550669,0.9972686,-0.02520214,7.391917,-3.183655,-0.5097411
,UpperTrunk,-0.02772094,-0.06443651,0.9975268,-0.004437357,2.817693,-3.022858,-1.647345
,LowerTrunk,-0.001402074,-0.03990503,0.9991533,0.009919256,-9.230167,-1.987813,-0.7659607
,Hips,0.1201435,0.01582538,-0.01648861,0.9924934,13.80439,1.827016,1.903564
,Head,-0.07971287,0.006799567,0.05259776,-0.9954062,-1.765122,2.400909,5.539698
0.1665039,,,,,,,,
,RightShoulder,-0.04292586,0.01287935,0.7055464,0.7072452,-11.91986,0.677002,0.3680367
,LeftShoulder,-0.04928965,-0.04652391,-0.7166219,0.6941606,-15.16641,3.338406,-1.318487
,Trunk,-0.04101197,0.0554555,0.9972991,-0.02524344,7.39584,-3.113708,-0.5057931
,UpperTrunk,-0.02711216,-0.06447175,0.9975415,-0.004403055,2.857784,-2.943909,-1.652552
,LowerTrunk,-0.001480481,-0.03958963,0.9991648,0.009999335,-9.263711,-1.987403,-0.7745972
,Hips,0.1201206,0.01574386,-0.01664263,0.9924949,13.80177,1.817603,1.921356
,Head,-0.07980296,0.006235674,0.05247879,-0.9954087,-1.77148,2.395874,5.529974
0.199707,,,,,,,,
,RightShoulder,-0.04300766,0.01252905,0.7056293,0.7071636,-11.88902,0.5768127,0.3942965
,LeftShoulder,-0.04910003,-0.04629011,-0.7166113,0.6942006,-15.12293,3.276835,-1.301413
,Trunk,-0.04027647,0.05583626,0.9973004,-0.02553653,7.386758,-3.048553,-0.5187166
,UpperTrunk,-0.02654498,-0.06439364,0.9975612,-0.004515648,2.858044,-2.853699,-1.673502
,LowerTrunk,-0.001698976,-0.03950813,0.9991671,0.01006925,-9.307173,-1.996089,-0.7957764
,Hips,0.1204159,0.01560145,-0.01689509,0.9924571,13.83589,1.801234,1.950562
,Head,-0.0795899,0.005244058,0.0525654,-0.9954271,-1.756021,2.444885,5.526876
0.2331543,,,,,,,,
,RightShoulder,-0.04310081,0.01250962,0.7057845,0.7070038,-11.86312,0.4903259,0.4524384
,LeftShoulder,-0.049274,-0.0463147,-0.7164107,0.6943939,-15.10714,3.211607,-1.236862
,Trunk,-0.03952022,0.05611144,0.9973074,-0.02583909,7.354877,-2.971191,-0.5512848
,UpperTrunk,-0.02587186,-0.06411715,0.9975955,-0.004799336,2.864704,-2.791443,-1.684189
,LowerTrunk,-0.001567371,-0.03917217,0.9991825,0.009878725,-9.343879,-1.974929,-0.8303223
,Hips,0.1203999,0.01554902,-0.01700491,0.992458,13.83405,1.79518,1.963226
,Head,-0.07932806,0.004089355,0.05234304,-0.9954652,-1.757605,2.500458,5.468552
0.2663574,,,,,,,,
,RightShoulder,-0.04316491,0.01154907,0.705478,0.7073219,-11.83077,0.4183044,0.392228
,LeftShoulder,-0.04831507,-0.04634966,-0.7167537,0.6941049,-15.07244,3.14189,-1.297683
,Trunk,-0.03961862,0.05575764,0.9973251,-0.02577286,7.395161,-2.982208,-0.5417336
,UpperTrunk,-0.02596729,-0.0644677,0.9975707,-0.004716069,2.902884,-2.807404,-1.661637
,LowerTrunk,-0.001524162,-0.03919055,0.9991829,0.009765267,-9.341776,-1.969985,-0.8433228
,Hips,0.1203999,0.01554902,-0.01700491,0.992458,13.83405,1.79518,1.963226
,Head,-0.07968467,0.004165582,0.05241725,-0.9954324,-1.758409,2.502686,5.486831
0.2998047,,,,,,,,
