Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
,UpperTrunk,0.1826643,-0.1655329,0.9242144,0.2916511,9.296551,7.77733,21.81735
,LowerTrunk,0.1255207,-0.0945669,0.9810182,0.1135991,15.69182,13.10322,12.86392
,Hips,-0.04082217,0.0128996,-0.003022134,0.9990785,-4.679596,1.479467,0.3466187
,Head,-0.1671559,-0.2535139,0.3026568,-0.9034314,-0.6562557,8.989521,72.07043
0.1333008,,,,,,,,
,RightShoulder,-0.1934635,0.1832103,0.5133715,0.8157545,-52.04416,-23.11406,-60.74008
,LeftShoulder,-0.1389108,-0.1624002,-0.8298367,0.5154619,-45.6477,-24.23103,-61.41211
,Trunk,0.1818345,-0.2070061,0.9196491,0.2798752,20.39926,22.2324,35.10565
,UpperTrunk,0.1815711,-0.1662643,0.9240927,0.2923023,9.227262,7.611539,21.86713
,LowerTrunk,0.1258276,-0.09592836,0.9808212,0.1138191,15.84002,13.1385,12.91382
,Hips,-0.04072141,0.01292488,-0.002831131,0.9990829,-4.66803,1.482359,0.324707
,Head,-0.1662924,-0.2505987,0.3036701,-0.9040639,-0.4455681,8.753424,72.2395
0.1665039,,,,,,,,
,RightShoulder,-0.1918879,0.1834657,0.511675,0.817134,-52.50071,-22.97658,-61.17987
,LeftShoulder,-0.1383899,-0.1603357,-0.8315399,0.5134997,-45.99738,-24.12016,-61.89468
,Trunk,0.1816947,-0.210381,0.9183536,0.2816975,20.95407,22.25264,35.28741
,UpperTrunk,0.1815079,-0.1706686,0.9229094,0.2935393,9.286583,7.597659,21.98822
,LowerTrunk,0.1260592,-0.1001601,0.9803141,0.1142863,16.21064,13.2009,13.02216
,Hips,-0.03963271,0.01267888,-0.002415419,0.999131,-4.543152,1.454078,0.2770386
,Head,-0.1699596,-0.2483717,0.3051658,-0.9034926,-0.3531952,8.489401,72.61349
0.199707,,,,,,,,
,RightShoulder,-0.1984708,0.1880931,0.5099882,0.8155625,-53.30655,-22.83262,-61.43402
,LeftShoulder,-0.1425799,-0.1676724,-0.830265,0.5120714,-46.8191,-24.07768,-62.14194
,Trunk,0.179592,-0.2084108,0.9185196,0.2839605,20.79111,21.93791,35.47058
,UpperTrunk,0.178917,-0.1693499,0.9231185,0.2952313,8.984165,7.35897,22.04489
,LowerTrunk,0.1253774,-0.101349,0.9801529,0.1153644,16.28351,13.20335,13.17657
,Hips,-0.03905247,0.0119948,-0.002172202,0.9991627,-4.476563,1.375589,0.249115
,Head,-0.1682673,-0.2451732,0.3082154,-0.9036478,-0.3052483,8.42164,73.13745
0.2329102,,,,,,,,
,RightShoulder,-0.1962153,0.189279,0.511564,0.8148469,-53.192,-22.53651,-61.27054
,LeftShoulder,-0.1436814,-0.1657267,-0.8296183,0.513443,-46.72774,-23.81837,-62.0058
,Trunk,0.1798119,-0.2076804,0.9184915,0.2844467,20.78172,21.93965,35.51141
,UpperTrunk,0.1789143,-0.1692554,0.9230295,0.2955655,8.915025,7.347167,21.98242
,LowerTrunk,0.1254737,-0.1018482,0.9799855,0.1162402,16.27875,13.26235,13.27682
,Hips,-0.03849007,0.01159866,-0.002198875,0.9991892,-4.412048,1.330128,0.2521667
,Head,-0.1679211,-0.2450095,0.3090673,-0.9034656,-0.27635,8.406408,73.2821
0.2666016,,,,,,,,
,RightShoulder,-0.1970568,0.189584,0.512468,0.8140044,-53.13638,-22.58639,-61.03729
,LeftShoulder,-0.1440289,-0.1665225,-0.828806,0.5143992,-46.67212,-23.85998,-61.77139
,Trunk,0.1798862,-0.20655,0.9189332,0.2837955,20.6362,21.9432,35.42276
,UpperTrunk,0.1790213,-0.1681166,0.9234278,0.2949056,8.838913,7.313245,21.88312
,LowerTrunk,0.1258006,-0.1012491,0.9799945,0.1163338,16.20933,13.29983,13.28748
,Hips,-0.03849007,0.01159866,-0.002198875,0.9991892,-4.412048,1.330128,0.2521667
,Head,-0.1667351,-0.2450971,0.3084896,-0.9038589,-0.2675476,8.400604,73.11261
0.2998047,,,,,,,,
,RightShoulder,-0.1954872,0.1881234,0.5087537,0.8170459,-53.35162,-22.29939,-61.83432
,LeftShoulder,-0.142191,-0.1652749,-0.8319842,0.5101647,-46.8829,-23.63396,-62.62048
,Trunk,0.1777239,-0.2092687,0.9181914,0.2855615,21.07736,21.66533,35.65262
,UpperTrunk,0.1765549,-0.1716521,0.9226751,0.2967059,9.107462,7.148759,21.9364
,LowerTrunk,0.1247891,-0.1027199,0.9797907,0.1178409,16.30186,13.23176,13.42819
,Hips,-0.03779206,0.01120378,-0.002511561,0.9992197,-4.33197,1.284808,0.2880249
,Head,-0.1699264,-0.2420605,0.3132319,-0.9024508,-0.2498817,8.364231,73.93539
0.3330078,,,,,,,,
,RightShoulder,-0.1965772,0.1920063,0.5093657,0.8154984,-53.85378,-21.90606,-61.79385
,LeftShoulder,-0.1462154,-0.1670666,-0.8307109,0.5105187,-47.45573,-23.29235,-62.62576
,Trunk,0.1764776,-0.2091883,0.918209,0.2863359,21.16148,21.51311,35.77155
,UpperTrunk,0.1752477,-0.1723166,0.9224803,0.2977,9.103878,7.137361,21.84927
,LowerTrunk,0.1235486,-0.1034638,0.9796549,0.1196121,16.31102,13.10839,13.58261
,Hips,-0.03710713,0.01105192,-0.002961874,0.9992458,-4.253418,1.267361,0.3396606
,Head,-0.1712477,-0.2374899,0.3195246,-0.9012085,-0.3566666,8.013229,74.81561
0.3662109,,,,,,,,
,RightShoulder,-0.1954562,0.1936192,0.5079733,0.8162546,-54.18702,-21.68168,-62.21231
,LeftShoulder,-0.1480128,-0.1659639,-0.8315661,0.5089656,-47.80448,-23.05747,-63.06387
,Trunk,0.1762283,-0.210864,0.9175872,0.2872519,21.44074,21.52516,36.00146
,UpperTrunk,0.1751674,-0.1744641,0.9215294,0.2994362,9.252162,7.251437,21.79581
,LowerTrunk,0.122625,-0.1045642,0.9793555,0.1220342,16.39341,12.97139,13.76337
,Hips,-0.03668334,0.01135696,-0.003856748,0.9992549,-4.204834,1.302326,0.4422913
,Head,-0.1734946,-0.2357524,0.3212422,-0.900624,-0.3668289,7.81271,75.26294
0.3994141,,,,,,,,
,RightShoulder,-0.1968868,0.195162,0.5098652,0.8143616,-54.44424,-21.78861,-61.80432
,LeftShoulder,-0.1491238,-0.167313,-0.8297405,0.5111739,-48.01694,-23.19398,-62.63315
,Trunk,0.17701,-0.2108465,0.9178851,0.2858289,21.46121,21.64176,35.9043
,UpperTrunk,0.1761494,-0.1746448,0.9215827,0.2985896,9.162387,7.370618,21.616
,LowerTrunk,0.1225799,-0.1054977,0.979174,0.1227289,16.48422,12.94169,13.78036
,Hips,-0.0365134,0.01159358,-0.00442943,0.999256,-4.185394,1.329456,0.5079346
,Head,-0.1734172,-0.2358403,0.3202478,-0.90097,-0.3287029,7.695786,75.03958
0.4331055,,,,,,,,
,RightShoulder,-0.1987175,0.1951976,0.5097662,0.8139703,-54.45455,-21.90636,-61.63821
,LeftShoulder,-0.1491625,-0.169148,-0.829357,0.511181,-48.02608,-23.31026,-62.45746
,Trunk,0.1767605,-0.2097273,0.9185392,0.2847034,21.31149,21.60408,35.75299
,UpperTrunk,0.1759537,-0.1735145,0.9222033,0.2974457,9.037917,7.35407,21.53238
,LowerTrunk,0.122411,-0.1052917,0.9792891,0.1221557,16.45897,12.92056,13.71268
,Hips,-0.0365134,0.01159358,-0.00442943,0.999256,-4.185394,1.329456,0.5079346
,Head,-0.1719243,-0.2348519,0.3191001,-0.9019212,-0.273016,7.586285,74.72058
0.4663086,,,,,,,,
,RightShoulder,-0.1964308,0.1952364,0.5070128,0.8162327,-54.44388,-21.69389,-62.27792
,LeftShoulder,-0.1491744,-0.1672023,-0.8316176,0.5081363,-48.04114,-23.13264,-63.11987
,Trunk,0.1766525,-0.2107666,0.9178383,0.2862591,21.46811,21.59291,35.97116
,UpperTrunk,0.1757218,-0.174682,0.9214759,0.2991492,9.12802,7.393598,21.65286
,LowerTrunk,0.1219573,-0.1058551,0.9791805,0.1229901,16.5159,12.8749,13.78949
,Hips,-0.03642996,0.01154955,-0.004611462,0.9992588,-4.175812,1.324403,0.5288086
,Head,-0.1728287,-0.2336475,0.3206818,-0.9015001,-0.237154,7.467102,75.13416
0.4995117,,,,,,,,
,RightShoulder,-0.1960932,0.1940713,0.5024965,0.8193786,-54.95191,-21.32117,-63.49438
,LeftShoulder,-0.1486232,-0.1690308,-0.8341205,0.5035699,-48.77979,-22.89425,-64.29285
,Trunk,0.1733125,-0.214504,0.9164008,0.2901042,22.06363,21.14837,36.53235
,UpperTrunk,0.1717208,-0.1793355,0.9198737,0.3036167,9.371527,7.341497,21.68069
,LowerTrunk,0.1184945,-0.108845,0.9786932,0.1275587,16.79306,12.54087,14.207
,Hips,-0.0357771,0.01104049,-0.005621642,0.999283,-4.100952,1.266003,0.6446533
,Head,-0.1756049,-0.2230037,0.3245425,-0.9022774,0.03671265,6.617233,76.09891
0.5327148,,,,,,,,
,RightShoulder,-0.1988406,0.2006232,0.5130865,0.8105275,-55.05322,-21.40759,-61.27887
,LeftShoulder,-0.1556358,-0.1712877,-0.8257496,0.5143692,-48.88525,-22.90054,-62.10989
,Trunk,0.1768802,-0.2098471,0.9182811,0.2853726,21.46648,21.56433,35.94803
,UpperTrunk,0.1755022,-0.1746869,0.9215733,0.2989753,8.870199,7.694201,21.19525
,LowerTrunk,0.1190586,-0.1080311,0.9788243,0.126717,16.69724,12.60412,14.10812
,Hips,-0.0357771,0.01104049,-0.005621642,0.999283,-4.100952,1.266003,0.6446533
,Head,-0.1708036,-0.2247665,0.3197554,-0.9044681,0.07840157,6.347073,74.88794
0.565918,,,,,,,,
,RightShoulder,-0.1967418,0.1956383,0.5049538,0.8173373,-54.91673,-21.34945,-62.80664
,LeftShoulder,-0.1505033,-0.1705129,-0.8319647,0.5060719,-48.84361,-22.96768,-63.59906
,Trunk,0.174748,-0.212914,0.917372,0.2873316,21.86168,21.25631,36.22174
,UpperTrunk,0.1727872,-0.1778278,0.9207773,0.3011498,9.164389,7.577733,21.27606
,LowerTrunk,0.1173854,-0.1088923,0.9787146,0.1283783,16.81118,12.45969,14.25946
,Hips,-0.03589022,0.01062955,-0.005984247,0.9992813,-4.113892,1.218887,0.6862183
,Head,-0.1747096,-0.2201696,0.3222081,-0.9039823,-0.01532364,6.12005,75.45712
0.5996094,,,,,,,,
,RightShoulder,-0.1972076,0.1978805,0.5082427,0.8146422,-55.25836,-21.15221,-62.22708
,LeftShoulder,-0.1532431,-0.1715075,-0.8290853,0.5096267,-49.27273,-22.7741,-62.98868
,Trunk,0.1748678,-0.2138879,0.9174475,0.2862924,22.00186,21.21294,36.14514
,UpperTrunk,0.1724365,-0.1790069,0.9208313,0.3004862,9.194759,7.706095,21.06979
,LowerTrunk,0.1158891,-0.1098335,0.9786406,0.1294951,16.92249,12.33724,14.33298
,Hips,-0.03590329,0.0101998,-0.006473839,0.9992822,-4.115387,1.16961,0.7423706
,Head,-0.176542,-0.2161203,0.3218196,-0.9047414,-0.08088875,5.656616,75.30643
0.6328125,,,,,,,,
,RightShoulder,-0.1992497,0.19783,0.5084706,0.8140152,-55.40041,-21.03408,-62.02786
,LeftShoulder,-0.1537941,-0.1746239,-0.828035,0.5101098,-49.55446,-22.695,-62.73889
,Trunk,0.1731686,-0.2137514,0.9181119,0.2852959,21.97603,20.91354,36.00867
,UpperTrunk,0.1700884,-0.1789399,0.921595,0.2995215,9.224566,7.773108,20.83966
,LowerTrunk,0.112752,-0.1093863,0.9789437,0.1303495,16.88339,12.04634,14.40103
,Hips,-0.03604758,0.009541204,-0.006697088,0.9992821,-4.131927,1.094094,0.7679749
,Head,-0.1775403,-0.2122498,0.3200704,-0.906082,-0.1964531,5.454105,74.91986
0.6660156,,,,,,,,
,RightShoulder,-0.1947619,0.201704,0.5105076,0.8128746,-55.3086,-20.78873,-61.68311
,LeftShoulder,-0.1577652,-0.1700752,-0.8271145,0.5119237,-49.46848,-22.44357,-62.43369
,Trunk,0.1770433,-0.213437,0.9177151,0.2844283,21.95441,21.39227,35.94223
,UpperTrunk,0.1739899,-0.1786743,0.921156,0.2987884,9.197645,8.170968,20.78809
,LowerTrunk,0.1134444,-0.1094248,0.9788777,0.1302114,16.88869,12.12721,14.38617
,Hips,-0.03604758,0.009541204,-0.006697088,0.9992821,-4.131927,1.094094,0.7679749
,Head,-0.1775817,-0.2139249,0.3180951,-0.9063754,-0.2161179,5.167824,74.6196
0.6992188,,,,,,,,
,RightShoulder,-0.198385,0.1960156,0.5095039,0.814019,-55.33089,-21.11813,-61.6814
,LeftShoulder,-0.1522447,-0.1754963,-0.8273657,0.5113593,-49.65645,-22.90338,-62.33005
,Trunk,0.173789,-0.2149644,0.9184116,0.2830331,22.14415,20.91543,35.76654
,UpperTrunk,0.1701701,-0.1804132,0.9219521,0.2974851,9.376097,7.967574,20.57639
,LowerTrunk,0.1111016,-0.1095458,0.9790874,0.1305525,16.89787,11.92192,14.38239
,Hips,-0.03602923,0.00894682,-0.007044077,0.9992858,-4.129822,1.025936,0.8077698
,Head,-0.1795086,-0.2092144,0.3155726,-0.9079754,-0.222414,5.035654,74.09698
0.7329102,,,,,,,,
,RightShoulder,-0.1951242,0.2007755,0.5120627,0.812039,-55.43913,-20.66526,-61.17172
,LeftShoulder,-0.1571712,-0.1727429,-0.8254822,0.5138441,-49.82273,-22.48686,-61.83887
,Trunk,0.1758417,-0.2148056,0.9184243,0.2818423,22.14701,21.15676,35.64111
,UpperTrunk,0.1721756,-0.180434,0.9219362,0.2963662,9.362444,8.230955,20.4877
,LowerTrunk,0.110916,-0.1096939,0.9791335,0.1302392,16.90063,11.91411,14.34006
,Hips,-0.03590929,0.008822595,-0.007092834,0.9992908,-4.116058,1.011686,0.8133545
,Head,-0.1796756,-0.210533,0.3129067,-0.9085603,-0.2257767,4.936068,73.64835
0.7661133,,,,,,,,
,RightShoulder,-0.1965848,0.1981165,0.5124976,0.8120654,-55.51436,-20.88968,-60.93408
,LeftShoulder,-0.1548015,-0.1751269,-0.825045,0.5144585,-50.00179,-22.76114,-61.55472
,Trunk,0.1746607,-0.2158965,0.9188422,0.2803771,22.32839,21.02459,35.44571
,UpperTrunk,0.1711484,-0.1820272,0.9223295,0.2947583,9.469161,8.19516,20.35034
,LowerTrunk,0.1100916,-0.1103495,0.9792185,0.1297456,16.91346,11.82441,14.28363
,Hips,-0.03537008,0.008764705,-0.007079005,0.9993107,-4.05423,1.005028,0.8117371
,Head,-0.1822413,-0.2088585,0.3095922,-0.9095707,-0.3311043,4.83992,73.03998
0.7993164,,,,,,,,
,RightShoulder,-0.1975459,0.1999301,0.5141336,0.810352,-55.77823,-20.84402,-60.45828
,LeftShoulder,-0.1568064,-0.1763734,-0.8234029,0.5160542,-50.30646,-22.72444,-61.09119
,Trunk,0.1746321,-0.2163298,0.9192034,0.2788732,22.37006,21.05268,35.24429
,UpperTrunk,0.1714545,-0.1824526,0.9227183,0.2930961,9.520603,8.220306,20.2645
,LowerTrunk,0.1101321,-0.1102799,0.9793521,0.1287585,16.89224,11.80156,14.1926
,Hips,-0.03527034,0.008989679,-0.006864935,0.9993138,-4.042786,1.030821,0.7872009
,Head,-0.1832476,-0.2088208,0.3072888,-0.9101581,-0.3969784,4.791189,72.55585
0.8325195,,,,,,,,
,RightShoulder,-0.1970576,0.1981125,0.5152378,0.8102158,-55.91654,-20.96655,-60.10638
,LeftShoulder,-0.155497,-0.1757958,-0.8233443,0.5167404,-50.48624,-22.79364,-60.78705
,Trunk,0.1743086,-0.2189765,0.9190626,0.2774702,22.71439,21.06012,35.01239
,UpperTrunk,0.1715267,-0.1853464,0.9227729,0.2910589,9.71306,8.263542,20.21115
,LowerTrunk,0.1098319,-0.1116043,0.9794371,0.1272174,16.99718,11.75273,14.08957
,Hips,-0.03486122,0.009103505,-0.006206483,0.9993314,-3.99585,1.043854,0.7116699
,Head,-0.1863185,-0.2087227,0.3047864,-0.9103985,-0.4180241,4.765423,72.0318
0.8657227,,,,,,,,
,RightShoulder,-0.2001774,0.19801,0.5173426,0.8081322,-56.24766,-21.14247,-59.3667
,LeftShoulder,-0.1561409,-0.178755,-0.821407,0.518611,-50.86994,-22.88902,-60.08466
,Trunk,0.1740558,-0.2206308,0.9193729,0.275282,22.80655,20.95744,34.61838
,UpperTrunk,0.1708442,-0.1863071,0.9237075,0.2878653,9.747655,8.365337,20.16687
,LowerTrunk,0.1081187,-0.112161,0.9799459,0.1242434,17.13794,11.61538,13.86557
,Hips,-0.03558695,0.00851786,-0.005109876,0.9993172,-4.079041,0.9767182,0.5859375
,Head,-0.1873294,-0.2085225,0.3001454,-0.9117777,-0.4137363,4.806438,71.06015
0.8994141,,,,,,,,
,RightShoulder,-0.1974985,0.2012591,0.5164695,0.808547,-56.45657,-20.93786,-59.58875
,LeftShoulder,-0.1596224,-0.1762251,-0.8220143,0.5174535,-51.11038,-22.68365,-60.34589
,Trunk,0.176932,-0.2221722,0.9181563,0.2762674,22.95938,21.26546,34.72583
,UpperTrunk,0.1732479,-0.1874104,0.9228257,0.2885401,9.756254,8.594229,20.41675
,LowerTrunk,0.1087969,-0.1134036,0.9798849,0.1229983,17.34595,11.73996,13.77631
,Hips,-0.03614335,0.008121403,-0.004646271,0.9993027,-4.142822,0.9312732,0.5327759
,Head,-0.1902768,-0.2102371,0.2941189,-0.9127372,-0.5920315,4.676739,70.44769
0.9326172,,,,,,,,
,RightShoulder,-0.2005927,0.1949061,0.5240755,0.804437,-56.43804,-21.68611,-57.76877
,LeftShoulder,-0.1536969,-0.1798185,-0.8167672,0.526245,-51.1744,-23.42439,-58.34787
,Trunk,0.1768983,-0.2254366,0.9190739,0.2705336,23.28197,21.19785,33.93509
,UpperTrunk,0.1729569,-0.190417,0.9242824,0.2820091,9.828551,8.579698,20.13821
,LowerTrunk,0.1083741,-0.1156123,0.9802167,0.1185921,17.63204,11.75617,13.35751
,Hips,-0.03645607,0.007517111,-0.003831387,0.9992996,-4.178619,0.8619849,0.4393616
,Head,-0.1935232,-0.2088028,0.2840855,-0.9155575,-0.5881176,4.496532,68.41196
0.9658203,,,,,,,,
,RightShoulder,-0.2006361,0.1991744,0.5212275,0.8052308,-56.92838,-21.28756,-58.19644
,LeftShoulder,-0.158474,-0.1806409,-0.8180046,0.5226119,-51.77265,-23.05611,-58.87836
,Trunk,0.1765042,-0.2260059,0.9186427,0.2717778,23.38209,21.1636,34.02588
,UpperTrunk,0.1726126,-0.1911946,0.9239708,0.2827144,9.754698,8.631831,20.38791
,LowerTrunk,0.1076334,-0.1171293,0.9802831,0.117221,17.77336,11.68124,13.25568
,Hips,-0.03617138,0.007417272,-0.003333926,0.9993125,-4.145966,0.8505259,0.3822937
,Head,-0.1948342,-0.2067765,0.280198,-0.9169362,-0.6099396,4.252579,68.01016
0.9990234,,,,,,,,
,RightShoulder,-0.2033116,0.1926943,0.5330359,0.798377,-56.71178,-21.91534,-55.49457
,LeftShoulder,-0.1529864,-0.1835061,-0.8105472,0.5347277,-51.67,-23.60101,-56.1257
,Trunk,0.1752642,-0.2285177,0.9205255,0.2639982,23.58381,21.00369,32.95206
,UpperTrunk,0.1717134,-0.1933809,0.9263158,0.2739657,9.857054,8.729905,19.85281
,LowerTrunk,0.1054715,-0.1180711,0.9809437,0.1126251,17.89342,11.44011,12.83551
,Hips,-0.03635182,0.007270332,-0.002299964,0.9993099,-4.166656,0.8336793,0.2637329
,Head,-0.1985187,-0.2030544,0.2652596,-0.92141,-0.7333374,3.851969,65.07263
1.032227,,,,,,,,
,RightShoulder,-0.202374,0.1921009,0.5382375,0.7952625,-57.03558,-21.91987,-53.90335
,LeftShoulder,-0.1531987,-0.1828913,-0.8068576,0.5404276,-52.09125,-23.56236,-54.45593
,Trunk,0.1756362,-0.2327507,0.921264,0.2573941,24.07752,21.03917,32.08347
,UpperTrunk,0.1722155,-0.1977855,0.9274224,0.2666654,10.08833,8.996834,19.58731
,LowerTrunk,0.1035209,-0.1204125,0.9814471,0.1074526,18.13317,11.2483,12.3114
,Hips,-0.03615437,0.00692465,-0.001611263,0.9993209,-4.143982,0.7940331,0.1847534
,Head,-0.2045446,-0.2029943,0.2542849,-0.9231976,-0.9078865,3.762741,62.88278
1.065918,,,,,,,,
,RightShoulder,-0.2041836,0.1969445,0.5367192,0.7946413,-57.67794,-21.70504,-53.87128
,LeftShoulder,-0.1585331,-0.1856484,-0.805821,0.5394946,-52.84503,-23.3915,-54.33865
,Trunk,0.1758483,-0.2331948,0.9213613,0.2564974,24.14413,21.08406,31.94272
,UpperTrunk,0.1726176,-0.1983793,0.927563,0.2654727,10.02088,9.166958,19.74957
,LowerTrunk,0.102462,-0.1216085,0.9816918,0.1048533,18.2416,11.11951,12.04294
,Hips,-0.03593082,0.006955808,-0.001309872,0.9993292,-4.118347,0.7975991,0.1502075
,Head,-0.2095748,-0.2031112,0.245582,-0.924399,-1.403584,3.700436,61.69855
1.099121,,,,,,,,
,RightShoulder,-0.2057764,0.1863626,0.5523936,0.7859938,-57.39391,-22.58125,-50.13199
,LeftShoulder,-0.1492306,-0.1879594,-0.7958064,0.5559617,-52.74605,-24.20158,-50.45316
,Trunk,0.1740131,-0.2382209,0.9237968,0.2440692,24.73369,20.92104,30.33041
,UpperTrunk,0.1717455,-0.2039607,0.9302328,0.2521321,10.29212,9.322399,18.97922
,LowerTrunk,0.09977227,-0.1244624,0.982356,0.09762952,18.46915,10.78821,11.29889
,Hips,-0.03513915,0.007067904,-0.0004561841,0.9993573,-4.027588,0.8104295,0.05230713
,Head,-0.2167247,-0.2028434,0.228138,-0.9272745,-1.576624,3.757381,57.9744
1.132324,,,,,,,,
,RightShoulder,-0.2061674,0.1955895,0.5474306,0.7871209,-58.31333,-21.85627,-50.59802
,LeftShoulder,-0.1590585,-0.18935,-0.7967801,0.5513512,-53.78614,-23.52259,-50.86935
,Trunk,0.1740739,-0.2384911,0.9237672,0.243874,24.80561,20.94999,30.23358
,UpperTrunk,0.1719964,-0.2045819,0.930275,0.2513,10.23451,9.577078,19.27969
,LowerTrunk,0.09785501,-0.1256389,0.9827311,0.09422722,18.54553,10.57158,10.9693
,Hips,-0.03467549,0.006988681,0.0001344085,0.9993742,-3.974426,0.8013323,-0.01541172
,Head,-0.2189078,-0.2054386,0.2212332,-0.9278632,-1.74412,4.018959,57.05521
1.165527,,,,,,,,
,RightShoulder,-0.209191,0.1725289,0.5797048,0.7683848,-57.58958,-23.78074,-42.84143
,LeftShoulder,-0.1402495,-0.1930507,-0.7761281,0.5836838,-53.51432,-25.11259,-43.01672
,Trunk,0.1710661,-0.2498955,0.9276846,0.2183803,25.97007,20.66657,26.90646
,UpperTrunk,0.1704965,-0.215626,0.9350933,0.223689,10.86347,9.988277,17.64523
,LowerTrunk,0.09195694,-0.1304716,0.9839561,0.07969645,19.08099,9.873985,9.537934
,Hips,-0.03467521,0.007014615,0.002413183,0.9993711,-3.974396,0.8043084,-0.2767039
,Head,-0.2310707,-0.206015,0.1883507,-0.9320344,-1.878065,4.261696,49.75604
1.19873,,,,,,,,
,RightShoulder,-0.2074232,0.1961894,0.5626913,0.7757988,-59.55152,-21.91311,-45.60556
,LeftShoulder,-0.1652526,-0.1932298,-0.7834089,0.5671191,-55.72242,-23.32506,-45.71005
,Trunk,0.173374,-0.2502351,0.9258789,0.2237679,25.99116,20.95314,27.5123
,UpperTrunk,0.1726312,-0.2154546,0.9335649,0.228548,10.71245,10.54382,18.68692
,LowerTrunk,0.08965525,-0.1320162,0.9842584,0.0759539,19.30419,9.611412,9.185219
,Hips,-0.03512076,0.006958683,0.003138185,0.9993539,-4.025482,0.7979089,-0.3598408
,Head,-0.2323617,-0.2094425,0.1897804,-0.9306585,-2.046223,4.412821,50.56381
1.232422,,,,,,,,
,RightShoulder,-0.2098387,0.1736212,0.5939993,0.7569599,-58.63416,-24.17286,-38.47458
,LeftShoulder,-0.1465333,-0.196786,-0.7620408,0.599247,-55.25165,-25.32996,-38.35721
,Trunk,0.1739366,-0.2593704,0.9283012,0.2018166,26.94177,21.10279,24.71826
,UpperTrunk,0.1744483,-0.2243425,0.9365497,0.2052137,11.10576,10.9902,17.40707
,LowerTrunk,0.08712772,-0.1369581,0.98473,0.06291315,19.86412,9.311003,7.854313
,Hips,-0.03514349,0.006990699,0.004736602,0.9993466,-4.028107,0.8015858,-0.5431255
,Head,-0.2394597,-0.2112634,0.1619033,-0.9337097,-1.826426,4.39563,44.39258
1.265625,,,,,,,,
,RightShoulder,-0.2123138,0.1831507,0.5905413,0.7567297,-59.93083,-23.60249,-38.2272
,LeftShoulder,-0.1593296,-0.2003272,-0.7639312,0.5923617,-56.91713,-24.58528,-38.58215
,Trunk,0.1736426,-0.2617667,0.9284785,0.1981265,27.21382,21.12373,24.16299
,UpperTrunk,0.1746957,-0.2267861,0.936927,0.2005433,10.94965,11.26154,17.97214
,LowerTrunk,0.0849788,-0.1407424,0.9849534,0.05326429,20.26454,9.051051,6.853601
,Hips,-0.03490123,0.007074044,0.005779833,0.999349,-4.000366,0.8111402,-0.6627441
,Head,-0.2413658,-0.2136117,0.1541542,-0.9339965,-1.765242,4.64105,42.9071
