Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
0,,,,,,,,
,RightShoulder,0.001713502,0.002367242,0.7068647,0.7073426,-2.846073,-2.331073,2.048692
,LeftShoulder,0.02285421,-0.02751914,-0.7038094,0.7094879,-3.171329,-6.744328,2.547832
,Trunk,0.02724625,-0.00067843,0.9996279,0.001197013,2.793095,2.661748,-2.087418
,UpperTrunk,0.02321531,-0.02436133,0.9992679,-0.01820484,1.68429,0.9750116,-1.582263
,LowerTrunk,0.01471819,-0.009674856,0.9998352,-0.004407614,-1.664877,2.152343,1.643777
,Hips,0.02419813,-0.004061145,0.01874623,0.9995232,2.773682,-0.4656067,-2.148932
,Head,-0.05502044,0.02087361,0.005263716,0.9982533,9.102634,-0.2659729,-2.691645
0.03320313,,,,,,,,
,RightShoulder,0.001703596,0.002753089,0.7058635,0.7083403,-2.922551,-2.327569,1.817405
,LeftShoulder,0.02255506,-0.02720655,-0.7048813,0.7084444,-3.214635,-6.721678,2.306983
,Trunk,0.02741558,-0.0007261116,0.9996218,0.002069786,2.837498,2.688688,-2.018089
,UpperTrunk,0.02345026,-0.02474867,0.9992636,-0.0176,1.677921,0.991477,-1.524578
,LowerTrunk,0.01480952,-0.01011785,0.9998298,-0.004305989,-1.65386,2.157874,1.68455
,Hips,0.02454478,-0.004018008,0.01900014,0.99951,2.813438,-0.4606628,-2.178061
,Head,-0.05479743,0.02078556,0.005192906,0.9982677,9.121404,-0.3030493,-2.61418
0.06640625,,,,,,,,
,RightShoulder,0.0004787972,0.003274979,0.7058869,0.708317,-2.985737,-2.362981,1.772663
,LeftShoulder,0.0221064,-0.02827815,-0.7047867,0.7085106,-3.259571,-6.750641,2.271505
,Trunk,0.02720972,1.513126E-05,0.9996269,0.00240066,2.759174,2.667145,-1.969562
,UpperTrunk,0.02326295,-0.02406594,0.999292,-0.01717719,1.62726,0.9814699,-1.523773
,LowerTrunk,0.01470893,-0.009876512,0.9998355,-0.00388962,-1.687312,2.14353,1.722458
,Hips,0.02459531,-0.003993704,0.01891452,0.9995106,2.819226,-0.4578552,-2.168247
,Head,-0.05489878,0.02066088,0.00489378,0.9982662,9.054707,-0.2958093,-2.531317
0.09960938,,,,,,,,
,RightShoulder,0.0008138267,0.002893837,0.705723,0.7084813,-2.951735,-2.343364,1.704864
,LeftShoulder,0.02269313,-0.02773822,-0.7049155,0.7083852,-3.192245,-6.731072,2.209707
,Trunk,0.02693213,-0.0004375548,0.9996342,0.002443687,2.783187,2.643792,-1.928375
,UpperTrunk,0.02305932,-0.02427561,0.9992978,-0.01681802,1.663578,0.9920664,-1.548794
,LowerTrunk,0.01441276,-0.00976921,0.9998429,-0.003311962,-1.670189,2.102165,1.753753
,Hips,0.02433877,-0.003929017,0.01861012,0.9995228,2.789798,-0.4504395,-2.133334
,Head,-0.05503316,0.02063053,0.00473097,0.9982601,9.094131,-0.2759244,-2.471445
0.1333008,,,,,,,,
,RightShoulder,0.0009600017,0.003397502,0.706477,0.7077271,-2.997348,-2.320973,1.909014
,LeftShoulder,0.02229548,-0.02743107,-0.7041779,0.7091431,-3.21622,-6.704207,2.412883
,Trunk,0.02718613,-0.0007252397,0.9996287,0.001668012,2.799838,2.674056,-2.010302
,UpperTrunk,0.02332287,-0.02442036,0.9992758,-0.01753229,1.67898,1.026624,-1.614067
,LowerTrunk,0.01437529,-0.00978011,0.9998429,-0.003457278,-1.653269,2.095186,1.729701
,Hips,0.02420212,-0.003905674,0.01854566,0.9995275,2.774127,-0.4477539,-2.125937
,Head,-0.05541082,0.02074181,0.004560292,0.9982377,9.154147,-0.2933655,-2.533792
0.1665039,,,,,,,,
,RightShoulder,0.0001774033,0.003848009,0.7056518,0.7085482,-3.029179,-2.35675,1.723377
,LeftShoulder,0.02169747,-0.02804003,-0.7050185,0.7083022,-3.246006,-6.713962,2.224336
,Trunk,0.02728107,-0.000396445,0.9996259,0.001957605,2.731754,2.682925,-1.958088
,UpperTrunk,0.02340074,-0.02382679,0.9992963,-0.01707718,1.674624,1.031199,-1.603565
,LowerTrunk,0.01441285,-0.009224072,0.9998487,-0.003093332,-1.686182,2.101525,1.753129
,Hips,0.0239334,-0.003923305,0.01838627,0.9995368,2.743313,-0.4497986,-2.107651
,Head,-0.0555575,0.02083846,0.004536927,0.9982277,9.102909,-0.2911217,-2.4789
0.199707,,,,,,,,
,RightShoulder,0.0005898841,0.003518407,0.7060308,0.7081721,-2.975802,-2.367351,1.803836
,LeftShoulder,0.02200861,-0.02745839,-0.7046714,0.7086607,-3.180362,-6.709335,2.300775
,Trunk,0.02734686,-0.0005924699,0.9996247,0.00150331,2.738497,2.700241,-1.977328
,UpperTrunk,0.02355164,-0.02388544,0.9992884,-0.01724488,1.701669,1.048413,-1.667708
,LowerTrunk,0.01441378,-0.009046936,0.9998516,-0.002701551,-1.690193,2.091007,1.765367
,Hips,0.02379142,-0.003830726,0.01810142,0.9995457,2.727021,-0.4391785,-2.074987
,Head,-0.05598949,0.0208194,0.0045726,0.9982039,9.159244,-0.3105669,-2.502249
0.2329102,,,,,,,,
,RightShoulder,0.000816398,0.003249092,0.7062699,0.7079349,-2.988557,-2.379563,1.914252
,LeftShoulder,0.02234619,-0.02720392,-0.7043929,0.7089368,-3.185304,-6.724823,2.417588
,Trunk,0.02735313,-0.0008320485,0.9996251,0.0009406693,2.791444,2.708984,-2.04917
,UpperTrunk,0.02362737,-0.02434684,0.9992646,-0.01787114,1.698564,1.059865,-1.723981
,LowerTrunk,0.01439007,-0.009536002,0.9998469,-0.00283739,-1.660042,2.079295,1.756302
,Hips,0.02401733,-0.003752276,0.01815808,0.9995396,2.752921,-0.4301758,-2.081492
,Head,-0.05638576,0.02066858,0.004697949,0.9981842,9.257661,-0.3365698,-2.588491
0.2661133,,,,,,,,
,RightShoulder,0.0004829384,0.003928123,0.7059365,0.7082641,-3.03306,-2.390304,1.881803
,LeftShoulder,0.02155608,-0.02755137,-0.7047032,0.7086393,-3.239969,-6.727677,2.389545
,Trunk,0.02761542,-0.0002226988,0.9996181,0.001062288,2.753886,2.747727,-2.070401
,UpperTrunk,0.02396532,-0.02401905,0.999261,-0.01805627,1.60692,1.082964,-1.731513
,LowerTrunk,0.0145265,-0.01000789,0.99984,-0.002956897,-1.639688,2.085326,1.776429
,Hips,0.02431143,-0.003668378,0.018453,0.9995273,2.786653,-0.4205627,-2.115318
,Head,-0.05673373,0.02053194,0.00474152,0.9981669,9.260019,-0.3909514,-2.614733
0.2998047,,,,,,,,
,RightShoulder,-0.0001377176,0.003977136,0.7055762,0.7086229,-2.992977,-2.430903,1.78934
,LeftShoulder,0.02143353,-0.02817501,-0.7050574,0.7082661,-3.206143,-6.762608,2.296397
,Trunk,0.02756944,0.0007345625,0.9996185,0.001508528,2.659542,2.742008,-2.036227
,UpperTrunk,0.02391604,-0.0231965,0.999287,-0.01775864,1.541623,1.078533,-1.723165
,LowerTrunk,0.01451531,-0.009754465,0.9998434,-0.002731562,-1.684325,2.083641,1.819374
,Hips,0.02444736,-0.003664817,0.01860225,0.9995213,2.802244,-0.420166,-2.132436
,Head,-0.05734115,0.02026133,0.004885405,0.9981372,9.235378,-0.4162173,-2.597094
0.3330078,,,,,,,,
,RightShoulder,0.0001759247,0.003839428,0.7063351,0.7078671,-2.918551,-2.437861,1.994862
,LeftShoulder,0.02175993,-0.02771037,-0.7043801,0.7089478,-3.104159,-6.77259,2.48936
,Trunk,0.02788778,0.0009555731,0.9996101,0.0009729881,2.621707,2.763221,-2.119008
,UpperTrunk,0.02410089,-0.02286615,0.9992771,-0.01848057,1.552385,1.107315,-1.75694
,LowerTrunk,0.0144493,-0.009330434,0.9998471,-0.003159165,-1.721881,2.089347,1.791305
,Hips,0.02435095,-0.003780715,0.01878491,0.9995198,2.791203,-0.4334412,-2.153373
,Head,-0.05762625,0.02020591,0.004981518,0.9981213,9.230289,-0.4437525,-2.690917
0.3662109,,,,,,,,
,RightShoulder,0.0009680698,0.00328072,0.7054783,0.7087231,-2.87061,-2.451411,1.784705
,LeftShoulder,0.02231278,-0.0271775,-0.7052991,0.7080373,-3.077641,-6.806673,2.269622
,Trunk,0.02814383,0.0003242291,0.9996029,0.001405893,2.683232,2.795686,-2.047614
,UpperTrunk,0.02438397,-0.02340278,0.9992691,-0.01785764,1.581742,1.142141,-1.722082
,LowerTrunk,0.01442868,-0.009611124,0.9998456,-0.00284037,-1.678626,2.086468,1.805361
,Hips,0.02425434,-0.003776084,0.01858887,0.9995258,2.780116,-0.4329224,-2.130893
,Head,-0.0579259,0.02015015,0.005032212,0.9981048,9.326207,-0.4825795,-2.625353
0.3994141,,,,,,,,
,RightShoulder,2.665631E-05,0.004500048,0.7061859,0.7080121,-2.903122,-2.466597,1.943525
,LeftShoulder,0.02121077,-0.02854045,-0.7043968,0.7089151,-3.134903,-6.865557,2.457855
,Trunk,0.0284338,0.001341898,0.9995946,0.0006670617,2.540634,2.833391,-2.091505
,UpperTrunk,0.0247133,-0.02215893,0.9992825,-0.01824075,1.513121,1.171562,-1.782861
,LowerTrunk,0.01450105,-0.00896565,0.999851,-0.002693027,-1.726408,2.086054,1.781855
,Hips,0.02402602,-0.003700425,0.01823664,0.9995381,2.753922,-0.4242249,-2.090499
,Head,-0.05814967,0.02010865,0.005046785,0.9980927,9.209305,-0.5250187,-2.670924
0.4326172,,,,,,,,
,RightShoulder,0.00117978,0.002748434,0.7067204,0.7074869,-2.746629,-2.510542,2.146919
,LeftShoulder,0.02291701,-0.02737587,-0.7039877,0.7093143,-2.981035,-6.90489,2.640911
,Trunk,0.02846819,0.0005978473,0.9995945,-0.0001519974,2.619523,2.82884,-2.209023
,UpperTrunk,0.02467275,-0.02284646,0.9992487,-0.01926526,1.569826,1.177161,-1.818955
,LowerTrunk,0.01441243,-0.009159204,0.9998485,-0.003403485,-1.698878,2.083777,1.723788
,Hips,0.02397929,-0.003769065,0.0184404,0.9995353,2.748575,-0.4320984,-2.113856
,Head,-0.05834138,0.02010545,0.005137146,0.998081,9.310197,-0.520808,-2.798823
0.4663086,,,,,,,,
,RightShoulder,0.0007177886,0.003846261,0.7059568,0.7082441,-2.809445,-2.51219,1.999907
,LeftShoulder,0.02169398,-0.02790866,-0.7047292,0.7085952,-3.059812,-6.902122,2.498696
,Trunk,0.02894863,0.001243229,0.9995801,0.0004238747,2.555936,2.88201,-2.185241
