Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
0,,,,,,,,
,RightShoulder,0.05991678,0.02790918,0.7215883,0.6891599,3.907059,20.27681,12.22261
,LeftShoulder,-0.08448639,0.08043969,-0.6532265,0.7481221,0.9764099,26.5767,17.33688
,Trunk,-0.1210801,0.02017123,0.9898209,-0.07202309,-1.307678,-13.1521,-9.588933
,UpperTrunk,-0.1141191,0.01129709,0.9899269,-0.08303019,0.8075562,-14.64791,-10.20575
,LowerTrunk,0.01305062,0.01845592,0.99973,0.005381435,-2.911944,0.6060146,1.971565
,Hips,0.006951855,0.007764119,0.01182145,0.9998758,0.79671,0.8897952,-1.354743
,Head,-0.07063037,-0.005622793,0.02567461,0.9971563,6.795502,12.50595,-12.53876
0.03320313,,,,,,,,
,RightShoulder,0.05844897,0.02768926,0.7208887,0.6900266,3.875281,20.16721,12.02695
,LeftShoulder,-0.08450827,0.07869843,-0.6542323,0.7474257,0.9021912,26.4629,17.12845
,Trunk,-0.1213201,0.02077274,0.989821,-0.07144481,-1.377502,-13.1799,-9.520745
,UpperTrunk,-0.1143642,0.01190054,0.989941,-0.0824382,0.7336731,-14.65884,-10.15551
,LowerTrunk,0.01290346,0.01842058,0.9997318,0.005538076,-2.908095,0.5894039,1.987607
,Hips,0.006953681,0.007761876,0.01180485,0.999876,0.7969192,0.8895379,-1.352841
,Head,-0.07087366,-0.005094044,0.02524871,0.9971527,6.75354,12.59451,-12.42168
0.06640625,,,,,,,,
,RightShoulder,0.05898374,0.02719776,0.7217962,0.6890513,3.940096,20.17243,12.22739
,LeftShoulder,-0.08423294,0.07887987,-0.6532269,0.7483164,0.9208679,26.45778,17.33087
,Trunk,-0.1213129,0.02033514,0.9897777,-0.07217869,-1.358887,-13.18127,-9.568211
,UpperTrunk,-0.1143722,0.01173931,0.9899078,-0.08284834,0.7444763,-14.62446,-10.20267
,LowerTrunk,0.01259151,0.01835251,0.999737,0.005535215,-2.872953,0.5581106,1.946955
,Hips,0.006715252,0.00772296,0.01145282,0.999882,0.7695904,0.8850729,-1.312494
,Head,-0.07082256,-0.004111987,0.02474201,0.9971738,6.766144,12.70874,-12.41089
0.1000977,,,,,,,,
,RightShoulder,0.0589305,0.02750298,0.7220951,0.6887304,3.915978,20.1654,12.35991
,LeftShoulder,-0.08462224,0.07884398,-0.6529053,0.7485569,0.8910217,26.45952,17.45923
,Trunk,-0.1210458,0.02016297,0.9897678,-0.07280903,-1.363831,-13.15375,-9.650379
,UpperTrunk,-0.1141277,0.0117816,0.9898756,-0.08356047,0.7445068,-14.57988,-10.22481
,LowerTrunk,0.01244279,0.01839605,0.9997408,0.005011648,-2.852418,0.5451312,1.893315
,Hips,0.006492665,0.007687461,0.01150858,0.9998832,0.7440811,0.8810037,-1.318882
,Head,-0.07066117,-0.00347358,0.02447104,0.9971942,6.742584,12.75458,-12.46188
0.1333008,,,,,,,,
,RightShoulder,0.05836319,0.02710747,0.7214785,0.6894401,3.955669,20.10448,12.19307
,LeftShoulder,-0.08445937,0.07854995,-0.6536712,0.7479375,0.9341431,26.43874,17.28667
,Trunk,-0.1212816,0.02044439,0.9897516,-0.07255765,-1.417633,-13.1712,-9.591375
,UpperTrunk,-0.1142827,0.01224685,0.989895,-0.08304879,0.7145691,-14.55282,-10.19504
,LowerTrunk,0.01205432,0.01860417,0.9997404,0.005266696,-2.858356,0.4930016,1.889973
,Hips,0.006336255,0.007753895,0.01122433,0.9998869,0.7261539,0.8886136,-1.286305
,Head,-0.07051727,-0.003025658,0.02438265,0.997208,6.672211,12.82352,-12.39269
0.1665039,,,,,,,,
,RightShoulder,0.05872619,0.0269556,0.7227269,0.6881065,3.969539,20.09669,12.49122
,LeftShoulder,-0.08450525,0.07929658,-0.6524628,0.748908,0.9632874,26.47961,17.55372
,Trunk,-0.1212026,0.02042445,0.9897094,-0.07326777,-1.389557,-13.1459,-9.679773
,UpperTrunk,-0.1140571,0.01200374,0.9898596,-0.08381483,0.7190857,-14.50776,-10.23483
,LowerTrunk,0.011882,0.01839869,0.9997485,0.00484252,-2.857605,0.4539082,1.85029
,Hips,0.006535256,0.007922577,0.01130223,0.9998834,0.7489619,0.9079474,-1.295236
,Head,-0.07042013,-0.002485916,0.02435464,0.9972171,6.689117,12.86026,-12.47784
0.199707,,,,,,,,
,RightShoulder,0.05798194,0.0270084,0.7219775,0.6889536,3.985137,20.04648,12.31347
,LeftShoulder,-0.08475716,0.07877109,-0.6534382,0.7480841,0.9802551,26.46235,17.35847
,Trunk,-0.1213177,0.02118345,0.9897123,-0.07282089,-1.470032,-13.15213,-9.631804
,UpperTrunk,-0.1141139,0.01269921,0.9898794,-0.08339918,0.6652527,-14.48528,-10.19839
