Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
0,,,,,,,,
,RightShoulder,-0.3096079,0.2935,0.6956897,0.5779417,-105.0402,7.034576,16.41019
,LeftShoulder,-0.3563958,-0.3249413,-0.7272047,0.4884349,-112.9,11.45258,-16.38116
,Trunk,-0.06986728,-0.4047207,0.911271,-0.03008267,54.36215,-8.485199,-5.845345
,UpperTrunk,-0.06577989,-0.4553454,0.8867266,-0.04527143,5.76535,-12.44528,-14.88844
,LowerTrunk,0.03141241,-0.4102216,0.9086081,0.07185274,42.30334,4.260193,11.31223
,Hips,0.05488227,-0.002614394,0.01977077,0.9982936,6.293461,-0.3001099,-2.269139
,Head,-0.6488016,0.08277571,-0.02718174,-0.7559535,-26.91394,-4.012604,-9.963928
0.03320313,,,,,,,,
,RightShoulder,-0.3107065,0.2949631,0.6950054,0.5774302,-105.2091,7.050232,16.43483
,LeftShoulder,-0.3575343,-0.3261431,-0.7266861,0.4875727,-113.0623,11.43417,-16.40683
,Trunk,-0.06979965,-0.4040152,0.9115837,-0.03025122,54.30112,-8.469391,-5.875554
,UpperTrunk,-0.06567466,-0.4548711,0.8869652,-0.04551804,5.691639,-12.42896,-14.91117
,LowerTrunk,0.03140694,-0.4103242,0.9085669,0.07178998,42.28926,4.256602,11.3171
,Hips,0.05511534,-0.002587704,0.01987806,0.9982787,6.320226,-0.2970276,-2.281484
,Head,-0.6473763,0.0824545,-0.02761993,-0.7571936,-26.75767,-3.960083,-10.05362
0.06640625,,,,,,,,
,RightShoulder,-0.3102475,0.2930644,0.6959757,0.5774753,-105.2364,6.955902,16.60172
,LeftShoulder,-0.3564896,-0.325299,-0.7269421,0.488519,-113.1145,11.44642,-16.22997
,Trunk,-0.07004628,-0.405354,0.9109471,-0.03093635,54.5371,-8.503479,-5.968245
,UpperTrunk,-0.06586744,-0.4566768,0.885988,-0.04618648,5.795776,-12.4376,-14.98482
,LowerTrunk,0.03118929,-0.4113778,0.9081128,0.07160211,42.35718,4.225167,11.30674
,Hips,0.05567213,-0.002535537,0.01995307,0.9982466,6.38415,-0.2910461,-2.290165
,Head,-0.6478617,0.08241102,-0.02826574,-0.7567593,-26.59658,-3.926544,-10.24637
0.09960938,,,,,,,,
,RightShoulder,-0.3116481,0.2962989,0.6946719,0.5766395,-105.4573,7.075012,16.55943
,LeftShoulder,-0.3590768,-0.3273565,-0.7258446,0.486879,-113.3635,11.45951,-16.34646
,Trunk,-0.06974037,-0.4038261,0.9116533,-0.03080859,54.34288,-8.4599,-5.949991
,UpperTrunk,-0.06558722,-0.4551851,0.8867813,-0.04608619,5.66441,-12.37715,-14.97254
,LowerTrunk,0.03106309,-0.4108791,0.9083375,0.07166767,42.29432,4.208293,11.31272
,Hips,0.05567213,-0.002535537,0.01995307,0.9982466,6.38415,-0.2910461,-2.290165
,Head,-0.6460077,0.08224329,-0.02811125,-0.7583667,-26.50852,-3.918945,-10.19575
0.1328125,,,,,,,,
,RightShoulder,-0.3106326,0.2927015,0.6967786,0.5764833,-105.3708,6.828979,16.88682
,LeftShoulder,-0.3567248,-0.3254232,-0.7264351,0.4890188,-113.2667,11.39749,-16.0153
,Trunk,-0.06973749,-0.405987,0.9106669,-0.03157434,54.66328,-8.444092,-6.091629
,UpperTrunk,-0.06536768,-0.4576473,0.8854752,-0.0471158,5.843681,-12.37811,-15.05339
,LowerTrunk,0.03117983,-0.4120114,0.9078616,0.07114539,42.39191,4.215939,11.2947
,Hips,0.05605099,-0.00245586,0.02032524,0.9982179,6.427688,-0.2819214,-2.332937
