Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
,RightShoulder,0.007629796,0.01990865,0.6932457,0.720386,-5.915917,-2.495932,-4.336365
,LeftShoulder,-0.4911017,0.2101346,-0.3004883,0.7901706,-33.81548,60.74726,46.21672
,Trunk,0.01469775,-0.02532393,0.9993506,0.02100118,4.920617,4.727974,2.136597
,UpperTrunk,0.04120256,-0.04288339,0.9980566,0.01861128,1.829414,13.50254,1.845642
,LowerTrunk,-0.0764699,-0.02689349,0.9967059,0.002530664,1.007947,-11.76365,0.6090201
,Hips,0.01817258,0.02607732,0.002774239,0.9994909,2.083256,2.989085,-0.3180655
,Head,-0.09371899,-0.03653941,0.02573058,-0.9945953,-5.845358,-0.5200062,5.100464
0.199707,,,,,,,,
,RightShoulder,0.005687965,0.0214965,0.6927289,0.7208551,-6.102226,-2.468602,-4.453705
,LeftShoulder,-0.4928082,0.2094506,-0.3014163,0.7889351,-33.95885,60.8939,46.00208
,Trunk,0.01417328,-0.02443206,0.9993707,0.02145656,4.820793,4.672037,2.17395
,UpperTrunk,0.04071661,-0.04201452,0.9981073,0.01893777,1.763395,13.43415,1.861145
,LowerTrunk,-0.07636207,-0.02659967,0.9967216,0.002720773,0.9701371,-11.75446,0.6440737
,Hips,0.0182075,0.02610574,0.002889395,0.9994892,2.087261,2.992347,-0.3312685
,Head,-0.09263641,-0.03583785,0.02621514,-0.9947095,-5.820323,-0.5452647,5.193268
0.2329102,,,,,,,,
,RightShoulder,0.006685226,0.02137219,0.6924073,0.7211593,-6.0144,-2.362884,-4.554718
,LeftShoulder,-0.4924447,0.2098765,-0.3010528,0.7891877,-33.88705,60.93878,46.01011
,Trunk,0.01390433,-0.02479962,0.999359,0.0217571,4.823849,4.637085,2.224213
,UpperTrunk,0.04041178,-0.0420413,0.9981101,0.01937571,1.817453,13.38443,1.864563
,LowerTrunk,-0.07623431,-0.02615627,0.9967419,0.003128231,0.9576666,-11.73599,0.6772658
,Hips,0.01787144,0.02607364,0.002770334,0.9994965,2.048729,2.988646,-0.3176161
,Head,-0.09271879,-0.0354911,0.02687457,-0.9946967,-5.826813,-0.5501537,5.319489
0.2663574,,,,,,,,
,RightShoulder,0.007667938,0.02115347,0.692588,0.7209826,-6.033934,-2.296687,-4.527985
,LeftShoulder,-0.4920474,0.2101284,-0.3003695,0.7896286,-33.9462,60.94387,46.11577
,Trunk,0.01384585,-0.02578024,0.9993403,0.02150941,4.940763,4.632789,2.226471
,UpperTrunk,0.0403726,-0.04305967,0.998068,0.01939443,1.883144,13.36457,1.823395
,LowerTrunk,-0.07609794,-0.02660207,0.9967393,0.003505975,1.005536,-11.72353,0.6932317
,Hips,0.0179007,0.02610067,0.002530813,0.9994959,2.052084,2.991745,-0.2901555
,Head,-0.09401931,-0.0353579,0.02710947,-0.9945729,-5.859749,-0.560678,5.349152
0.2995605,,,,,,,,
,RightShoulder,0.006934432,0.022191,0.6921744,0.7213557,-6.158706,-2.270997,-4.616211
,LeftShoulder,-0.4934458,0.2096378,-0.3005085,0.7888334,-34.13026,61.04373,46.03537
,Trunk,0.01380747,-0.02558776,0.9993485,0.02137953,4.921951,4.631803,2.250854
,UpperTrunk,0.04036413,-0.04289566,0.9980713,0.01960707,1.863329,13.32995,1.801086
,LowerTrunk,-0.0758053,-0.02661134,0.9967598,0.003912181,1.004148,-11.69459,0.7002308
,Hips,0.01792154,0.0261416,0.0021846,0.9994952,2.054474,2.996436,-0.2504627
,Head,-0.09417118,-0.0352328,0.02729449,-0.9945579,-5.896068,-0.5740252,5.394897
0.3330078,,,,,,,,
,RightShoulder,0.007080609,0.02200887,0.6922466,0.7212906,-6.163263,-2.242058,-4.581451
,LeftShoulder,-0.4934461,0.2092346,-0.3001079,0.7890927,-34.20483,61.05244,46.12229
,Trunk,0.01345664,-0.02599794,0.9993474,0.0211627,4.95315,4.599939,2.227264
,UpperTrunk,0.04008628,-0.04316805,0.9980747,0.01940164,1.886908,13.26919,1.777893
,LowerTrunk,-0.07555388,-0.02667813,0.996777,0.003908843,1.028076,-11.6747,0.7009342
,Hips,0.01777925,0.02622025,0.002194196,0.9994956,2.038166,3.005446,-0.2515628
,Head,-0.09465858,-0.0345678,0.02708384,-0.9945407,-5.920712,-0.618619,5.347107
0.3662109,,,,,,,,
,RightShoulder,0.007173692,0.02201578,0.6917325,0.7217824,-6.207139,-2.190007,-4.703857
,LeftShoulder,-0.4933408,0.2094769,-0.3005368,0.7889308,-34.21458,61.09374,46.01924
,Trunk,0.01311001,-0.02624004,0.9993382,0.02151158,5.003983,4.556028,2.268097
,UpperTrunk,0.03970278,-0.04361117,0.9980639,0.01975727,1.894253,13.22766,1.795441
,LowerTrunk,-0.07557377,-0.02705636,0.9967647,0.004111499,1.04762,-11.67158,0.7244111
,Hips,0.01798813,0.02617217,0.002195865,0.9994932,2.062111,2.999945,-0.2517548
,Head,-0.09538709,-0.03386111,0.02731633,-0.994489,-5.953624,-0.6558354,5.414886
0.3996582,,,,,,,,
,RightShoulder,0.0068159,0.0227746,0.6915194,0.7219666,-6.283657,-2.132385,-4.778229
,LeftShoulder,-0.4941363,0.2093781,-0.3006602,0.788412,-34.29876,61.18951,45.93634
,Trunk,0.01289564,-0.02591892,0.9993381,0.02203242,4.989956,4.530952,2.310242
,UpperTrunk,0.0394843,-0.04348905,0.9980705,0.0201245,1.872377,13.18162,1.816437
,LowerTrunk,-0.07539128,-0.02712498,0.9967757,0.004295409,1.030975,-11.64818,0.7622415
,Hips,0.01820176,0.02615084,0.00234136,0.9994895,2.086603,2.997512,-0.2684366
,Head,-0.09567879,-0.0331756,0.02796748,-0.9944661,-6.001206,-0.7095704,5.532074
0.4328613,,,,,,,,
,RightShoulder,0.007000679,0.02284454,0.691414,0.7220635,-6.275103,-2.093067,-4.836365
,LeftShoulder,-0.4942002,0.2094411,-0.3006293,0.788367,-34.30156,61.22123,45.89637
,Trunk,0.01271082,-0.02574072,0.9993396,0.02227377,4.99071,4.512291,2.351959
,UpperTrunk,0.03932145,-0.04349556,0.9980692,0.02048787,1.874647,13.14269,1.819733
,LowerTrunk,-0.07521474,-0.02711211,0.9967879,0.004629701,1.007736,-11.62986,0.7862623
,Hips,0.01839124,0.02616777,0.002215743,0.9994859,2.108327,2.999463,-0.2540357
,Head,-0.095865,-0.03296474,0.02847084,-0.9944408,-6.021991,-0.7150822,5.631805
0.4660645,,,,,,,,
,RightShoulder,0.007142607,0.02291863,0.6916861,0.721799,-6.292678,-2.057725,-4.755676
,LeftShoulder,-0.4944005,0.2089699,-0.3000222,0.7885978,-34.40047,61.23703,46.02175
,Trunk,0.01254471,-0.02594591,0.9993457,0.02185764,5.013778,4.49444,2.314789
,UpperTrunk,0.0391659,-0.04369705,0.9980732,0.02016416,1.920944,13.11321,1.788086
,LowerTrunk,-0.07511414,-0.02691027,0.9968013,0.004581571,0.9862931,-11.62053,0.7712089
,Hips,0.01837566,0.02618779,0.002132624,0.9994859,2.106541,3.001757,-0.2445061
,Head,-0.09635729,-0.03304392,0.02822551,-0.9943977,-6.055602,-0.687953,5.566528
0.4995117,,,,,,,,
,RightShoulder,0.007320209,0.02298535,0.691631,0.721848,-6.30372,-2.038032,-4.738495
,LeftShoulder,-0.4944665,0.2091577,-0.3000129,0.7885101,-34.41102,61.2604,46.04433
,Trunk,0.01255181,-0.02624913,0.9993414,0.02168473,5.033822,4.494556,2.289154
,UpperTrunk,0.03916679,-0.04387182,0.9980698,0.01994082,1.959101,13.10894,1.777191
,LowerTrunk,-0.07507629,-0.02675279,0.9968088,0.004453361,0.9833326,-11.61587,0.7633363
,Hips,0.01824349,0.0261855,0.002192527,0.9994881,2.091388,3.001487,-0.2513734
,Head,-0.0967174,-0.03323399,0.02775821,-0.9943695,-6.076982,-0.6660821,5.487183
0.5327148,,,,,,,,
,RightShoulder,0.007529203,0.02288336,0.6914392,0.7220329,-6.292704,-2.047804,-4.738281
,LeftShoulder,-0.4944778,0.2091448,-0.2997687,0.7885994,-34.43159,61.24927,46.1104
,Trunk,0.01266292,-0.02637893,0.999336,0.0217104,5.047983,4.51301,2.258392
,UpperTrunk,0.03932751,-0.04399511,0.9980636,0.01967257,1.971027,13.11411,1.769623
,LowerTrunk,-0.07496075,-0.0267725,0.9968179,0.004251838,0.9856493,-11.60733,0.7741511
,Hips,0.01824275,0.02622679,0.00248915,0.9994864,2.091307,3.006223,-0.2853816
,Head,-0.09691103,-0.03361423,0.02710775,-0.994356,-6.085077,-0.6407132,5.381561
0.5661621,,,,,,,,
,RightShoulder,0.007414126,0.02265461,0.6906193,0.7228256,-6.329222,-2.060137,-4.936615
,LeftShoulder,-0.4941256,0.2093038,-0.300611,0.7884572,-34.40891,61.21682,45.92899
,Trunk,0.0125536,-0.02657062,0.9993119,0.02262982,5.093718,4.497529,2.326019
,UpperTrunk,0.03919152,-0.04439317,0.9980395,0.02026129,1.984799,13.08572,1.823334
,LowerTrunk,-0.07484799,-0.02705075,0.9968183,0.004372925,0.9907975,-11.58784,0.8262547
,Hips,0.01847664,0.02616931,0.00282222,0.9994828,2.118122,2.999649,-0.3235691
,Head,-0.09725785,-0.03348786,0.0274058,-0.994318,-6.079356,-0.639632,5.483643
0.5993652,,,,,,,,
,RightShoulder,0.006725326,0.02348595,0.6910137,0.7224287,-6.381359,-2.068904,-4.878174
,LeftShoulder,-0.4950649,0.2089154,-0.300186,0.7881328,-34.4879,61.27336,45.96157
,Trunk,0.01278082,-0.02596282,0.9993234,0.02270573,5.022624,4.517853,2.331696
,UpperTrunk,0.03936956,-0.04377361,0.9980588,0.02031112,1.945474,13.08618,1.799438
,LowerTrunk,-0.07467557,-0.02677471,0.9968376,0.004630208,0.9602635,-11.56236,0.8563759
,Hips,0.01846589,0.02612034,0.002827018,0.9994842,2.116887,2.994033,-0.3241188
,Head,-0.09655167,-0.03352222,0.02707753,-0.9943948,-6.068979,-0.6562982,5.451263
0.6328125,,,,,,,,
,RightShoulder,0.007216901,0.02258045,0.6910762,0.722393,-6.305069,-2.13613,-4.854614
,LeftShoulder,-0.4944468,0.2089698,-0.2998699,0.7886266,-34.45406,61.18933,46.04113
,Trunk,0.01307579,-0.02588421,0.9993294,0.02235384,5.059586,4.551488,2.316132
,UpperTrunk,0.03966206,-0.04409514,0.9980358,0.02017507,1.949954,13.07419,1.765808
,LowerTrunk,-0.07427793,-0.02705806,0.996859,0.004787326,0.9481344,-11.51694,0.8482303
,Hips,0.018855,0.02612188,0.002598375,0.9994776,2.161497,2.99423,-0.2979068
,Head,-0.09659883,-0.03333271,0.02671057,-0.9944063,-6.037275,-0.711792,5.393402
0.6660156,,,,,,,,
,RightShoulder,0.005944621,0.02308865,0.6908453,0.7226094,-6.332398,-2.165071,-4.891998
,LeftShoulder,-0.4952943,0.2083146,-0.30057,0.7880014,-34.48306,61.23299,45.92093
,Trunk,0.01277994,-0.02492735,0.9993566,0.02240033,4.942597,4.518536,2.31723
,UpperTrunk,0.03937681,-0.04307669,0.9980913,0.02018571,1.889948,13.02143,1.772888
,LowerTrunk,-0.07410682,-0.0265627,0.9968852,0.00473544,0.8982282,-11.49854,0.8442612
,Hips,0.01879328,0.02613417,0.002615929,0.9994783,2.154421,2.995636,-0.2999191
,Head,-0.09541117,-0.0327405,0.0268437,-0.9945371,-6.017233,-0.7475045,5.409424
0.6994629,,,,,,,,
,RightShoulder,0.006612722,0.02313714,0.6899695,0.7234383,-6.234549,-2.088854,-5.124359
,LeftShoulder,-0.494701,0.2091772,-0.3010638,0.7879571,-34.28045,61.24947,45.76194
,Trunk,0.01251804,-0.02497833,0.9993529,0.02265495,4.894919,4.500469,2.411377
,UpperTrunk,0.03921949,-0.04266095,0.9980985,0.02100626,1.922267,12.96641,1.807892
,LowerTrunk,-0.07378651,-0.0258673,0.9969246,0.005250156,0.8715632,-11.47576,0.8402215
,Hips,0.01832806,0.02625809,0.002064854,0.999485,2.101088,3.009814,-0.2367364
,Head,-0.09487087,-0.03226373,0.02805263,-0.994571,-6.002852,-0.7844396,5.64267
0.732666,,,,,,,,
,RightShoulder,0.007218254,0.02232594,0.691226,0.7222576,-6.184318,-2.069434,-4.822205
,LeftShoulder,-0.4942994,0.2083203,-0.2996703,0.7889668,-34.39986,61.21061,46.09216
,Trunk,0.01218556,-0.02575087,0.9993603,0.02161947,4.959587,4.464252,2.306854
,UpperTrunk,0.03890382,-0.04322555,0.9981053,0.02009562,1.972251,12.92971,1.741364
,LowerTrunk,-0.07378189,-0.02599511,0.9969234,0.004919618,0.9133089,-11.47999,0.7914462
,Hips,0.01809202,0.02629943,0.001970828,0.9994885,2.074027,3.01454,-0.2259555
,Head,-0.09542958,-0.03200031,0.02730069,-0.994547,-6.002236,-0.7784536,5.45166
0.7661133,,,,,,,,
,RightShoulder,0.007489316,0.02288603,0.6906638,0.7227751,-6.215102,-2.000909,-4.897736
,LeftShoulder,-0.4947377,0.2086232,-0.300119,0.7884411,-34.42253,61.27048,46.02185
,Trunk,0.01218265,-0.02588857,0.9993542,0.02173955,4.966933,4.463158,2.29483
,UpperTrunk,0.03889425,-0.04328964,0.9981049,0.01999077,1.91952,12.93108,1.766876
,LowerTrunk,-0.07380259,-0.02651776,0.9969097,0.004593194,0.981163,-11.48092,0.7801882
,Hips,0.01802418,0.026286,0.002200037,0.9994895,2.06625,3.012998,-0.2522341
,Head,-0.09554902,-0.03201298,0.02726462,-0.9945361,-6.008646,-0.7758596,5.435516
0.7993164,,,,,,,,
,RightShoulder,0.007415374,0.02324022,0.6902064,0.7232013,-6.21455,-1.979678,-5.028625
,LeftShoulder,-0.4948922,0.2088911,-0.300584,0.7880961,-34.37297,61.29455,45.88691
,Trunk,0.01218794,-0.02535251,0.9993571,0.0222275,4.931622,4.464692,2.354065
,UpperTrunk,0.03890773,-0.0429816,0.9981072,0.02050707,1.852556,12.93088,1.798645
,LowerTrunk,-0.07378674,-0.02679313,0.9969023,0.00483194,0.9852836,-11.47878,0.8023931
,Hips,0.01826433,0.02628238,0.002154142,0.9994854,2.093783,3.012596,-0.2469732
,Head,-0.09529111,-0.03211095,0.02757534,-0.994549,-6.014368,-0.766166,5.530457
0.8325195,,,,,,,,
,RightShoulder,0.00756362,0.02304195,0.6911328,0.7223208,-6.14501,-1.9739,-4.805786
,LeftShoulder,-0.4951043,0.2079798,-0.2997274,0.78853,-34.45312,61.27281,46.09298
,Trunk,0.0121499,-0.02469062,0.9993803,0.02195282,4.890219,4.45478,2.27771
,UpperTrunk,0.03882252,-0.04262169,0.9981395,0.01984242,1.782271,12.92316,1.770599
,LowerTrunk,-0.07380568,-0.02704441,0.9968961,0.004411697,0.9800646,-11.47447,0.7963241
,Hips,0.01856177,0.02622542,0.002522558,0.9994805,2.127884,3.006084,-0.2892135
,Head,-0.09491761,-0.03203771,0.02664301,-0.9946127,-6.012435,-0.7649198,5.346588
0.8659668,,,,,,,,
,RightShoulder,0.007708164,0.02334025,0.690188,0.7232126,-6.10022,-1.941092,-5.038391
,LeftShoulder,-0.4949191,0.2086075,-0.3008777,0.7880422,-34.29858,61.27073,45.83968
,Trunk,0.01227579,-0.02445019,0.9993668,0.02275039,4.832917,4.457952,2.361389
,UpperTrunk,0.03885039,-0.04212189,0.9981449,0.02057177,1.75917,12.93293,1.832306
,LowerTrunk,-0.07386352,-0.02674673,0.996899,0.00460279,0.9733911,-11.46867,0.8251352
,Hips,0.01832172,0.02611747,0.002582222,0.9994876,2.100356,2.993695,-0.2960519
,Head,-0.09476779,-0.03186131,0.02711767,-0.9946197,-6.052557,-0.7884195,5.484894
0.8991699,,,,,,,,
,RightShoulder,0.008522132,0.02280115,0.6908914,0.7225487,-6.053566,-1.945215,-4.914734
,LeftShoulder,-0.4941835,0.2085634,-0.2999832,0.7888561,-34.29569,61.19034,46.00535
,Trunk,0.01254529,-0.02507704,0.999355,0.0224377,4.896003,4.484276,2.348602
,UpperTrunk,0.03907887,-0.04267111,0.9981148,0.02045968,1.795565,12.94634,1.79483
,LowerTrunk,-0.07375063,-0.02697914,0.9969001,0.004817724,1.010144,-11.45234,0.8281912
,Hips,0.01823399,0.02608765,0.002393544,0.9994905,2.090294,2.990269,-0.2744192
,Head,-0.09578437,-0.03194645,0.02683353,-0.9945273,-6.106541,-0.8046024,5.439667
0.9326172,,,,,,,,
,RightShoulder,0.007594046,0.02340236,0.6915872,0.7218737,-6.126873,-1.971631,-4.728699
,LeftShoulder,-0.4947629,0.2079609,-0.2999018,0.7886831,-34.36799,61.20094,46.08226
,Trunk,0.01262489,-0.0244835,0.9993861,0.02164782,4.845349,4.484167,2.273682
,UpperTrunk,0.03907918,-0.04223045,0.9981468,0.01980743,1.729099,12.9361,1.749146
,LowerTrunk,-0.07366222,-0.0271169,0.9969041,0.004563391,1.011248,-11.43496,0.7809078
,Hips,0.01836231,0.02602445,0.002236128,0.9994901,2.105002,2.983029,-0.2563716
,Head,-0.09586497,-0.03182263,0.0260812,-0.9945437,-6.166214,-0.8188062,5.278076
0.9658203,,,,,,,,
,RightShoulder,0.007839349,0.02374182,0.6915923,0.7218551,-6.061567,-1.94961,-4.690826
,LeftShoulder,-0.4946597,0.2082451,-0.3000593,0.7886128,-34.25462,61.18483,46.09485
,Trunk,0.01283406,-0.024118,0.9994011,0.02123822,4.772382,4.509556,2.237701
,UpperTrunk,0.03930162,-0.04159477,0.998171,0.01949438,1.694843,12.94513,1.763306
,LowerTrunk,-0.07352082,-0.02678046,0.9969255,0.004127234,1.004848,-11.42201,0.7186776
,Hips,0.01808047,0.02605426,0.002130687,0.9994947,2.07269,2.986431,-0.2442818
,Head,-0.09593536,-0.03195436,0.02547362,-0.9945484,-6.247168,-0.8290493,5.172119
0.9992676,,,,,,,,
,RightShoulder,0.008714989,0.02263445,0.6915354,0.7219353,-5.97132,-1.96826,-4.691742
,LeftShoulder,-0.4934278,0.2085255,-0.3001988,0.789257,-34.15604,61.07671,46.11839
,Trunk,0.01279575,-0.02468559,0.999386,0.02132202,4.842902,4.509384,2.22757
,UpperTrunk,0.03929918,-0.04220911,0.998147,0.01940563,1.718282,12.93761,1.78772
,LowerTrunk,-0.07345602,-0.02719022,0.9969203,0.003826529,1.045909,-11.41784,0.7056991
,Hips,0.01813296,0.02608205,0.002318799,0.9994926,2.078711,2.989622,-0.2658493
,Head,-0.0969025,-0.03199081,0.02515554,-0.9944616,-6.28801,-0.8243618,5.12561
1.032471,,,,,,,,
,RightShoulder,0.008174323,0.02387654,0.691584,0.7218552,-6.009008,-1.955008,-4.689667
,LeftShoulder,-0.4944048,0.2084484,-0.3004926,0.788554,-34.16352,61.11956,46.03884
,Trunk,0.01311454,-0.02407574,0.9993905,0.02161187,4.736059,4.553028,2.23587
,UpperTrunk,0.03968082,-0.04127776,0.9981694,0.01947847,1.647661,12.94545,1.821655
,LowerTrunk,-0.07314542,-0.02687573,0.9969525,0.003603637,1.045213,-11.38902,0.703096
,Hips,0.01782306,0.02614297,0.002519697,0.9994962,2.043185,2.99659,-0.288881
,Head,-0.09629759,-0.0325693,0.02502272,-0.9945049,-6.325318,-0.8015788,5.1185
1.065674,,,,,,,,
,RightShoulder,0.009255796,0.02220766,0.6913521,0.7221174,-5.879967,-1.993104,-4.781342
,LeftShoulder,-0.4926172,0.2088576,-0.3008103,0.7894428,-34.01019,60.96891,45.98987
,Trunk,0.01299091,-0.02475194,0.99937,0.0218647,4.83001,4.543468,2.287537
,UpperTrunk,0.03959584,-0.04209589,0.9981298,0.01992783,1.685655,12.9246,1.835846
,LowerTrunk,-0.07304607,-0.02736272,0.9969454,0.003929675,1.084255,-11.38165,0.7201707
,Hips,0.01797059,0.02617712,0.002341747,0.999493,2.060101,3.000512,-0.2684801
,Head,-0.097232,-0.03265367,0.02529046,-0.9944044,-6.339148,-0.7819295,5.201294
1.099121,,,,,,,,
,RightShoulder,0.008298095,0.02342026,0.6928088,0.7206932,-5.948213,-2.014605,-4.409027
,LeftShoulder,-0.4940075,0.207899,-0.2995977,0.7892883,-34.16895,61.02436,46.27499
,Trunk,0.01338876,-0.02378665,0.9994119,0.02075329,4.722352,4.585566,2.148743
,UpperTrunk,0.03996502,-0.04115849,0.9981776,0.01871926,1.599077,12.94662,1.771942
,LowerTrunk,-0.0728718,-0.02717974,0.9969655,0.003278255,1.063269,-11.36055,0.6527429
,Hips,0.01796977,0.02616825,0.002406836,0.9994931,2.060006,2.999496,-0.2759423
,Head,-0.09637386,-0.03325905,0.0238772,-0.9945028,-6.347757,-0.7547212,4.899475
1.132324,,,,,,,,
,RightShoulder,0.009031123,0.02242935,0.6919329,0.7215568,-5.787449,-2.055622,-4.575104
,LeftShoulder,-0.4928444,0.2087366,-0.3007495,0.7893562,-33.91953,60.92161,46.10709
,Trunk,0.01364395,-0.02400429,0.9993963,0.02108777,4.701298,4.60571,2.173828
,UpperTrunk,0.04014063,-0.04097463,0.9981738,0.01893795,1.614415,12.95755,1.819672
,LowerTrunk,-0.07279244,-0.02686329,0.9969804,0.003081381,1.07185,-11.3421,0.6439071
,Hips,0.01757753,0.02608788,0.002527297,0.9995018,2.015033,2.990262,-0.2897505
,Head,-0.09643624,-0.03368788,0.02419156,-0.9944748,-6.376242,-0.7253993,4.960815
1.165771,,,,,,,,
,RightShoulder,0.009563491,0.02167035,0.6918817,0.7216223,-5.766527,-2.075197,-4.616241
,LeftShoulder,-0.4920524,0.208917,-0.3007287,0.7898104,-33.8965,60.85424,46.09996
,Trunk,0.01364709,-0.02474134,0.9993729,0.02134432,4.785081,4.606894,2.205536
,UpperTrunk,0.04014952,-0.0417042,0.9981382,0.01921353,1.654768,12.94948,1.833038
,LowerTrunk,-0.07271129,-0.0272413,0.9969757,0.003240794,1.115281,-11.33285,0.6622481
,Hips,0.01757753,0.02608788,0.002527297,0.9995018,2.015033,2.990262,-0.2897505
,Head,-0.09743025,-0.03378875,0.02444518,-0.9943683,-6.407111,-0.7145569,5.022034
1.198975,,,,,,,,
,RightShoulder,0.009322244,0.02261823,0.6927031,0.7208078,-5.803547,-2.117155,-4.41922
,LeftShoulder,-0.4929818,0.2089037,-0.2999127,0.7895446,-33.95766,60.87488,46.255
,Trunk,0.0145477,-0.02406946,0.9993933,0.02054449,4.725697,4.706097,2.141113
,UpperTrunk,0.04101491,-0.04118592,0.998135,0.01865205,1.589774,13.02168,1.76651
,LowerTrunk,-0.07247606,-0.02729057,0.9969913,0.003259152,1.105973,-11.30406,0.6329643
,Hips,0.01770765,0.02607226,0.002253503,0.9995006,2.029949,2.988476,-0.258361
,Head,-0.09725571,-0.03460325,0.02373043,-0.9943746,-6.4465,-0.7200327,4.875275
1.232178,,,,,,,,
,RightShoulder,0.009764701,0.02203655,0.6933578,0.7201902,-5.694642,-2.22803,-4.175751
,LeftShoulder,-0.4926405,0.2088239,-0.2995247,0.7899258,-33.90622,60.74437,46.46288
,Trunk,0.01537732,-0.02387377,0.9994055,0.01954971,4.69986,4.805622,2.000793
,UpperTrunk,0.04188311,-0.0409603,0.9981304,0.01742938,1.564571,13.09102,1.728333
,LowerTrunk,-0.0722136,-0.02728564,0.997013,0.002370507,1.111075,-11.27992,0.554972
,Hips,0.01765759,0.02612498,0.002464145,0.9994996,2.024214,2.994519,-0.2825111
,Head,-0.09729591,-0.03541066,0.02236849,-0.9943738,-6.476935,-0.7266231,4.578094
1.265625,,,,,,,,
,RightShoulder,0.009718096,0.02110199,0.6919367,0.7215842,-5.648527,-2.329153,-4.492706
,LeftShoulder,-0.4915967,0.2095652,-0.301411,0.7896622,-33.71484,60.62263,46.12233
,Trunk,0.01553482,-0.02391788,0.9993849,0.02040875,4.725706,4.827291,2.089569
,UpperTrunk,0.0420709,-0.04118453,0.9980994,0.01820219,1.569013,13.10753,1.816864
,LowerTrunk,-0.07216839,-0.02747196,0.9970112,0.002372682,1.108973,-11.27587,0.5645382
,Hips,0.01786262,0.02613455,0.002545446,0.9994956,2.04772,2.995628,-0.2918332
,Head,-0.09775828,-0.03554711,0.02296609,-0.99431,-6.504583,-0.732327,4.73587
1.298828,,,,,,,,
