Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
0,,,,,,,,
,RightShoulder,-0.1403534,0.1520229,0.7425642,0.6370152,-40.62817,-1.232279,8.619077
,LeftShoulder,-0.3431634,0.01978089,-0.5393603,0.7687249,-44.46996,28.8127,19.75724
,Trunk,-0.003022872,-0.1037815,0.9945197,0.01229052,16.69674,2.200892,0.131134
,UpperTrunk,0.01900178,-0.1451652,0.9892243,0.00113216,3.154834,7.776362,2.804556
,LowerTrunk,-0.04828451,-0.1177314,0.991601,-0.02313825,8.732714,-7.895067,-1.131242
,Hips,0.04194344,0.02022127,0.01344305,0.9988248,4.809194,2.319597,-1.54218
,Head,-0.2275996,-0.007593721,-0.003382623,-0.9737194,-9.615768,-1.307248,-0.2669463
0.03344727,,,,,,,,
,RightShoulder,-0.1402636,0.1517802,0.7424031,0.6372806,-40.62148,-1.219474,8.543798
,LeftShoulder,-0.342789,0.01989377,-0.5396719,0.7686703,-44.44601,28.8112,19.68289
,Trunk,-0.003285699,-0.1039034,0.9944997,0.01278971,16.71825,2.175324,0.1705322
,UpperTrunk,0.01878054,-0.1453515,0.9892007,0.001472235,3.166184,7.764771,2.832474
,LowerTrunk,-0.04840511,-0.117819,0.991587,-0.02303854,8.734566,-7.909073,-1.099865
,Hips,0.04201576,0.02022142,0.01361644,0.9988195,4.817502,2.319626,-1.562077
,Head,-0.2275653,-0.007208198,-0.003129035,-0.9737313,-9.590115,-1.327058,-0.1977006
0.06665039,,,,,,,,
,RightShoulder,-0.1406911,0.152052,0.7429462,0.6364881,-40.65966,-1.225609,8.715726
,LeftShoulder,-0.3431064,0.01934247,-0.5389065,0.7690796,-44.50335,28.80683,19.84808
,Trunk,-0.003274687,-0.1036651,0.9945292,0.01243001,16.69661,2.168682,0.1104736
,UpperTrunk,0.01872373,-0.1451649,0.9892298,0.0009537339,3.157418,7.774792,2.818366
,LowerTrunk,-0.04854963,-0.1177057,0.9915841,-0.02343631,8.716845,-7.918145,-1.128887
,Hips,0.042058,0.02015518,0.01376399,0.998817,4.822352,2.312036,-1.579006
,Head,-0.2271569,-0.006989121,-0.003720939,-0.9738261,-9.563713,-1.346276,-0.3273727
0.1000977,,,,,,,,
,RightShoulder,-0.1401099,0.1520886,0.7424182,0.6372232,-40.64481,-1.176664,8.546926
,LeftShoulder,-0.3429816,0.02004261,-0.5396069,0.7686262,-44.46213,28.84584,19.68317
,Trunk,-0.003274597,-0.1039586,0.9944915,0.01298392,16.72854,2.170915,0.173645
,UpperTrunk,0.01874222,-0.1454404,0.9891883,0.001498908,3.174926,7.784318,2.859413
,LowerTrunk,-0.04861223,-0.1178306,0.9915707,-0.02324444,8.731856,-7.92434,-1.105207
,Hips,0.04205286,0.02014561,0.01377755,0.9988172,4.821762,2.310937,-1.580561
,Head,-0.2270681,-0.006648898,-0.003110617,-0.9738513,-9.521206,-1.388561,-0.1923752
0.1333008,,,,,,,,
,RightShoulder,-0.1403308,0.1518962,0.7427788,0.6368001,-40.69085,-1.179615,8.607229
,LeftShoulder,-0.3429298,0.01970345,-0.5393983,0.7688046,-44.52923,28.84605,19.71169
,Trunk,-0.003433264,-0.1041734,0.9944703,0.01284433,16.7713,2.139583,0.1784668
,UpperTrunk,0.01847074,-0.1458102,0.989139,0.001540512,3.172475,7.78152,2.8346
,LowerTrunk,-0.04885712,-0.1182211,0.9915183,-0.02298665,8.759693,-7.942169,-1.09621
,Hips,0.04220441,0.02005222,0.01359761,0.9988152,4.839128,2.300232,-1.559923
,Head,-0.2273692,-0.006274424,-0.003065199,-0.9737836,-9.513838,-1.40124,-0.1822343
0.1665039,,,,,,,,
,RightShoulder,-0.1403285,0.1523542,0.7431863,0.6362155,-40.7399,-1.166173,8.734101
,LeftShoulder,-0.343592,0.01952659,-0.5388132,0.7689235,-44.61783,28.87114,19.8223
,Trunk,-0.00324566,-0.1038854,0.9945065,0.0124149,16.7811,2.164493,0.1346436
,UpperTrunk,0.01868553,-0.1458943,0.989123,0.001162112,3.13369,7.791507,2.800659
,LowerTrunk,-0.04872539,-0.118642,0.9914725,-0.02307114,8.765984,-7.933071,-1.112813
,Hips,0.04257309,0.02010269,0.01353881,0.9987993,4.881426,2.306057,-1.553203
