Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
,RightShoulder,0.03363228,-0.005201195,0.689042,0.7239218,1.867754,-0.9566689,-3.963593
,LeftShoulder,-0.6098297,0.3223656,-0.134381,0.7114281,-38.82552,92.29908,67.46574
,Trunk,0.008941635,0.004274561,0.9998519,0.01407375,1.280875,3.262092,1.135437
,UpperTrunk,0.02846011,-0.01117244,0.9994834,0.009903848,-1.049595,11.45826,1.612506
,LowerTrunk,-0.07144883,-0.02028364,0.9972295,-0.004151702,0.52464,-10.41043,-0.02514797
,Hips,0.01575512,0.0193193,0.003942519,0.9996815,1.80583,2.214258,-0.451921
,Head,-0.04008695,0.003100591,0.005283773,0.9991773,5.875815,-2.906499,0.5294684
0.2993164,,,,,,,,
,RightShoulder,0.03351944,-0.005114985,0.688823,0.724136,1.898542,-0.9478095,-4.056793
,LeftShoulder,-0.6098611,0.3224854,-0.1346474,0.7112963,-38.76235,92.31026,67.36234
,Trunk,0.008855633,0.004529958,0.9998451,0.01451889,1.233967,3.251081,1.193512
,UpperTrunk,0.02836405,-0.01076327,0.9994855,0.01041025,-1.036515,11.43028,1.619159
,LowerTrunk,-0.07130193,-0.01976183,0.9972521,-0.00370428,0.4814193,-10.39183,0.01899317
,Hips,0.01560885,0.01930515,0.003879011,0.9996842,1.789062,2.212631,-0.4446401
,Head,-0.0405322,0.003158744,0.005154252,0.9991598,5.879963,-2.888813,0.6023868
0.3325195,,,,,,,,
,RightShoulder,0.03399931,-0.004329507,0.6884384,0.7244847,1.950067,-0.9268963,-4.161896
,LeftShoulder,-0.6099409,0.3232787,-0.134465,0.7109022,-38.62321,92.32078,67.33352
,Trunk,0.009517349,0.00450766,0.9998401,0.01445488,1.157756,3.332806,1.239105
,UpperTrunk,0.02907693,-0.01009829,0.9994677,0.01080781,-1.004677,11.42237,1.599855
,LowerTrunk,-0.07052347,-0.01882259,0.9973276,-0.003139734,0.4524043,-10.30907,0.03057709
,Hips,0.01491938,0.01936531,0.003413945,0.9996953,1.710029,2.2195,-0.3913271
,Head,-0.04123792,0.00330304,0.004948139,0.9991317,5.884685,-2.953978,0.6716022
0.3662109,,,,,,,,
,RightShoulder,0.0345396,-0.006627564,0.6892803,0.7236406,2.028988,-1.005748,-3.905792
,LeftShoulder,-0.6087203,0.3218013,-0.1336648,0.7127674,-38.76167,92.1475,67.63201
,Trunk,0.008919747,0.003125812,0.9998642,0.01350106,1.308853,3.269159,1.119659
,UpperTrunk,0.02852171,-0.01141645,0.9994802,0.009766132,-0.9168372,11.34432,1.527901
,LowerTrunk,-0.07039709,-0.01937328,0.9973246,-0.003553063,0.5250953,-10.30071,-0.002655566
,Hips,0.01483705,0.01941806,0.00353834,0.9996951,1.700595,2.225545,-0.4055859
,Head,-0.04153279,0.003313372,0.004893214,0.9991198,6.069625,-2.889142,0.5584489
0.3994141,,,,,,,,
,RightShoulder,0.0338789,-0.004761831,0.6877325,0.7251576,1.870693,-0.9660268,-4.246857
,LeftShoulder,-0.6095548,0.3234648,-0.1350466,0.7110385,-38.62885,92.26579,67.27391
,Trunk,0.009314329,0.0035281,0.999846,0.01445107,1.262481,3.327181,1.21225
,UpperTrunk,0.02902767,-0.01101175,0.999462,0.01057357,-0.9795678,11.35114,1.609539
,LowerTrunk,-0.06995123,-0.01951628,0.9973536,-0.003457844,0.5391349,-10.26089,0.02296957
,Hips,0.01485725,0.01951745,0.003666341,0.9996924,1.702914,2.236939,-0.4202591
,Head,-0.04176756,0.003406342,0.004680246,0.9991106,6.050171,-2.936497,0.6754594
0.4326172,,,,,,,,
,RightShoulder,0.03346868,-0.005525768,0.6881022,0.7248204,1.913389,-1.045894,-4.188477
,LeftShoulder,-0.6094044,0.3227054,-0.1349217,0.711536,-38.6734,92.20042,67.30902
,Trunk,0.009146906,0.003889875,0.9998438,0.01461264,1.248378,3.311806,1.211243
,UpperTrunk,0.02889361,-0.01088878,0.9994674,0.01056489,-1.009325,11.3021,1.61299
,LowerTrunk,-0.06965801,-0.01965292,0.9973712,-0.003496706,0.5269083,-10.23061,0.03723398
,Hips,0.01510046,0.01954685,0.003829658,0.9996874,1.730795,2.240319,-0.4389815
,Head,-0.04192506,0.003434643,0.004648179,0.9991041,6.054134,-2.917873,0.6781268
0.4658203,,,,,,,,
,RightShoulder,0.03306828,-0.005262362,0.687627,0.7252916,1.922603,-1.030624,-4.314392
,LeftShoulder,-0.6095542,0.3229802,-0.1355129,0.7111705,-38.58592,92.23756,67.15709
,Trunk,0.008908824,0.004413489,0.9998377,0.01502775,1.185378,3.285437,1.260437
,UpperTrunk,0.02866365,-0.01033931,0.9994751,0.01099411,-1.025356,11.26551,1.630373
,LowerTrunk,-0.06956966,-0.01924425,0.9973863,-0.003219873,0.4820995,-10.22086,0.06667134
,Hips,0.01508161,0.01955095,0.003808945,0.9996878,1.728634,2.240788,-0.4366072
,Head,-0.04198537,0.003342463,0.004594266,0.9991021,5.998031,-2.902076,0.7335035
0.4990234,,,,,,,,
,RightShoulder,0.03362803,-0.005197963,0.6872364,0.7256368,1.959171,-0.9719226,-4.446075
,LeftShoulder,-0.6091357,0.3232532,-0.1354417,0.7114189,-38.49838,92.22476,67.10357
,Trunk,0.008901498,0.004208508,0.9998336,0.0153605,1.189056,3.277406,1.332397
,UpperTrunk,0.02859341,-0.01037134,0.9994698,0.01162174,-0.968606,11.24405,1.633899
,LowerTrunk,-0.0694537,-0.01878251,0.9974049,-0.002624273,0.4485151,-10.19971,0.1019744
,Hips,0.01491164,0.01948364,0.003519922,0.9996927,1.709147,2.233064,-0.4034757
,Head,-0.04190392,0.003174936,0.004257083,0.9991077,5.99237,-2.913263,0.8441389
0.5327148,,,,,,,,
,RightShoulder,0.03384645,-0.005383292,0.6880167,0.7248853,1.947371,-0.9626031,-4.258331
,LeftShoulder,-0.6092461,0.3226361,-0.1345119,0.7117805,-38.65453,92.23869,67.32232
,Trunk,0.008872934,0.003753771,0.9998477,0.01455634,1.233511,3.270725,1.26886
,UpperTrunk,0.02853519,-0.01075916,0.9994736,0.01106751,-0.9268296,11.22458,1.566723
,LowerTrunk,-0.06934234,-0.01880597,0.9974122,-0.002592623,0.4609569,-10.18471,0.07813963
,Hips,0.01482648,0.01946441,0.003280252,0.9996952,1.699384,2.230856,-0.3760025
,Head,-0.04173101,0.003044259,0.004132479,0.9991158,6.016989,-2.921571,0.7948962
0.565918,,,,,,,,
,RightShoulder,0.03317652,-0.00453617,0.687418,0.7254897,1.90475,-0.9369798,-4.368439
,LeftShoulder,-0.6098979,0.3230293,-0.1353634,0.7108822,-38.60752,92.31705,67.15079
,Trunk,0.008778424,0.003970607,0.9998474,0.01457465,1.153172,3.259458,1.281464
,UpperTrunk,0.02843708,-0.01005846,0.9994825,0.0111776,-0.9493421,11.18921,1.582411
,LowerTrunk,-0.06913301,-0.01830291,0.9974362,-0.002619535,0.4586873,-10.16098,0.06470162
,Hips,0.01434181,0.01946788,0.003189951,0.9997026,1.643827,2.231236,-0.365649
,Head,-0.04160616,0.002902759,0.003897846,0.9991223,5.922307,-2.926534,0.8344133
0.5991211,,,,,,,,
,RightShoulder,0.03464053,-0.005665405,0.6871559,0.7256617,2.010127,-0.8679965,-4.420654
,LeftShoulder,-0.6088718,0.3231284,-0.1351471,0.7117574,-38.54879,92.25766,67.19346
,Trunk,0.008471347,0.003238472,0.9998459,0.01503608,1.258166,3.217762,1.298309
,UpperTrunk,0.02807309,-0.01097432,0.9994816,0.01132444,-0.9023637,11.1549,1.602565
,LowerTrunk,-0.06919663,-0.0188078,0.9974222,-0.002648294,0.4944905,-10.16061,0.09941867
,Hips,0.01453559,0.01940012,0.003521681,0.9997,1.666039,2.223478,-0.4036744
,Head,-0.04153775,0.002708163,0.003504753,0.9991271,6.019457,-2.907159,0.896345
0.6323242,,,,,,,,
,RightShoulder,0.03380284,-0.004189263,0.6867803,0.7260665,1.909759,-0.8274591,-4.546753
,LeftShoulder,-0.6100773,0.3234813,-0.1356784,0.7104625,-38.59648,92.39322,67.00959
,Trunk,0.008641005,0.003920983,0.9998322,0.01567521,1.170944,3.228938,1.361206
,UpperTrunk,0.02817062,-0.01021346,0.9994804,0.01187322,-0.959722,11.15933,1.619552
,LowerTrunk,-0.06913834,-0.01854796,0.9974321,-0.002248704,0.4721851,-10.14499,0.1539741
,Hips,0.01446968,0.01932272,0.003597111,0.9997021,1.658481,2.214604,-0.4123196
,Head,-0.0414485,0.002692552,0.003355116,0.9991314,5.922012,-2.920127,0.9764053
0.6660156,,,,,,,,
,RightShoulder,0.03496835,-0.004971662,0.686614,0.7261636,2.001058,-0.8135245,-4.608459
,LeftShoulder,-0.6093575,0.3236449,-0.135288,0.71108,-38.54654,92.32668,67.0484
,Trunk,0.008785851,0.003763536,0.9998268,0.01596898,1.237672,3.246179,1.401428
,UpperTrunk,0.0283207,-0.01079538,0.9994659,0.01222393,-0.9375715,11.1498,1.602555
,LowerTrunk,-0.06890502,-0.0189363,0.997442,-0.001750678,0.4674494,-10.1175,0.204325
,Hips,0.01489989,0.01931624,0.003537178,0.9996961,1.707794,2.213875,-0.4054523
,Head,-0.04131608,0.002726113,0.003057271,0.9991378,5.973542,-2.93352,1.050789
0.6992188,,,,,,,,
,RightShoulder,0.03336827,-0.003633027,0.6867154,0.7261509,1.939445,-0.8202183,-4.594116
,LeftShoulder,-0.6110671,0.3229843,-0.1359114,0.7097932,-38.685,92.45015,66.91808
,Trunk,0.008682787,0.005004189,0.9998217,0.01600492,1.060912,3.231527,1.396515
,UpperTrunk,0.02819336,-0.009253707,0.9994855,0.01218134,-1.000951,11.11367,1.585471
,LowerTrunk,-0.0687193,-0.01794962,0.9974731,-0.00164479,0.3885435,-10.09425,0.2232442
,Hips,0.01459913,0.01930095,0.003596067,0.9997007,1.67332,2.212113,-0.4122006
,Head,-0.04135086,0.002803095,0.002965212,0.9991363,5.80075,-2.91004,1.056434
0.7324219,,,,,,,,
,RightShoulder,0.0352307,-0.005494624,0.6863093,0.7264352,2.118769,-0.7976463,-4.681183
,LeftShoulder,-0.6091169,0.3235131,-0.1354752,0.7113101,-38.46222,92.31274,67.00017
,Trunk,0.008475065,0.003708405,0.9998274,0.01611266,1.183684,3.209227,1.427368
,UpperTrunk,0.02799846,-0.01032456,0.999477,0.01245031,-0.8864793,11.08993,1.577267
,LowerTrunk,-0.06870667,-0.01802189,0.9974732,-0.001304805,0.4225523,-10.0939,0.247253
,Hips,0.01437485,0.01931046,0.003464788,0.9997041,1.647611,2.213196,-0.3971514
,Head,-0.0413834,0.002882499,0.002916455,0.9991349,5.927275,-2.878631,1.092879
0.765625,,,,,,,,
,RightShoulder,0.03441025,-0.0043449,0.6862811,0.726509,2.00114,-0.7837174,-4.702881
,LeftShoulder,-0.6101937,0.3235756,-0.1357305,0.7103094,-38.57391,92.41993,66.9172
,Trunk,0.008588389,0.003830719,0.9998278,0.01599945,1.141532,3.221917,1.440918
,UpperTrunk,0.02810921,-0.009956856,0.9994762,0.01256838,-0.9122382,11.08627,1.555068
,LowerTrunk,-0.06856446,-0.01787938,0.9974859,-0.0009936392,0.434726,-10.07783,0.2562832
,Hips,0.01412565,0.01931303,0.003231704,0.9997084,1.619044,2.21348,-0.3704328
,Head,-0.04143181,0.003023094,0.003031731,0.9991319,5.890677,-2.875196,1.093207
0.7993164,,,,,,,,
,RightShoulder,0.03486437,-0.004698358,0.6861495,0.7266092,2.041586,-0.7700355,-4.713196
,LeftShoulder,-0.6099257,0.3235731,-0.1358812,0.7105119,-38.5522,92.38505,66.90836
,Trunk,0.008545482,0.00367708,0.9998278,0.01605916,1.16661,3.21645,1.432343
,UpperTrunk,0.02806149,-0.01017561,0.9994761,0.01249355,-0.9074728,11.06557,1.550915
,LowerTrunk,-0.06843181,-0.01805636,0.9974917,-0.001032144,0.4473299,-10.06183,0.2676226
,Hips,0.0141929,0.0193063,0.003369212,0.9997071,1.626753,2.212712,-0.386195
,Head,-0.04164803,0.003019264,0.002808958,0.9991236,5.940536,-2.870166,1.110178
0.8325195,,,,,,,,
,RightShoulder,0.03462104,-0.004468862,0.6856466,0.727097,2.021249,-0.7706776,-4.855621
,LeftShoulder,-0.6100121,0.3238794,-0.1364587,0.7101877,-38.49714,92.39244,66.74673
,Trunk,0.008516282,0.003995341,0.9998209,0.01642708,1.14866,3.215996,1.494446
,UpperTrunk,0.02805739,-0.01001898,0.9994711,0.01303533,-0.9291719,11.05624,1.565412
,LowerTrunk,-0.06835437,-0.0180891,0.9974969,-0.0006177425,0.4318895,-10.05498,0.2944604
,Hips,0.0143603,0.01932392,0.003188014,0.999705,1.645942,2.214736,-0.3654261
,Head,-0.04188055,0.002908181,0.002765596,0.9991146,5.949258,-2.882449,1.177252
0.8657227,,,,,,,,
,RightShoulder,0.03493148,-0.004406793,0.6858137,0.7269249,2.035468,-0.7675378,-4.839996
,LeftShoulder,-0.6099916,0.3239171,-0.1361281,0.7102513,-38.50694,92.3844,66.78822
,Trunk,0.008645632,0.00415987,0.999824,0.01612221,1.154583,3.243067,1.506317
,UpperTrunk,0.02829343,-0.01007056,0.9994624,0.01313889,-0.9434648,11.06109,1.52729
,LowerTrunk,-0.06816093,-0.01826531,0.997507,-0.000182569,0.4281844,-10.04497,0.2967897
,Hips,0.01456898,0.01943045,0.002772182,0.9997012,1.669863,2.226951,-0.3177629
,Head,-0.0420439,0.002869794,0.002680451,0.9991081,5.973918,-2.91392,1.198887
0.8989258,,,,,,,,
,RightShoulder,0.03433336,-0.004407769,0.6863711,0.7264271,2.028017,-0.7827632,-4.672363
,LeftShoulder,-0.6105405,0.3229415,-0.1360569,0.7102376,-38.65449,92.39753,66.88088
,Trunk,0.008321814,0.004593763,0.9998345,0.01551515,1.113501,3.20962,1.424316
,UpperTrunk,0.02800207,-0.009712417,0.9994835,0.01242375,-0.9739414,11.03042,1.493583
,LowerTrunk,-0.06818505,-0.01817297,0.9975069,-0.0006029606,0.4102088,-10.05254,0.2603983
,Hips,0.01463327,0.01947215,0.002876014,0.9996991,1.677234,2.231734,-0.3296652
,Head,-0.04214398,0.002874281,0.002522409,0.9991041,5.944312,-2.879956,1.135011
0.9321289,,,,,,,,
,RightShoulder,0.03503387,-0.004218785,0.684956,0.7277293,2.041543,-0.7197797,-4.982666
,LeftShoulder,-0.6099517,0.3240454,-0.1369678,0.7100655,-38.4468,92.36989,66.64415
,Trunk,0.008335441,0.004233673,0.9998164,0.01672943,1.14169,3.218946,1.51413
,UpperTrunk,0.02808306,-0.009958162,0.9994687,0.01320693,-0.9355386,11.00917,1.581587
,LowerTrunk,-0.06791896,-0.01808439,0.9975268,-0.000587225,0.4098237,-10.02794,0.3124311
,Hips,0.01454749,0.01952438,0.003314167,0.999698,1.667405,2.237721,-0.3798889
,Head,-0.04218683,0.002813281,0.002272099,0.9991032,5.977414,-2.896279,1.253533
0.9658203,,,,,,,,
,RightShoulder,0.03471864,-0.004454909,0.685236,0.7274795,2.014316,-0.7284987,-4.987274
,LeftShoulder,-0.6100582,0.3235314,-0.1369711,0.7102079,-38.53689,92.37123,66.60029
,Trunk,0.008014351,0.004045694,0.9998128,0.01713688,1.162437,3.18291,1.561768
,UpperTrunk,0.02776855,-0.01013915,0.9994701,0.01362261,-0.920224,10.97927,1.578249
,LowerTrunk,-0.06797243,-0.0181316,0.9975224,-0.0001434684,0.4152555,-10.03408,0.3634078
,Hips,0.01454749,0.01952438,0.003314167,0.999698,1.667405,2.237721,-0.3798889
,Head,-0.04217258,0.002836453,0.002085656,0.9991042,5.996512,-2.857586,1.322555
0.9990234,,,,,,,,
,RightShoulder,0.03475752,-0.00389432,0.6854328,0.7272955,1.991699,-0.6797636,-4.961029
,LeftShoulder,-0.6105889,0.3234703,-0.136882,0.7097968,-38.6096,92.43376,66.59716
,Trunk,0.008023463,0.004338166,0.9998128,0.01706493,1.142739,3.182755,1.566406
,UpperTrunk,0.02776724,-0.009967339,0.9994713,0.01366299,-0.9498452,10.96922,1.558746
,LowerTrunk,-0.06788613,-0.0182181,0.9975268,6.67274E-05,0.4116455,-10.02294,0.3738917
,Hips,0.01466557,0.01951345,0.003195018,0.9996969,1.680939,2.236471,-0.3662318
,Head,-0.04227318,0.002905536,0.001833558,0.9991003,5.988351,-2.849506,1.356107
1.032227,,,,,,,,
,RightShoulder,0.03450967,-0.003845494,0.6857599,0.7269989,2.021928,-0.6742554,-4.861786
,LeftShoulder,-0.610827,0.3231183,-0.136698,0.7097875,-38.63484,92.46152,66.67416
,Trunk,0.007854828,0.004695849,0.9998175,0.01676982,1.088395,3.161057,1.517792
,UpperTrunk,0.02757827,-0.009493452,0.9994868,0.01323912,-0.9724605,10.95113,1.538374
,LowerTrunk,-0.06791782,-0.01794186,0.9975294,-0.0001791716,0.3938906,-10.02512,0.3600272
,Hips,0.01454366,0.01950107,0.003320456,0.9996985,1.666965,2.235048,-0.3806096
,Head,-0.04242318,0.002957951,0.001831979,0.9990937,5.951219,-2.821795,1.307672
1.06543,,,,,,,,
,RightShoulder,0.03491415,-0.004369961,0.6852448,0.7274623,2.094183,-0.6374657,-4.962708
,LeftShoulder,-0.6101419,0.3233612,-0.1369399,0.7102195,-38.49762,92.43554,66.62798
,Trunk,0.007554889,0.00457603,0.9998124,0.01723727,1.09155,3.11463,1.539276
,UpperTrunk,0.02717324,-0.009521051,0.999495,0.01342684,-0.9527787,10.94129,1.561982
,LowerTrunk,-0.06823646,-0.01779761,0.9975103,-0.000197649,0.3869612,-10.04915,0.3908581
,Hips,0.01445994,0.0193915,0.003607959,0.9997008,1.657368,2.222488,-0.4135636
,Head,-0.04272001,0.002984038,0.001863241,0.9990807,5.988431,-2.77237,1.325568
1.099121,,,,,,,,
,RightShoulder,0.03562137,-0.003848018,0.6845673,0.7280684,2.098281,-0.5812414,-5.168884
,LeftShoulder,-0.6100842,0.3243662,-0.1370874,0.7097821,-38.39157,92.46934,66.48989
,Trunk,0.007950872,0.004664263,0.999798,0.01786187,1.102632,3.158189,1.641266
,UpperTrunk,0.02755281,-0.009617489,0.9994715,0.01431623,-0.9684592,10.97853,1.562836
,LowerTrunk,-0.06818125,-0.01803063,0.9975098,0.0006826222,0.3912913,-10.03946,0.4606074
,Hips,0.01465566,0.01936201,0.003334135,0.9996995,1.6798,2.219112,-0.3821772
,Head,-0.04292269,0.002931753,0.001908839,0.9990723,6.022737,-2.821924,1.422326
1.132324,,,,,,,,
,RightShoulder,0.03499527,-0.003840663,0.6855896,0.7271365,2.086705,-0.6171954,-4.939545
,LeftShoulder,-0.6108925,0.322883,-0.136516,0.7098736,-38.64954,92.47485,66.65234
,Trunk,0.007829145,0.00511711,0.9998111,0.01704289,1.06266,3.143817,1.570526
,UpperTrunk,0.02742778,-0.009268965,0.9994869,0.01369929,-0.9981411,10.96196,1.486084
,LowerTrunk,-0.06816232,-0.01794108,0.9975126,0.0007351041,0.3711177,-10.03811,0.4425942
,Hips,0.01474189,0.0193694,0.003124535,0.9996988,1.689683,2.21996,-0.3581521
,Head,-0.04316491,0.002807913,0.001888961,0.9990622,6.010567,-2.821753,1.353864
1.165527,,,,,,,,
,RightShoulder,0.03499031,-0.003469171,0.6847907,0.7278908,2.117891,-0.6001344,-5.109894
,LeftShoulder,-0.6108267,0.3236154,-0.1373661,0.7094321,-38.47424,92.47531,66.46238
,Trunk,0.007901111,0.005257895,0.9998074,0.01717637,1.00106,3.156551,1.614868
,UpperTrunk,0.02753883,-0.008731606,0.9994832,0.01408613,-0.9936301,10.9624,1.506012
,LowerTrunk,-0.06805602,-0.01736571,0.9975299,0.0009476244,0.3502916,-10.03073,0.4378671
,Hips,0.01434683,0.01941246,0.002870321,0.9997045,1.644399,2.224882,-0.3290109
,Head,-0.04352729,0.002717011,0.001873463,0.9990467,5.990531,-2.844908,1.39998
1.19873,,,,,,,,
,RightShoulder,0.03598867,-0.004919158,0.6851832,0.7274645,2.169772,-0.6199553,-5.014526
,LeftShoulder,-0.609664,0.3232803,-0.1366883,0.7107151,-38.4956,92.35979,66.63544
,Trunk,0.007811107,0.004390672,0.999818,0.01684493,1.147702,3.139815,1.585785
,UpperTrunk,0.02739263,-0.0100107,0.9994788,0.01383227,-0.9415107,10.95781,1.471588
,LowerTrunk,-0.06816066,-0.0181884,0.997508,0.0009940565,0.3985281,-10.03587,0.4360593
,Hips,0.01475065,0.01935124,0.002807945,0.9997,1.690685,2.217877,-0.3218625
,Head,-0.04378898,0.002683759,0.001852721,0.9990355,6.167172,-2.831983,1.373274
1.231934,,,,,,,,
,RightShoulder,0.0340436,-0.00279371,0.684624,0.7280957,1.997777,-0.6076531,-5.158936
,LeftShoulder,-0.6114469,0.3233682,-0.1379976,0.7088881,-38.5644,92.50671,66.32856
,Trunk,0.007842646,0.005574583,0.9998058,0.01719833,0.9896038,3.142011,1.633911
,UpperTrunk,0.02741197,-0.008631689,0.9994852,0.0142521,-1.032423,10.95686,1.496124
,LowerTrunk,-0.06813405,-0.01760357,0.9975201,0.001199424,0.353036,-10.03145,0.4495265
,Hips,0.01456139,0.01934014,0.002719641,0.9997032,1.66899,2.216598,-0.3117397
,Head,-0.04422391,0.002831314,0.00163871,0.9990163,6.05897,-2.817248,1.445944
1.265625,,,,,,,,
,RightShoulder,0.03538723,-0.004089186,0.685028,0.727645,2.135906,-0.6021032,-5.062164
,LeftShoulder,-0.6102626,0.3230946,-0.1370313,0.7102194,-38.51483,92.39468,66.54675
,Trunk,0.007849962,0.004764229,0.9998117,0.01709838,1.065491,3.140448,1.606293
,UpperTrunk,0.02739827,-0.009293629,0.9994831,0.0140112,-0.9668841,10.94755,1.481934
,LowerTrunk,-0.06806649,-0.01769375,0.9975232,0.001082599,0.3804954,-10.02156,0.4541897
,Hips,0.01441212,0.01932154,0.002877474,0.9997052,1.65188,2.214463,-0.3298305
,Head,-0.04445251,0.002959747,0.001485646,0.9990059,6.161073,-2.800949,1.435881
1.298828,,,,,,,,
