Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
0,,,,,,,,
,RightShoulder,-0.09048368,-0.05933828,0.6624228,0.7412744,-5.257028,-14.12855,-9.000488
,LeftShoulder,-0.01308418,-0.01365974,-0.6986014,0.7152609,-4.881906,-1.990611,-1.220115
,Trunk,-0.0008657296,0.002234443,0.9997738,0.0211347,2.714608,1.943949,2.570282
,UpperTrunk,0.01695432,-0.02367785,0.9993244,0.02241844,2.229253,-1.636544,2.450836
,LowerTrunk,0.03124032,-0.004233441,0.9995024,0.00104174,-2.527272,1.601273,-0.03079224
,Hips,0.02628316,0.01726511,-0.001310349,0.9995046,3.012627,1.97922,0.150238
,Head,-0.05903526,-0.06561349,-0.02099749,0.995876,9.499612,-9.482951,4.986023
0.0333252,,,,,,,,
,RightShoulder,-0.09024914,-0.05866045,0.6632126,0.7406505,-5.256688,-14.0989,-8.818451
,LeftShoulder,-0.0139621,-0.01350984,-0.697794,0.716035,-4.904759,-1.952729,-1.025693
,Trunk,-0.0005469397,0.002602794,0.9997785,0.02087807,2.678411,1.989374,2.504059
,UpperTrunk,0.01735081,-0.02336231,0.9993378,0.02184114,2.169246,-1.67453,2.44223
,LowerTrunk,0.03196782,-0.004441009,0.9994788,0.0005391836,-2.509112,1.675073,-0.05334473
,Hips,0.0263324,0.01734893,-0.001004487,0.9995022,3.018276,1.988831,0.1151733
,Head,-0.05940985,-0.06555662,-0.02106747,0.9958559,9.506505,-9.521997,4.927887
0.06658936,,,,,,,,
,RightShoulder,-0.09083667,-0.05931141,0.662243,0.7413938,-5.215922,-14.13564,-9.024078
,LeftShoulder,-0.01338479,-0.01410753,-0.6986701,0.7151795,-4.870371,-1.982778,-1.231223
,Trunk,-0.001170344,0.003055011,0.9997625,0.02154895,2.642405,1.924184,2.569244
,UpperTrunk,0.01678221,-0.02304825,0.9993422,0.02240989,2.126105,-1.762802,2.491089
,LowerTrunk,0.03216913,-0.004503219,0.999472,0.0006816685,-2.519317,1.694279,-0.02435303
,Hips,0.02648364,0.01738266,-0.0008940697,0.9994977,3.035617,1.992707,0.1025085
,Head,-0.05980977,-0.06545313,-0.02112445,0.9958375,9.516489,-9.445088,4.999695
0.09985352,,,,,,,,
,RightShoulder,-0.0902818,-0.05875368,0.6628104,0.740999,-5.139015,-14.07122,-8.923096
,LeftShoulder,-0.01426927,-0.01361844,-0.6979944,0.7158313,-4.8256,-1.898332,-1.101743
,Trunk,-0.0008561108,0.003687861,0.999764,0.02139194,2.56559,1.951071,2.547363
,UpperTrunk,0.01701701,-0.02237836,0.9993578,0.02221921,2.073166,-1.790987,2.459534
,LowerTrunk,0.0326495,-0.004294906,0.9994574,0.0007660389,-2.538371,1.757925,-0.01300049
,Hips,0.02644162,0.0173079,-0.0008793473,0.9995002,3.030795,1.984133,0.1008301
,Head,-0.0604602,-0.06524462,-0.02123958,0.9958094,9.514442,-9.448294,4.991119
0.1331787,,,,,,,,
,RightShoulder,-0.09004452,-0.05982854,0.6625899,0.7411392,-5.061928,-14.0938,-8.944153
,LeftShoulder,-0.01316273,-0.01344442,-0.6981198,0.7157338,-4.751625,-1.928185,-1.111169
,Trunk,-0.001252471,0.003428802,0.9997665,0.02130154,2.595406,1.905358,2.538696
,UpperTrunk,0.01661828,-0.02263857,0.9993603,0.02214384,2.098137,-1.845306,2.449432
,LowerTrunk,0.03272456,-0.004337149,0.9994547,0.0007785261,-2.533526,1.766531,-0.01156616
,Hips,0.02644162,0.0173079,-0.0008793473,0.9995002,3.030795,1.984133,0.1008301
,Head,-0.0608154,-0.06524543,-0.02116436,0.9957894,9.585121,-9.402824,4.973846
0.1665039,,,,,,,,
,RightShoulder,-0.08996839,-0.05892057,0.662636,0.7411798,-5.070075,-14.05657,-8.944061
,LeftShoulder,-0.01437187,-0.01352341,-0.6980662,0.7157613,-4.796485,-1.879539,-1.10531
,Trunk,-0.00085021,0.003739592,0.9997668,0.02125197,2.535835,1.948295,2.539429
,UpperTrunk,0.01699293,-0.0221189,0.9993654,0.02215013,2.066128,-1.850507,2.440918
,LowerTrunk,0.03314443,-0.004096698,0.9994417,0.0008591115,-2.536932,1.817221,-0.01052856
,Hips,0.02623093,0.01728573,-0.0009511709,0.999506,3.006639,1.98158,0.1090393
,Head,-0.06107725,-0.0652363,-0.02083617,0.9957811,9.55564,-9.444785,4.936859
0.1997681,,,,,,,,
,RightShoulder,-0.08899854,-0.05996447,0.6626718,0.7411814,-5.010693,-14.10159,-8.903137
,LeftShoulder,-0.01324494,-0.01271116,-0.6977667,0.7160897,-4.744305,-1.944422,-1.016487
,Trunk,-0.0005278234,0.003298337,0.9997768,0.02086174,2.64082,1.987673,2.501465
,UpperTrunk,0.01733611,-0.02303451,0.9993463,0.02181864,2.071533,-1.885883,2.413116
,LowerTrunk,0.03379629,-0.004965102,0.9994161,0.000770539,-2.490986,1.889488,-0.02752686
,Hips,0.02669873,0.01730722,-0.001010686,0.9994932,3.060273,1.984068,0.1158752
,Head,-0.06104736,-0.06553458,-0.02136144,0.9957522,9.657391,-9.518557,4.959381
0.2330933,,,,,,,,
,RightShoulder,-0.09064721,-0.05857994,0.6621963,0.7415172,-5.132247,-14.12892,-9.005341
,LeftShoulder,-0.01468711,-0.01421389,-0.6984129,0.7154033,-4.856795,-1.954132,-1.159989
,Trunk,-0.0005307905,0.004678003,0.9997636,0.02122616,2.514663,1.992476,2.537018
,UpperTrunk,0.01737831,-0.02193412,0.9993633,0.02212927,1.974306,-1.961813,2.434875
,LowerTrunk,0.03450044,-0.004712678,0.9993932,0.0008909106,-2.55269,1.966956,-0.01034546
,Hips,0.02698458,0.01733555,-0.0009810925,0.999485,3.093047,1.987333,0.1124878
,Head,-0.06085062,-0.06577968,-0.02161622,0.9957426,9.508742,-9.551527,5.024261
0.2664185,,,,,,,,
,RightShoulder,-0.09000884,-0.05912797,0.6624254,0.7413467,-4.992918,-14.10507,-8.966705
,LeftShoulder,-0.01410629,-0.01395703,-0.6979845,0.7158378,-4.746489,-1.96432,-1.084203
,Trunk,-0.000609437,0.004571269,0.9997686,0.02101185,2.472228,1.976406,2.531158
,UpperTrunk,0.01723832,-0.02156411,0.9993751,0.02207822,1.993217,-2.059063,2.420197
,LowerTrunk,0.03520851,-0.004177548,0.9993708,0.0009677708,-2.558844,2.053457,-0.01974487
,Hips,0.0265032,0.01728936,-0.001140088,0.9994985,3.037854,1.982011,0.1307068
,Head,-0.06047758,-0.06590346,-0.02174288,0.9957541,9.42346,-9.549556,5.032928
0.2996826,,,,,,,,
,RightShoulder,-0.08932078,-0.06046077,0.6624071,0.7413387,-4.946315,-14.08395,-8.940338
,LeftShoulder,-0.01273373,-0.01336915,-0.6979019,0.7159554,-4.705836,-1.954551,-1.040706
,Trunk,-0.00124166,0.003543343,0.9997779,0.02073884,2.59048,1.903038,2.503845
,UpperTrunk,0.01659817,-0.02259577,0.9993683,0.02183998,2.056589,-2.137338,2.412201
,LowerTrunk,0.03525123,-0.004656157,0.9993674,0.0007991195,-2.503964,2.058364,-0.0390625
,Hips,0.0265032,0.01728936,-0.001140088,0.9994985,3.037854,1.982011,0.1307068
,Head,-0.06037201,-0.06583542,-0.02163109,0.9957677,9.529506,-9.468285,4.992737
0.3330078,,,,,,,,
,RightShoulder,-0.09012441,-0.05879447,0.6622331,0.7415309,-5.010684,-14.00102,-9.009369
,LeftShoulder,-0.01479194,-0.01438741,-0.6980929,0.7157098,-4.818058,-1.857127,-1.115346
,Trunk,-0.001267908,0.004528847,0.9997735,0.02075574,2.453342,1.889903,2.543152
,UpperTrunk,0.01648393,-0.02139963,0.9993889,0.02218321,1.963346,-2.165364,2.408508
,LowerTrunk,0.03538115,-0.00427333,0.9993641,0.001174122,-2.523542,2.083202,-0.03533936
,Hips,0.02629113,0.0172027,-0.001482695,0.9995052,3.013538,1.972066,0.1699829
,Head,-0.06035588,-0.06574985,-0.02147493,0.9957775,9.390446,-9.445262,5.014038
0.366272,,,,,,,,
,RightShoulder,-0.08827356,-0.05984535,0.6627868,0.7411748,-4.846739,-13.95959,-8.83548
,LeftShoulder,-0.01370857,-0.01267207,-0.6973511,0.7164866,-4.664397,-1.830733,-0.893348
,Trunk,-0.001139328,0.004278694,0.9997875,0.02013424,2.526488,1.91473,2.444183
,UpperTrunk,0.01670053,-0.02203789,0.9993902,0.02131984,1.969966,-2.189078,2.367371
,LowerTrunk,0.0358044,-0.004853434,0.9993469,0.0006698072,-2.500439,2.12049,-0.06530762
,Hips,0.02666983,0.01730068,-0.001239717,0.9994937,3.056961,1.983318,0.1421204
,Head,-0.06042064,-0.06563105,-0.02143794,0.9957823,9.471006,-9.456448,4.910828
0.3995972,,,,,,,,
,RightShoulder,-0.09006584,-0.05882549,0.661485,0.7422031,-4.938794,-13.97272,-9.132599
,LeftShoulder,-0.01458359,-0.01424589,-0.698684,0.7151397,-4.724957,-1.835805,-1.216782
,Trunk,-0.001605103,0.005384224,0.9997616,0.02110254,2.388623,1.863165,2.550476
,UpperTrunk,0.01625091,-0.02083525,0.9994032,0.02224755,1.891633,-2.261397,2.440918
,LowerTrunk,0.03598547,-0.00433423,0.9993424,0.0009554029,-2.550809,2.142276,-0.02874756
,Hips,0.02658993,0.01729172,-0.001206398,0.9994961,3.047799,1.982286,0.1383057
,Head,-0.0606499,-0.06560212,-0.02132496,0.9957726,9.359478,-9.401649,5.00415
0.4329224,,,,,,,,
,RightShoulder,-0.08858341,-0.06002007,0.6622891,0.7415685,-4.77366,-13.91804,-8.992371
,LeftShoulder,-0.01340976,-0.01296931,-0.6978659,0.7159855,-4.579965,-1.797487,-1.059581
,Trunk,-0.00180622,0.004822954,0.9997692,0.02086007,2.442208,1.833175,2.528076
,UpperTrunk,0.01598926,-0.02130277,0.9994019,0.02205196,1.942216,-2.298007,2.41571
,LowerTrunk,0.03604319,-0.0043604,0.9993402,0.0009798408,-2.536495,2.154832,-0.02954102
,Hips,0.02649128,0.01723998,-0.001237869,0.9994996,3.036487,1.976349,0.1419067
,Head,-0.06134116,-0.06566165,-0.02141792,0.9957244,9.492654,-9.378829,4.992554
