Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
0,,,,,,,,
,RightShoulder,-0.03004986,0.06575168,0.7458586,0.6621698,-17.51418,1.541857,6.448591
,LeftShoulder,-0.04128829,-0.05032232,-0.7347911,0.675163,-17.16442,-2.097011,-5.197571
,Trunk,0.0274468,-0.07526558,0.9967512,0.008293821,9.72936,1.362911,0.3543091
,UpperTrunk,0.01185047,-0.08479635,0.9963231,0.003080636,3.376025,-9.762729,2.359064
,LowerTrunk,0.09677489,-0.0551464,0.9936254,-0.01738504,5.259305,12.9599,-1.574135
,Hips,0.009545777,-0.01600533,0.003757209,0.9998193,1.09403,-1.834259,-0.4306202
,Head,-0.2077352,-0.0002060309,0.02409133,-0.9778885,-14.25703,-1.338768,3.176819
0.0333252,,,,,,,,
,RightShoulder,-0.03475931,0.07308304,0.7415815,0.6659635,-17.35351,1.778249,5.594769
,LeftShoulder,-0.04877232,-0.05548312,-0.7352613,0.6737459,-17.05435,-1.886449,-5.555206
,Trunk,0.02777957,-0.06741057,0.9972953,0.009290733,8.590879,1.340825,0.555481
,UpperTrunk,0.01166764,-0.07489339,0.9971116,0.004833519,2.826195,-9.895068,2.285305
,LowerTrunk,0.09776096,-0.05003859,0.9938378,-0.01500368,4.910954,13.11913,-1.368868
,Hips,0.007449096,-0.01643322,0.00314942,0.9998323,0.853731,-1.88324,-0.3609563
,Head,-0.1934064,0.000764288,0.02603188,-0.9807731,-13.72008,-1.43012,3.596283
0.06652832,,,,,,,,
,RightShoulder,-0.02568882,0.06247865,0.7438706,0.6649008,-15.96208,1.677365,6.027727
,LeftShoulder,-0.03926777,-0.04517227,-0.7332683,0.6773,-15.65126,-1.79389,-4.93335
,Trunk,0.02780371,-0.07046721,0.9970984,0.00748942,8.799696,1.314337,0.3890073
,UpperTrunk,0.01143564,-0.07671091,0.9969819,0.003384411,3.138641,-10.0186,2.053525
,LowerTrunk,0.09860781,-0.04913609,0.9938077,-0.01443672,4.947577,13.24141,-1.347591
,Hips,0.006225342,-0.01665337,0.002765268,0.9998381,0.713478,-1.908478,-0.3169269
,Head,-0.1907329,0.0007648692,0.02485806,-0.9813269,-13.19831,-1.403662,3.291107
0.09985352,,,,,,,,
,RightShoulder,-0.02925891,0.0680599,0.7402049,0.6682877,-15.59668,1.837437,5.294097
,LeftShoulder,-0.04505005,-0.04906303,-0.7334031,0.6765227,-15.32926,-1.644383,-5.172211
,Trunk,0.02806728,-0.06335898,0.9975637,0.008037465,7.691561,1.318364,0.5517578
,UpperTrunk,0.0114786,-0.06706594,0.9976709,0.004803926,2.611549,-10.16957,1.938049
,LowerTrunk,0.09997874,-0.04409167,0.9939393,-0.01202494,4.661855,13.41158,-1.148893
,Hips,0.003648575,-0.01678593,0.002071381,0.9998503,0.4181567,-1.923645,-0.237398
,Head,-0.1762024,0.001025178,0.02644369,-0.9839982,-12.6129,-1.437748,3.630524
0.1331787,,,,,,,,
,RightShoulder,-0.02492087,0.06248605,0.7381388,0.6712865,-13.50628,1.806731,4.804317
,LeftShoulder,-0.04131698,-0.04426873,-0.731554,0.6790891,-13.35272,-1.486289,-4.886841
,Trunk,0.02786312,-0.05605806,0.9980085,0.007761559,6.408809,1.246604,0.6268921
,UpperTrunk,0.01086129,-0.05589412,0.9983627,0.005461872,2.210492,-10.34811,1.662748
,LowerTrunk,0.1009393,-0.03644047,0.9941844,-0.008987218,4.227126,13.55495,-0.8812043
,Hips,-0.0002513509,-0.01710548,0.00134939,0.9998527,-0.02880859,-1.960236,-0.1546514
,Head,-0.1583939,0.001712672,0.02783617,-0.9869822,-11.82571,-1.445457,3.85791
0.1665039,,,,,,,,
,RightShoulder,-0.009757269,0.0453246,0.7417753,0.669044,-12.23139,1.688621,5.63751
,LeftShoulder,-0.02544551,-0.02763124,-0.7299497,0.6824678,-12.06385,-1.376852,-4.11554
,Trunk,0.02741711,-0.06787584,0.9973055,0.004805216,7.759678,1.199575,0.2647095
,UpperTrunk,0.01044406,-0.06766036,0.997651,0.002304614,3.124629,-10.4334,1.434977
,LowerTrunk,0.1012553,-0.04022747,0.993995,-0.01015154,4.663857,13.59321,-1.015616
,Hips,-0.0002513509,-0.01710548,0.00134939,0.9998527,-0.02880859,-1.960236,-0.1546514
,Head,-0.1633782,0.0007154718,0.02614787,-0.9862166,-11.05289,-1.282705,3.302185
0.199707,,,,,,,,
,RightShoulder,-0.02572877,0.06291071,0.7345215,0.6751729,-13.0347,1.916038,4.19334
,LeftShoulder,-0.04215934,-0.04395619,-0.7323584,0.6781899,-12.82605,-1.251472,-5.02652
,Trunk,0.02699474,-0.05387811,0.9981561,0.00727841,5.838778,1.105597,0.6280823
,UpperTrunk,0.009635344,-0.05092777,0.9986408,0.005473703,2.03088,-10.47745,1.514015
,LowerTrunk,0.100851,-0.03305369,0.9943225,-0.007687479,4.157294,13.5789,-0.7771379
