Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
,UpperTrunk,0.02601619,-0.004417781,0.9963923,0.0806604,-2.019936,-5.967839,5.428741
,LowerTrunk,0.0780419,-0.02197968,0.9961517,0.03328544,2.618399,11.2907,1.665741
,Hips,-0.0007885434,-0.02034131,-0.01886037,0.9996148,-0.09039307,-2.331512,2.161804
,Head,-0.05182438,-0.01419964,-0.1180526,0.9915525,6.491865,-4.632251,22.83545
0.1665039,,,,,,,,
,RightShoulder,-0.01738567,0.02410975,0.658798,0.7517325,-3.894473,-2.562138,-17.07889
,LeftShoulder,-0.08308166,0.0895289,-0.7216139,0.6814363,0.002328634,10.91867,-12.82025
,Trunk,0.04737972,-0.003442647,0.9968394,0.06367541,0.5243864,3.108486,9.539764
,UpperTrunk,0.02702918,-0.004558604,0.9961623,0.08312267,-2.025419,-5.736114,5.459198
,LowerTrunk,0.07703954,-0.02216923,0.9961495,0.03548741,2.676178,11.16662,1.839478
,Hips,-0.001102477,-0.02025823,-0.01955184,0.9996029,-0.1263733,-2.322021,2.241089
,Head,-0.05211803,-0.01503865,-0.1292266,0.9901303,6.550632,-4.848843,24.41159
0.199707,,,,,,,,
,RightShoulder,-0.0206907,0.02457518,0.6515021,0.7579663,-4.257064,-2.742761,-18.9808
,LeftShoulder,-0.08161488,0.09017539,-0.7289799,0.6736435,0.1214083,10.90667,-14.86002
,Trunk,0.04695024,-0.003956574,0.9964422,0.06987832,0.5781698,3.058682,10.34152
,UpperTrunk,0.02658001,-0.005023154,0.9955661,0.09009129,-2.021556,-5.631103,5.906403
,LowerTrunk,0.07568427,-0.02260294,0.996129,0.03857321,2.749475,11.01104,2.104492
,Hips,-0.001306186,-0.02025118,-0.02033293,0.9995873,-0.1497498,-2.321259,2.330627
,Head,-0.05215737,-0.01596296,-0.1404977,0.9885774,6.618423,-4.908872,26.51907
0.2331543,,,,,,,,
,RightShoulder,-0.02632385,0.02790477,0.6356245,0.7710446,-5.049532,-2.813341,-23.28946
,LeftShoulder,-0.08090666,0.09295783,-0.7442802,0.656399,0.3521389,11.20938,-19.4718
,Trunk,0.04604649,-0.004462411,0.9952841,0.08526077,0.6340969,2.942293,12.29163
,UpperTrunk,0.02552569,-0.005499914,0.9939137,0.1070226,-2.023203,-5.512341,7.018646
,LowerTrunk,0.07361642,-0.02309985,0.9959637,0.04586208,2.85368,10.78755,2.760925
,Hips,-0.00171295,-0.02035226,-0.02191538,0.9995512,-0.1963806,-2.332916,2.512054
,Head,-0.05151968,-0.01757211,-0.1587371,0.9858193,6.617312,-4.984652,30.58618
0.2663574,,,,,,,,
,RightShoulder,-0.03068078,0.03187714,0.6297712,0.7755198,-5.790386,-2.948117,-25.63333
,LeftShoulder,-0.08321366,0.09672524,-0.7505019,0.648434,0.41454,11.61298,-22.13672
,Trunk,0.04686921,-0.00501979,0.9941984,0.09668406,0.6926081,3.045878,13.79089
,UpperTrunk,0.0263846,-0.005998302,0.9924034,0.120014,-2.021928,-5.263092,7.778412
,LowerTrunk,0.07232662,-0.02359205,0.9957297,0.05229264,2.954404,10.6313,3.316864
,Hips,-0.002092146,-0.02025913,-0.02351677,0.9995159,-0.2398682,-2.322327,2.695618
,Head,-0.05090779,-0.01844529,-0.1679015,0.9843155,6.613903,-5.192973,33.15125
0.2998047,,,,,,,,
,RightShoulder,-0.03359422,0.03324851,0.6326501,0.7729942,-6.18067,-3.249849,-25.56555
,LeftShoulder,-0.08492899,0.09780194,-0.7487029,0.6501278,0.3193108,11.66303,-22.22394
,Trunk,0.04817466,-0.005559062,0.9938832,0.09921984,0.7356014,3.221864,14.16214
,UpperTrunk,0.02789755,-0.00636785,0.9919665,0.1232232,-2.033902,-5.091971,7.896698
,LowerTrunk,0.07235955,-0.02406677,0.9955982,0.05449003,3.03937,10.60735,3.491669
,Hips,-0.002353753,-0.02000755,-0.02419841,0.9995042,-0.2698669,-2.293518,2.773773
,Head,-0.05032253,-0.01955464,-0.1803633,0.9821172,6.601995,-5.503175,34.97467
0.3330078,,,,,,,,
,RightShoulder,-0.04161431,0.0392081,0.5927334,0.8033666,-7.582181,-3.770865,-35.23215
,LeftShoulder,-0.0837961,0.1057886,-0.7818201,0.6087234,0.8571613,11.95358,-32.26413
,Trunk,0.04973899,-0.008006714,0.9900536,0.1313615,0.9557471,3.573752,18.07281
,UpperTrunk,0.03079414,-0.008232954,0.9870868,0.1569821,-2.056156,-4.989882,10.39551
,LowerTrunk,0.07447023,-0.02614905,0.9946439,0.06673825,3.414918,10.67679,4.706421
,Hips,-0.003515224,-0.01843344,-0.02591836,0.9994879,-0.4030151,-2.113159,2.970886
,Head,-0.04957104,-0.01843774,-0.1991499,0.9785408,6.755796,-5.732627,41.07996
0.3662109,,,,,,,,
,RightShoulder,-0.04890198,0.03253249,0.6303928,0.7740511,-7.5835,-4.456581,-28.13431
,LeftShoulder,-0.08434778,0.09610099,-0.7523121,0.6462789,0.0168739,11.58224,-25.12454
,Trunk,0.04589132,-0.008310032,0.9919919,0.1173758,0.9465067,3.121284,16.45355
,UpperTrunk,0.02695401,-0.008171774,0.9893168,0.1430346,-2.186678,-5.272156,8.991119
,LowerTrunk,0.07299977,-0.02720809,0.9948474,0.0648782,3.5362,10.5066,4.491547
,Hips,-0.003515224,-0.01843344,-0.02591836,0.9994879,-0.4030151,-2.113159,2.970886
,Head,-0.04816827,-0.01719332,-0.2108849,0.9761719,6.596348,-5.139381,40.83438
0.3996582,,,,,,,,
,RightShoulder,-0.05242838,0.04499497,0.5739713,0.8159558,-9.014134,-4.314528,-40.53281
,LeftShoulder,-0.08589038,0.1096924,-0.7968564,0.5878861,0.9750547,12.37623,-37.9437
,Trunk,0.04806393,-0.009760539,0.9869742,0.1532208,0.9953053,3.702223,20.78052
,UpperTrunk,0.03177205,-0.00853884,0.9830697,0.1802544,-2.300904,-4.910756,11.97592
,LowerTrunk,0.07484074,-0.02859568,0.9938445,0.07651219,3.86524,10.38315,5.66626
,Hips,-0.004963269,-0.01544094,-0.02738005,0.9994935,-0.5690308,-1.770172,3.138336
,Head,-0.04574263,-0.01523453,-0.2256417,0.9730165,6.378423,-5.496229,46.89267
0.4328613,,,,,,,,
,RightShoulder,-0.06273225,0.035935,0.5998622,0.7968304,-9.201721,-5.503287,-36.6947
,LeftShoulder,-0.08248853,0.1021634,-0.7785023,0.613753,0.4999828,11.8043,-34.13733
,Trunk,0.04362335,-0.01163025,0.9874346,0.1514416,1.119934,3.305411,20.64035
,UpperTrunk,0.02837363,-0.009611147,0.9833806,0.1790682,-2.344591,-5.059461,11.55231
,LowerTrunk,0.07267159,-0.03005447,0.9937695,0.07897961,4.090654,9.998997,5.880676
,Hips,-0.005461183,-0.01425417,-0.02798265,0.9994918,-0.6261292,-1.634125,3.207367
,Head,-0.04477745,-0.01424293,-0.2354076,0.9707603,6.401855,-4.986563,47.90234
0.4663086,,,,,,,,
,RightShoulder,-0.06900165,0.04530917,0.570617,0.8170569,-10.34885,-5.669651,-43.13843
,LeftShoulder,-0.08494894,0.1090558,-0.8013987,0.581937,1.067136,12.25241,-41.02695
,Trunk,0.04486656,-0.01088272,0.9842615,0.1705807,0.9305129,3.713993,22.99786
,UpperTrunk,0.03175426,-0.007953177,0.9794031,0.1992429,-2.565347,-4.65092,13.04312
,LowerTrunk,0.07262586,-0.03030723,0.9931393,0.08649319,4.224253,9.726485,6.624969
,Hips,-0.006353241,-0.01187631,-0.02905113,0.9994872,-0.7283936,-1.361572,3.329773
,Head,-0.04457701,-0.01261681,-0.2451088,0.968388,6.201692,-5.206882,51.40555
0.4995117,,,,,,,,
,RightShoulder,-0.07821033,0.04177207,0.5653316,0.8200845,-10.84563,-6.650551,-45.54303
,LeftShoulder,-0.07882304,0.108001,-0.8060917,0.5764883,1.472694,11.75286,-43.56229
,Trunk,0.04222468,-0.01211232,0.9819592,0.1839199,0.946188,3.638039,24.70456
,UpperTrunk,0.03100744,-0.008061946,0.9763492,0.213812,-2.645301,-4.581878,13.87982
,LowerTrunk,0.07131833,-0.03111751,0.9925232,0.0940372,4.420957,9.328681,7.346161
,Hips,-0.007234616,-0.009670999,-0.03034943,0.9994664,-0.8294678,-1.108765,3.478577
,Head,-0.04641083,-0.01039073,-0.2591947,0.9646534,6.455099,-4.872322,54.78397
0.532959,,,,,,,,
,RightShoulder,-0.08030056,0.04220992,0.5716431,0.8154719,-11.05555,-6.939231,-44.87784
,LeftShoulder,-0.08044051,0.10901,-0.802048,0.5816917,1.405586,11.79773,-43.0347
,Trunk,0.0424613,-0.01289231,0.9816694,0.185354,0.9608822,3.793998,24.93854
,UpperTrunk,0.03232174,-0.008183128,0.9758692,0.2157958,-2.744694,-4.363292,13.81949
,LowerTrunk,0.07075629,-0.03209903,0.9922873,0.09658694,4.590708,9.125185,7.578552
,Hips,-0.007720091,-0.008442079,-0.03088969,0.9994574,-0.8851318,-0.9678955,3.540497
,Head,-0.04754101,-0.00864652,-0.2694743,0.9617945,6.620489,-4.824149,56.242
0.5661621,,,,,,,,
,RightShoulder,-0.08537577,0.04688682,0.5507867,0.8289431,-11.83602,-7.426326,-49.77411
,LeftShoulder,-0.07989882,0.1115436,-0.8174989,0.5593478,1.749768,11.60005,-48.21622
,Trunk,0.04428859,-0.01330162,0.978392,0.2015211,0.8845108,4.231349,26.97781
,UpperTrunk,0.03589907,-0.007500988,0.9717609,0.2331003,-2.91194,-4.107859,15.06796
,LowerTrunk,0.07227975,-0.0328595,0.9914639,0.1034185,4.791232,9.064458,8.232025
,Hips,-0.008676353,-0.006325557,-0.0320878,0.9994274,-0.9947815,-0.7252502,3.677826
,Head,-0.04733423,-0.00655834,-0.2830909,0.957902,6.542378,-5.015895,59.90604
0.5996094,,,,,,,,
,RightShoulder,-0.09181463,0.04091743,0.5591499,0.8229503,-11.9655,-8.240726,-48.81644
,LeftShoulder,-0.07602589,0.1081487,-0.81195,0.5685606,1.672829,11.17414,-47.20166
,Trunk,0.04158962,-0.01491602,0.9782129,0.2028483,0.9940355,4.023501,27.20447
,UpperTrunk,0.0341198,-0.008426292,0.9713514,0.2350348,-2.936409,-4.23134,15.01855
,LowerTrunk,0.07152889,-0.03401203,0.9912271,0.1058083,4.97381,8.853963,8.43576
,Hips,-0.009099852,-0.005225185,-0.03271857,0.9994096,-1.043365,-0.5991211,3.750153
,Head,-0.04676969,-0.004775884,-0.2917373,0.9553424,6.599504,-4.596347,61.16714
0.6328125,,,,,,,,
,RightShoulder,-0.0954008,0.04760413,0.5398732,0.8349667,-12.81517,-8.231157,-53.26514
,LeftShoulder,-0.07767631,0.1115028,-0.8247587,0.5489139,1.883849,11.4323,-51.74567
,Trunk,0.04150578,-0.01553859,0.9751305,0.2171551,0.9384582,4.249926,29.03705
,UpperTrunk,0.03589546,-0.007922891,0.9674124,0.2505236,-3.083585,-4.03441,16.08536
,LowerTrunk,0.07172961,-0.0347783,0.9904574,0.1124253,5.158274,8.625828,9.056244
,Hips,-0.009909661,-0.002978148,-0.03398576,0.9993687,-1.13623,-0.3414917,3.895447
,Head,-0.04711849,-0.003614441,-0.2992793,0.9529945,6.599561,-4.684526,63.90588
0.6660156,,,,,,,,
,RightShoulder,-0.1006106,0.04782923,0.5369436,0.8362305,-13.26449,-8.778551,-54.81265
,LeftShoulder,-0.07663696,0.1118579,-0.8263405,0.5466039,2.015166,11.25725,-53.25418
,Trunk,0.04040229,-0.01710961,0.9732838,0.225374,0.9249549,4.377122,30.22177
,UpperTrunk,0.03686859,-0.007787293,0.9647375,0.2605027,-3.187274,-3.983158,16.52097
,LowerTrunk,0.07232915,-0.03552915,0.9896319,0.1188896,5.389939,8.405232,9.59729
,Hips,-0.01114272,-0.0003919541,-0.03580004,0.9992968,-1.27771,-0.04495239,4.103516
,Head,-0.04793843,-0.003100088,-0.3091589,0.9497963,6.703763,-4.751146,66.28192
0.6994629,,,,,,,,
,RightShoulder,-0.10485,0.04848271,0.5304447,0.8398121,-13.82134,-9.046837,-56.75015
,LeftShoulder,-0.07427251,0.1128055,-0.8301635,0.540913,2.169308,11.2024,-55.1304
,Trunk,0.03854376,-0.01939653,0.9714777,0.233172,1.051447,4.336723,31.30515
,UpperTrunk,0.03643335,-0.008829366,0.9622384,0.2696139,-3.264593,-3.9879,16.87921
,LowerTrunk,0.07196076,-0.03726122,0.9888235,0.1251447,5.690216,8.155274,10.16293
,Hips,-0.01198325,0.001476714,-0.0371905,0.9992352,-1.374176,0.1693484,4.263
,Head,-0.04818752,-0.003196603,-0.3149132,0.9478909,6.871881,-4.723167,68.06073
0.732666,,,,,,,,
,RightShoulder,-0.1071491,0.0463341,0.5447422,0.8304384,-13.74779,-9.200354,-53.87842
,LeftShoulder,-0.07591061,0.1100262,-0.8208731,0.555247,1.830477,11.25257,-52.25589
,Trunk,0.03683799,-0.01914861,0.9733412,0.2255733,1.010818,4.13706,30.40582
,UpperTrunk,0.03483191,-0.008507088,0.9643827,0.2620696,-3.407916,-3.987925,16.15765
,LowerTrunk,0.07024905,-0.03815948,0.9891039,0.1236215,5.79291,7.955637,9.985168
,Hips,-0.01198325,0.001476714,-0.0371905,0.9992352,-1.374176,0.1693484,4.263
,Head,-0.04894386,-0.003819382,-0.3202057,0.9460751,6.933761,-4.599676,67.80331
0.7661133,,,,,,,,
,RightShoulder,-0.1079129,0.05819128,0.5096712,0.851589,-14.7835,-8.664387,-61.30392
,LeftShoulder,-0.07622465,0.1163311,-0.8428017,0.5199443,2.50327,11.60278,-59.76135
,Trunk,0.03740365,-0.01889443,0.9682449,0.2464669,0.8695033,4.481922,33.10452
,UpperTrunk,0.03748312,-0.007268244,0.9578612,0.2846821,-3.643166,-3.874307,17.77167
,LowerTrunk,0.07215471,-0.03891721,0.9877255,0.1329564,5.942845,7.891413,10.84799
,Hips,-0.0124706,0.004052852,-0.03912452,0.9991482,-1.430176,0.4648161,4.484863
,Head,-0.04927234,-0.004000831,-0.3254599,0.9442626,6.843563,-4.967456,71.13971
0.7993164,,,,,,,,
,RightShoulder,-0.114032,0.04985326,0.5286735,0.8396521,-14.66239,-9.334449,-58.16916
,LeftShoulder,-0.07229248,0.11168,-0.8298237,0.5419351,2.28789,11.31188,-56.2659
,Trunk,0.03258479,-0.02048031,0.9696938,0.2412734,1.00257,3.96485,32.5611
,UpperTrunk,0.03320617,-0.008393523,0.9593374,0.2801762,-3.615978,-4.18858,17.11356
,LowerTrunk,0.0703944,-0.03982949,0.987681,0.1339569,6.066607,7.619771,10.88333
,Hips,-0.01262609,0.004652976,-0.03981599,0.9991164,-1.448059,0.5336595,4.564209
,Head,-0.04935744,-0.003539769,-0.3291425,0.9429828,6.995032,-4.394996,71.04358
0.8327637,,,,,,,,
,RightShoulder,-0.1115803,0.05983263,0.511934,0.8496432,-15.32518,-8.590094,-61.61914
,LeftShoulder,-0.07671039,0.1175314,-0.8401239,0.5239215,2.455177,11.97006,-59.86179
,Trunk,0.03375408,-0.02076471,0.9674209,0.2500529,0.9743502,4.238379,33.75946
,UpperTrunk,0.03538612,-0.008131308,0.9562855,0.2901723,-3.756976,-4.066439,17.72971
,LowerTrunk,0.0716465,-0.04076931,0.9868616,0.1389556,6.215091,7.622724,11.31406
,Hips,-0.01293668,0.005946828,-0.04113638,0.999052,-1.483765,0.6820948,4.715698
,Head,-0.04907147,-0.002630392,-0.3332701,0.9415498,6.941208,-4.558508,72.74323
0.8659668,,,,,,,,
,RightShoulder,-0.1154951,0.05604552,0.5186701,0.8452817,-15.36553,-9.000246,-60.60721
,LeftShoulder,-0.07473384,0.1147556,-0.8357782,0.5317148,2.325097,11.76753,-58.7457
,Trunk,0.03134702,-0.02146833,0.9678464,0.2486561,1.028802,4.010073,33.67435
,UpperTrunk,0.03348798,-0.008588211,0.9565594,0.2894798,-3.804303,-4.273384,17.49146
,LowerTrunk,0.07144653,-0.04163858,0.9866537,0.1402714,6.320837,7.537309,11.38327
,Hips,-0.01297101,0.006505065,-0.04186785,0.9990177,-1.487732,0.7461478,4.799622
,Head,-0.0486999,-0.002234064,-0.3347909,0.9410304,6.95382,-4.282106,72.84247
0.9160156,,,,,,,,
,RightShoulder,-0.1148311,0.0613037,0.5080429,0.8514389,-15.81347,-8.639539,-62.92212
,LeftShoulder,-0.07644997,0.1179744,-0.8419721,0.520884,2.442496,12.10607,-61.08401
,Trunk,0.03135125,-0.02198482,0.9661555,0.2551028,1.049129,4.13136,34.57016
,UpperTrunk,0.0344179,-0.008736638,0.954236,0.2969387,-3.903106,-4.323239,17.91415
,LowerTrunk,0.07287391,-0.04263456,0.9859222,0.1443228,6.451076,7.57869,11.729
,Hips,-0.01306706,0.007635965,-0.0429779,0.9989614,-1.49884,0.8759098,4.927002
,Head,-0.04796017,-0.001688413,-0.3357359,0.9407328,6.886166,-4.337018,73.85187
0.9492188,,,,,,,,
,RightShoulder,-0.118127,0.05912292,0.5133787,0.8479342,-15.89977,-8.871231,-62.08884
,LeftShoulder,-0.07570848,0.1155042,-0.8385842,0.5269755,2.276992,12.03263,-60.18246
,Trunk,0.02894046,-0.02251018,0.9665796,0.2537314,1.062736,3.90886,34.47421
,UpperTrunk,0.03257325,-0.008852789,0.9545423,0.2961577,-3.947132,-4.555225,17.69205
,LowerTrunk,0.07294226,-0.04312325,0.985737,0.1454042,6.528148,7.51426,11.78543
,Hips,-0.01323608,0.008280084,-0.04358569,0.9989277,-1.51828,0.9498246,4.996735
,Head,-0.04773214,-0.001389617,-0.3360675,0.9406265,6.872703,-4.078141,73.79587
0.9824219,,,,,,,,
,RightShoulder,-0.1160127,0.06437171,0.5015153,0.8549151,-16.39436,-8.507799,-64.73093
,LeftShoulder,-0.07712476,0.12077,-0.845278,0.5147538,2.433124,12.40839,-62.84375
,Trunk,0.0292399,-0.02441435,0.9646255,0.2608574,1.244309,4.148698,35.5249
,UpperTrunk,0.03447108,-0.01033471,0.9517127,0.3048736,-3.92425,-4.607123,18.14758
,LowerTrunk,0.07538904,-0.04444564,0.9847311,0.1504855,6.681559,7.588979,12.18518
,Hips,-0.01318876,0.01017111,-0.04528818,0.9988351,-1.513,1.166842,5.192139
,Head,-0.04721133,-0.001176385,-0.3362811,0.9405769,6.991288,-4.292009,74.87152
1.015869,,,,,,,,
,RightShoulder,-0.1217463,0.06037533,0.5113142,0.8485813,-16.54436,-8.907812,-62.89551
,LeftShoulder,-0.07616294,0.1154227,-0.8392812,0.5258171,2.00739,12.23624,-60.90253
,Trunk,0.02516764,-0.02520427,0.9659334,0.2563279,1.288527,3.741278,35.03787
,UpperTrunk,0.03112866,-0.01071761,0.9531006,0.3008578,-3.919844,-4.964726,17.68668
,LowerTrunk,0.07496232,-0.04479077,0.9847819,0.1502636,6.729856,7.453605,12.10172
,Hips,-0.01326244,0.0109166,-0.04578748,0.9988035,-1.521484,1.252399,5.249481
,Head,-0.04711232,-0.001074625,-0.3360856,0.9406517,7.023024,-3.872198,74.3605
1.049072,,,,,,,,
,RightShoulder,-0.1174492,0.0657312,0.5039318,0.8531927,-16.80591,-8.355808,-64.34756
,LeftShoulder,-0.07937031,0.1206326,-0.8431469,0.5179297,2.042602,12.72593,-62.35971
,Trunk,0.0262038,-0.02670657,0.9651436,0.2590328,1.431581,3.992435,35.48337
,UpperTrunk,0.03317636,-0.01189196,0.9518483,0.3045368,-3.884904,-4.939691,17.8707
,LowerTrunk,0.07687571,-0.04569722,0.9842516,0.1524816,6.845751,7.540375,12.24838
,Hips,-0.0133294,0.01213064,-0.04678744,0.9987422,-1.529266,1.391751,5.364288
,Head,-0.04841763,-0.001229191,-0.3335629,0.9414828,7.319489,-4.142033,74.50137
1.08252,,,,,,,,
,RightShoulder,-0.1201926,0.06367213,0.5069748,0.8511615,-17.02799,-8.605341,-63.80527
,LeftShoulder,-0.07871936,0.1175473,-0.8408548,0.5224448,1.655791,12.54333,-61.65579
,Trunk,0.02397086,-0.02861204,0.965606,0.2573164,1.608248,3.840631,35.36365
,UpperTrunk,0.0319253,-0.01336445,0.9521871,0.303549,-3.827197,-5.212251,17.67432
,LowerTrunk,0.07790131,-0.04671045,0.9840241,0.1531204,6.97295,7.532786,12.24295
,Hips,-0.01340064,0.01324879,-0.04750228,0.9986933,-1.537506,1.520096,5.446381
,Head,-0.0486275,-0.001426063,-0.3326534,0.9417936,7.519686,-4.014154,74.27136
1.115723,,,,,,,,
,RightShoulder,-0.1204192,0.06481443,0.5070264,0.8510125,-17.22434,-8.429645,-63.66888
,LeftShoulder,-0.08001801,0.117164,-0.8406773,0.5226196,1.432689,12.71763,-61.50534
,Trunk,0.02281781,-0.02937209,0.9659153,0.2561724,1.690099,3.741748,35.24121
,UpperTrunk,0.03111382,-0.01404973,0.9525264,0.3025361,-3.846246,-5.332067,17.59445
,LowerTrunk,0.07808236,-0.047579,0.9840263,0.1527466,7.066863,7.512755,12.18686
,Hips,-0.01333955,0.01360572,-0.04762003,0.9986838,-1.530518,1.56106,5.4599
,Head,-0.04851306,-0.001150783,-0.3278938,0.9434674,7.577214,-3.881519,73.5701
1.148926,,,,,,,,
,RightShoulder,-0.118588,0.06590711,0.5082483,0.850457,-17.28763,-8.247881,-63.43292
,LeftShoulder,-0.08115232,0.1177015,-0.8400367,0.5233535,1.250371,12.7874,-61.31235
,Trunk,0.0226738,-0.03068005,0.9660679,0.2554557,1.822088,3.808489,35.15955
,UpperTrunk,0.03167529,-0.01515004,0.9527096,0.3018471,-3.79091,-5.323761,17.55963
,LowerTrunk,0.07858669,-0.0482384,0.9840182,0.1523332,7.144218,7.481265,12.14209
,Hips,-0.01334559,0.01438945,-0.0476014,0.9986736,-1.531219,1.650985,5.457825
,Head,-0.04693953,-0.0006391592,-0.3216416,0.9456971,7.505163,-3.885943,72.72696
1.182373,,,,,,,,
,RightShoulder,-0.1181798,0.06447663,0.5124077,0.8481243,-17.29663,-8.245541,-62.57632
,LeftShoulder,-0.08093251,0.1159976,-0.8378431,0.5272699,0.9403968,12.69103,-60.48798
,Trunk,0.02144349,-0.03251899,0.9667387,0.2527824,2.00366,3.72607,34.85422
,UpperTrunk,0.03101526,-0.01667399,0.9535071,0.2993065,-3.64631,-5.308059,17.35757
,LowerTrunk,0.07775348,-0.04856583,0.984204,0.1514541,7.195014,7.306723,12.03085
,Hips,-0.01346575,0.01505539,-0.04767025,0.9986589,-1.545044,1.727406,5.46579
,Head,-0.04493883,-2.869591E-05,-0.3083267,0.9502184,7.419035,-3.729531,70.80862
1.215576,,,,,,,,
,RightShoulder,-0.1150292,0.06503601,0.5182775,0.8449419,-17.21469,-8.024347,-61.2648
,LeftShoulder,-0.08265337,0.1159663,-0.8345004,0.5322866,0.6280737,12.71091,-59.24985
,Trunk,0.02172529,-0.03421234,0.9679058,0.2480244,2.165556,3.825129,34.31375
,UpperTrunk,0.03188556,-0.01804711,0.9548591,0.2947908,-3.496135,-5.080338,17.0047
,LowerTrunk,0.07666688,-0.04868277,0.9845282,0.1498544,7.233194,7.100981,11.828
,Hips,-0.01369608,0.01572698,-0.0478026,0.9986391,-1.571503,1.804485,5.481049
,Head,-0.04354022,-0.0001267139,-0.2913282,0.9556319,7.382933,-3.840326,68.22186
1.249023,,,,,,,,
,RightShoulder,-0.1107486,0.06598577,0.5258902,0.8407257,-16.9386,-7.917801,-59.50015
,LeftShoulder,-0.0852387,0.115557,-0.8298991,0.5391179,0.3374557,12.52086,-57.53644
,Trunk,0.02382723,-0.03524951,0.9695915,0.2410022,2.20108,4.167008,33.55374
,UpperTrunk,0.03480458,-0.01837849,0.9566941,0.2884215,-3.417955,-4.762707,16.47519
,LowerTrunk,0.0768998,-0.04833006,0.9848269,0.1478736,7.269945,7.014853,11.54065
,Hips,-0.01438768,0.01668831,-0.04829672,0.9985899,-1.650909,1.914862,5.537903
,Head,-0.04272551,-0.0003539417,-0.2769743,0.9599268,7.298095,-4.209275,65.74335
1.282227,,,,,,,,
,RightShoulder,-0.105252,0.06435839,0.5363772,0.8349128,-16.36552,-8.046051,-56.98343
,LeftShoulder,-0.08596184,0.1145964,-0.8231037,0.5495257,0.12765,11.99429,-54.9631
,Trunk,0.02656866,-0.03710078,0.9718844,0.2309946,2.263651,4.63092,32.41965
,UpperTrunk,0.03879077,-0.01895355,0.9593505,0.2788956,-3.33565,-4.54259,15.64319
,LowerTrunk,0.07902655,-0.04817126,0.9850562,0.1452536,7.391874,7.087344,11.21341
