Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
,Hips,0.1359291,-0.0280099,0.007302135,0.9902956,15.63128,-3.240295,-0.8449476
,Head,-0.2200076,-0.007391967,0.06312129,-0.9734258,1.994942,2.617326,13.11627
0.1000977,,,,,,,,
,RightShoulder,-0.3120652,0.05310616,0.5388939,0.7806333,-58.37392,-20.46463,-26.88821
,LeftShoulder,-0.1729132,-0.137737,-0.7473581,0.6265662,-52.91591,4.674553,-16.17587
,Trunk,0.003873952,-0.1010234,0.9929726,0.06152131,27.43492,-1.740479,6.126709
,UpperTrunk,-0.01473482,-0.2367886,0.9700611,0.05191433,-6.852705,4.975281,3.318665
,LowerTrunk,-0.05596302,-0.2942285,0.9538088,0.02337754,18.64634,-3.509918,3.470384
,Hips,0.136018,-0.0277122,0.005724013,0.9903021,15.64129,-3.205841,-0.6623395
,Head,-0.2203484,-0.006507337,0.06701022,-0.9730949,1.917053,2.506771,14.0054
0.1333008,,,,,,,,
,RightShoulder,-0.3127692,0.05045146,0.5413623,0.7788177,-58.14719,-20.70486,-26.2955
,LeftShoulder,-0.1711478,-0.1394549,-0.7452532,0.6291727,-52.84836,4.412934,-15.55963
,Trunk,0.0039301,-0.1006256,0.993179,0.05877618,27.38009,-1.770203,5.904053
,UpperTrunk,-0.01498978,-0.2363463,0.970264,0.05003482,-6.907724,4.949677,2.96814
,LowerTrunk,-0.05599585,-0.294222,0.9537822,0.02444196,18.64608,-3.531952,3.502626
,Hips,0.1360231,-0.02755751,0.004897624,0.9903103,15.64174,-3.187927,-0.5667133
,Head,-0.2205659,-0.003208391,0.06310248,-0.9733236,1.843666,2.147932,13.32288
0.1665039,,,,,,,,
,RightShoulder,-0.309718,0.05529371,0.5327785,0.785598,-58.25768,-20.03436,-28.4603
,LeftShoulder,-0.1737285,-0.1352069,-0.7529958,0.6201087,-52.66533,5.024701,-17.8067
,Trunk,0.00285882,-0.09993133,0.9929209,0.06413862,27.30584,-1.809814,6.750671
,UpperTrunk,-0.01532167,-0.2356253,0.9700373,0.05721191,-6.945202,4.9505,3.245087
,LowerTrunk,-0.05633099,-0.2938728,0.9537368,0.02918586,18.62675,-3.592804,3.876452
,Hips,0.1358739,-0.02738179,0.00320518,0.9903425,15.62429,-3.167511,-0.370867
,Head,-0.2205019,0.003196865,0.06212384,-0.973401,1.778532,1.433472,14.05417
0.199707,,,,,,,,
,RightShoulder,-0.3104128,0.05097967,0.5376015,0.7823232,-57.88042,-20.36584,-27.56198
,LeftShoulder,-0.1706594,-0.1374213,-0.7490842,0.6251909,-52.52605,4.644208,-16.85934
,Trunk,0.002725771,-0.09971738,0.9931044,0.06158498,27.25527,-1.872375,6.556152
,UpperTrunk,-0.0158544,-0.2352171,0.9702233,0.05557024,-6.973799,4.926025,2.901367
,LowerTrunk,-0.05664916,-0.2936736,0.9537404,0.03042895,18.62274,-3.636475,3.925763
,Hips,0.1357192,-0.02733421,0.002341956,0.9903674,15.60633,-3.161926,-0.2709781
,Head,-0.2212665,0.008351646,0.05416912,-0.9736719,1.649261,0.8894958,12.92474
0.2329102,,,,,,,,
,RightShoulder,-0.308402,0.05609655,0.5280281,0.7892577,-57.97279,-19.64008,-29.92288
,LeftShoulder,-0.173572,-0.1345793,-0.7566464,0.6158307,-52.34639,5.299623,-19.2074
,Trunk,0.0006721542,-0.09787042,0.9928957,0.06766921,27.03801,-2.043915,7.490875
,UpperTrunk,-0.01730654,-0.2332608,0.9701834,0.0635117,-7.10021,4.892151,3.217712
,LowerTrunk,-0.05779956,-0.2928481,0.9537469,0.03558204,18.56448,-3.766144,4.35884
,Hips,0.1354376,-0.02740436,0.0007404983,0.9904065,15.57374,-3.169922,-0.08567678
,Head,-0.2210706,0.01570829,0.05550244,-0.9735504,1.450848,0.1951294,14.01672
0.2666016,,,,,,,,
,RightShoulder,-0.3070558,0.05473338,0.528424,0.7896132,-57.53644,-19.52924,-30.35199
,LeftShoulder,-0.1725738,-0.1339304,-0.7567372,0.616141,-52.00766,5.369723,-19.63086
,Trunk,-0.0003902074,-0.09619125,0.9929105,0.06982771,26.83737,-2.144104,7.935852
,UpperTrunk,-0.01815791,-0.2315005,0.9703337,0.06730658,-7.221359,4.873413,3.114044
,LowerTrunk,-0.05848001,-0.292124,0.9537458,0.04015556,18.50324,-3.85495,4.737396
,Hips,0.13528,-0.0273414,-0.0007295012,0.9904298,15.55549,-3.162567,0.08441162
,Head,-0.2195595,0.02378639,0.05556554,-0.973725,1.423809,-0.6546021,14.46793
0.2998047,,,,,,,,
,RightShoulder,-0.3058072,0.05547363,0.5242491,0.7928226,-57.27677,-19.25381,-31.59253
,LeftShoulder,-0.1730179,-0.1318687,-0.7606726,0.6115987,-51.64975,5.704209,-20.94312
,Trunk,-0.00215375,-0.09413976,0.9928511,0.07334618,26.59739,-2.268036,8.542847
,UpperTrunk,-0.01920988,-0.22938,0.9704444,0.0724813,-7.348797,4.786713,3.154053
,LowerTrunk,-0.05879571,-0.2911228,0.9538217,0.04488757,18.40819,-3.933685,5.145935
,Hips,0.1351299,-0.02698321,-0.002099216,0.9904581,15.53799,-3.121063,0.2428589
,Head,-0.2166805,0.02873693,0.0609479,-0.9739144,1.511166,-1.112183,15.70468
0.3330078,,,,,,,,
,RightShoulder,-0.3040587,0.05220273,0.5270154,0.7918824,-56.80191,-19.31375,-31.1958
,LeftShoulder,-0.1704714,-0.1307955,-0.7591261,0.6144588,-51.31027,5.616705,-20.5116
,Trunk,-0.002509639,-0.09401803,0.9929538,0.07209017,26.56906,-2.306671,8.486572
,UpperTrunk,-0.0195388,-0.2291465,0.9705281,0.07200837,-7.334208,4.757538,2.9021
,LowerTrunk,-0.05887671,-0.2907423,0.9538543,0.04652163,18.37381,-3.974243,5.260834
,Hips,0.1350569,-0.02671457,-0.002797425,0.9904736,15.52946,-3.089966,0.3236389
,Head,-0.2158871,0.03456594,0.06244665,-0.973806,1.569115,-1.759125,15.82486
0.3662109,,,,,,,,
,RightShoulder,-0.3014561,0.05803639,0.5169573,0.799069,-56.88111,-18.60953,-33.75967
,LeftShoulder,-0.1739901,-0.1271386,-0.7670833,0.6042734,-51.09241,6.26185,-23.10437
,Trunk,-0.004221617,-0.09199489,0.9925772,0.07943372,26.32334,-2.347321,9.562714
,UpperTrunk,-0.01987924,-0.2269031,0.9703259,0.08116254,-7.433701,4.72937,3.285065
,LowerTrunk,-0.05898651,-0.2894396,0.9539437,0.05231214,18.26698,-4.047241,5.773895
,Hips,0.1347174,-0.02619256,-0.004354388,0.9905282,15.49006,-3.029449,0.5037537
,Head,-0.2135616,0.03642146,0.0744032,-0.973411,1.574631,-1.938263,18.3046
0.4160156,,,,,,,,
,RightShoulder,-0.2985557,0.05771161,0.512816,0.8028408,-56.41508,-18.31882,-35.4447
,LeftShoulder,-0.1729767,-0.1253582,-0.7705045,0.6005722,-50.66178,6.406147,-24.71402
,Trunk,-0.006054044,-0.09068644,0.9921659,0.08571003,26.11066,-2.426758,10.58298
,UpperTrunk,-0.02054536,-0.2249306,0.9700066,0.08983949,-7.47599,4.687744,3.382568
,LowerTrunk,-0.05930226,-0.28789,0.9539394,0.06002024,18.18137,-4.148834,6.448792
,Hips,0.1339849,-0.02564354,-0.0064978,0.9906303,15.40528,-2.965668,0.7516174
,Head,-0.2156656,0.03677809,0.08863509,-0.9717405,1.084146,-1.908203,21.00635
0.449707,,,,,,,,
,RightShoulder,-0.2973183,0.04960617,0.521222,0.7984165,-55.71439,-18.78638,-33.68811
,LeftShoulder,-0.1669971,-0.126712,-0.7641881,0.6099775,-50.38377,5.834133,-22.7706
,Trunk,-0.005656339,-0.09232946,0.9925107,0.07978578,26.25474,-2.474701,9.964111
,UpperTrunk,-0.02095484,-0.2262528,0.9701639,0.08457217,-7.376446,4.665192,2.699951
,LowerTrunk,-0.05950478,-0.288248,0.9537854,0.06054321,18.24841,-4.184692,6.432678
,Hips,0.1337901,-0.02555357,-0.007188469,0.9906541,15.38278,-2.9552,0.8314819
,Head,-0.2184267,0.03649917,0.08388534,-0.9715559,0.9134331,-1.828217,19.83362
0.4829102,,,,,,,,
,RightShoulder,-0.2943596,0.0580734,0.5094476,0.8065006,-56.06041,-17.92612,-36.43179
,LeftShoulder,-0.173216,-0.1225249,-0.7736933,0.5969778,-50.4247,6.667786,-25.6857
,Trunk,-0.00618615,-0.09101395,0.9920315,0.08690093,26.07372,-2.430634,10.99234
,UpperTrunk,-0.02057313,-0.2245456,0.9697672,0.09331259,-7.453442,4.718079,3.051636
,LowerTrunk,-0.05957309,-0.2872773,0.9536986,0.06619313,18.20284,-4.207916,6.925323
,Hips,0.1332834,-0.02543056,-0.008778811,0.9907127,15.32432,-2.940796,1.015381
,Head,-0.2215638,0.03406901,0.09377405,-0.9700284,0.3413429,-1.592346,22.03577
0.5161133,,,,,,,,
,RightShoulder,-0.2939133,0.05076297,0.5167456,0.8025036,-55.42783,-18.44284,-35.10254
,LeftShoulder,-0.168047,-0.1243745,-0.7686422,0.6045498,-50.18543,6.085591,-24.28943
,Trunk,-0.005709533,-0.09194497,0.9922628,0.08323539,26.14258,-2.441315,10.66022
,UpperTrunk,-0.02066604,-0.2251869,0.9698843,0.09048748,-7.390575,4.690765,2.584229
,LowerTrunk,-0.05942918,-0.2873079,0.9536196,0.06731918,18.23398,-4.19577,6.957214
,Hips,0.1330651,-0.02539222,-0.009673089,0.9907348,15.29918,-2.93631,1.118774
,Head,-0.2306303,0.02933203,0.09199032,-0.9682392,-0.6533031,-1.029083,21.51474
0.5493164,,,,,,,,
,RightShoulder,-0.292398,0.05324128,0.512337,0.8057167,-55.46329,-18.13919,-36.0267
,LeftShoulder,-0.1702516,-0.1230606,-0.772121,0.5997495,-50.21073,6.368875,-25.25427
,Trunk,-0.005809279,-0.09147701,0.9921824,0.08468913,26.07429,-2.42746,10.93073
,UpperTrunk,-0.0205471,-0.2245616,0.9698143,0.09279072,-7.423197,4.676788,2.642639
,LowerTrunk,-0.05919591,-0.28698,0.9536061,0.06909218,18.21856,-4.180695,7.072815
,Hips,0.1328893,-0.02528226,-0.01050764,0.9907527,15.27893,-2.923553,1.215271
,Head,-0.2360413,0.02540044,0.09620169,-0.9666357,-1.370573,-0.5829773,22.2977
0.5830078,,,,,,,,
,RightShoulder,-0.2870334,0.05523536,0.5055878,0.8117525,-54.91239,-17.73569,-38.19922
,LeftShoulder,-0.1739413,-0.1191632,-0.7779469,0.5918981,-49.93699,6.802593,-27.50204
,Trunk,-0.00535585,-0.08899453,0.991779,0.09179203,25.78263,-2.221466,12.03259
,UpperTrunk,-0.01879742,-0.221895,0.9695199,0.1021794,-7.474558,4.710938,3.008484
,LowerTrunk,-0.05777567,-0.2848754,0.9538565,0.07527214,18.01028,-4.073334,7.540344
,Hips,0.1326106,-0.02472506,-0.01282966,0.9907768,15.24691,-2.85907,1.483765
,Head,-0.2399992,0.0158161,0.1117252,-0.9641929,-2.172483,0.3419495,25.25186
0.6162109,,,,,,,,
,RightShoulder,-0.2871145,0.04410591,0.5137273,0.807282,-54.02996,-18.49792,-36.54678
,LeftShoulder,-0.165457,-0.1218498,-0.7724465,0.6009185,-49.50887,5.985517,-25.72952
,Trunk,-0.005755695,-0.09001683,0.9921794,0.08627829,25.87756,-2.347107,11.49072
,UpperTrunk,-0.0198659,-0.222797,0.9697663,0.09757102,-7.307903,4.525482,2.480011
,LowerTrunk,-0.05728868,-0.2842883,0.9540684,0.07517648,17.93888,-4.031616,7.432739
,Hips,0.1326069,-0.02456835,-0.0136441,0.9907702,15.24658,-2.840973,1.577972
,Head,-0.2440235,0.01073872,0.1134747,-0.9630476,-2.559908,1.069366,24.93094
0.6494141,,,,,,,,
,RightShoulder,-0.2846726,0.052114,0.5043571,0.8135536,-54.19722,-17.77066,-38.70673
,LeftShoulder,-0.1712822,-0.1176949,-0.7794696,0.590963,-49.34062,6.721906,-27.9657
,Trunk,-0.005888941,-0.08686743,0.9919956,0.09145593,25.52651,-2.242157,12.30106
,UpperTrunk,-0.01897742,-0.2196733,0.9697742,0.104504,-7.374567,4.510315,2.845825
,LowerTrunk,-0.05631312,-0.281853,0.954545,0.07894096,17.66052,-3.962494,7.68222
,Hips,0.132553,-0.024127,-0.0153307,0.9907636,15.24055,-2.789978,1.77301
,Head,-0.2428042,0.003528647,0.1280257,-0.9615836,-2.815935,1.821655,27.46863
0.6826172,,,,,,,,
,RightShoulder,-0.28447,0.04542155,0.5087259,0.8113024,-53.5815,-18.15057,-37.92322
,LeftShoulder,-0.1649345,-0.1184613,-0.7765496,0.5964347,-48.84227,6.255231,-27.05173
,Trunk,-0.006907053,-0.08696999,0.9922209,0.08880419,25.51753,-2.376831,12.10388
,UpperTrunk,-0.02012124,-0.2196309,0.9699395,0.1028338,-7.215811,4.359344,2.574982
,LowerTrunk,-0.05619851,-0.2804427,0.9549131,0.07958955,17.49997,-3.981018,7.663239
,Hips,0.1324902,-0.02382597,-0.01613215,0.9907666,15.23337,-2.755157,1.865662
,Head,-0.2421595,-0.003504694,0.1376174,-0.960421,-2.785524,2.794987,28.41254
0.7163086,,,,,,,,
,RightShoulder,-0.2844859,0.05270345,0.5018712,0.8151168,-53.83865,-17.58377,-39.50681
,LeftShoulder,-0.1687386,-0.1154435,-0.7813558,0.5896467,-48.53632,6.830761,-28.67041
,Trunk,-0.007840808,-0.08344151,0.9921547,0.09276365,25.11581,-2.377258,12.7496
,UpperTrunk,-0.02012862,-0.216101,0.9701277,0.1083853,-7.300699,4.309296,2.811676
,LowerTrunk,-0.055814,-0.2777281,0.9554326,0.08306813,17.18882,-3.984467,7.910889
,Hips,0.1324393,-0.02336662,-0.01752758,0.9907606,15.22769,-2.702087,2.027039
,Head,-0.2346656,-0.006153427,0.1487933,-0.9606013,-2.340065,3.1113,30.35944
0.7495117,,,,,,,,
,RightShoulder,-0.2848437,0.05060656,0.5026837,0.814624,-53.36137,-17.61938,-39.59253
,LeftShoulder,-0.1657168,-0.1139638,-0.7811522,0.5910595,-47.82695,6.86493,-28.72363
,Trunk,-0.009749689,-0.08082528,0.9923337,0.09298396,24.78722,-2.543976,12.9491
,UpperTrunk,-0.02154952,-0.2132704,0.9705257,0.1101407,-7.286072,4.161713,2.687134
,LowerTrunk,-0.05600862,-0.274797,0.9560232,0.08584389,16.8659,-4.063293,8.097626
,Hips,0.1322625,-0.02285056,-0.01871538,0.9907745,15.20738,-2.642395,2.164337
,Head,-0.2251298,-0.00588116,0.1562451,-0.9617012,-1.563637,3.244737,31.40521
0.7827148,,,,,,,,
,RightShoulder,-0.2830338,0.04996562,0.5014521,0.8160521,-52.82285,-17.33066,-40.03885
,LeftShoulder,-0.1651695,-0.1099532,-0.7831507,0.5893253,-47.12287,7.340021,-29.25748
,Trunk,-0.0116075,-0.07861234,0.9924337,0.09359877,24.45307,-2.731171,13.18027
,UpperTrunk,-0.02314458,-0.2103839,0.9708869,0.112166,-7.263233,4.063629,2.619904
,LowerTrunk,-0.05678992,-0.2717439,0.9566159,0.08840886,16.58485,-4.18457,8.268372
,Hips,0.131604,-0.02257392,-0.01982096,0.9908471,15.13145,-2.610229,2.291992
,Head,-0.218144,-0.002467722,0.1600451,-0.9627007,-1.081705,3.024906,32.05801
0.815918,,,,,,,,
,RightShoulder,-0.2804377,0.05073014,0.498534,0.818685,-52.29543,-16.85757,-40.97583
,LeftShoulder,-0.1656925,-0.1054834,-0.785933,0.5862837,-46.42647,7.950805,-30.21198
,Trunk,-0.01374804,-0.07610273,0.992331,0.09642938,24.06957,-2.924866,13.65521
,UpperTrunk,-0.02479173,-0.2070268,0.9710853,0.1162694,-7.246782,4.005829,2.624237
,LowerTrunk,-0.0579602,-0.2682867,0.957142,0.09242353,16.28405,-4.344757,8.628693
,Hips,0.1307447,-0.02236612,-0.02077714,0.9909459,15.0323,-2.585938,2.402283
,Head,-0.2096915,0.002436958,0.165497,-0.9636567,-0.4827938,2.635071,33.14487
0.8491211,,,,,,,,
,RightShoulder,-0.2765386,0.04680422,0.5020429,0.8181007,-51.6406,-16.7543,-40.48584
,LeftShoulder,-0.1625717,-0.1014507,-0.784287,0.5900611,-45.86311,8.08148,-29.64764
,Trunk,-0.01398308,-0.07737926,0.9923949,0.09470702,24.11466,-2.987488,13.5593
,UpperTrunk,-0.02532268,-0.2074262,0.9710847,0.1154451,-7.049137,4.025238,2.310883
,LowerTrunk,-0.05865718,-0.2669546,0.9572917,0.09427169,16.22627,-4.438934,8.744598
,Hips,0.1299229,-0.02226301,-0.02165762,0.9910375,14.93753,-2.573792,2.503815
,Head,-0.2073201,0.005668417,0.1647432,-0.9642853,-0.1529636,2.313873,32.94949
0.8828125,,,,,,,,
,RightShoulder,-0.27625,0.0481298,0.4994951,0.8196792,-51.60585,-16.51553,-40.98322
,LeftShoulder,-0.1637219,-0.1001178,-0.7862514,0.58735,-45.72075,8.407814,-30.17807
,Trunk,-0.01509647,-0.07635517,0.9923867,0.09544992,23.97551,-3.104309,13.69885
,UpperTrunk,-0.02631563,-0.2062121,0.9711722,0.1166551,-7.097616,3.991516,2.266418
,LowerTrunk,-0.05935571,-0.2661462,0.9573192,0.09582695,16.15696,-4.52594,8.893127
,Hips,0.1297374,-0.02222971,-0.02196491,0.9910557,14.91617,-2.569885,2.539307
,Head,-0.2034933,0.008603066,0.1662521,-0.9648196,0.1557312,2.08255,33.25259
0.9160156,,,,,,,,
,RightShoulder,-0.2769673,0.0522941,0.4918416,0.8238,-51.3252,-15.93542,-42.91718
,LeftShoulder,-0.1671526,-0.09972329,-0.7916226,0.5791793,-45.25623,9.077797,-32.21558
,Trunk,-0.01865453,-0.07097803,0.9921606,0.1011509,23.22305,-3.444366,14.59604
,UpperTrunk,-0.0292101,-0.1996245,0.9715024,0.1244182,-7.384007,3.872681,2.48291
,LowerTrunk,-0.06123742,-0.2620683,0.9577286,0.1016173,15.83684,-4.748688,9.394043
,Hips,0.1284706,-0.0222194,-0.02352387,0.9911853,14.77022,-2.568359,2.719086
,Head,-0.1938391,0.01367023,0.1743288,-0.9653235,0.5148125,1.821716,35.06958
0.9492188,,,,,,,,
,RightShoulder,-0.2709379,0.04685058,0.4943321,0.8246413,-50.06084,-15.59818,-42.94266
,LeftShoulder,-0.1627868,-0.09522817,-0.7907944,0.5823026,-44.25091,9.318916,-32.09329
,Trunk,-0.0204624,-0.07014676,0.9921269,0.1017101,22.96706,-3.684174,14.82498
,UpperTrunk,-0.03124928,-0.1973912,0.9716383,0.1264093,-7.308172,3.871552,2.230316
,LowerTrunk,-0.06325508,-0.2591491,0.9579483,0.1057134,15.66436,-4.974884,9.735291
,Hips,0.1270881,-0.02233068,-0.02474156,0.9913313,14.61088,-2.580841,2.859375
,Head,-0.1900951,0.01700412,0.1759687,-0.9657173,0.6952152,1.666687,35.47876
0.9824219,,,,,,,,
,RightShoulder,-0.2682514,0.04693046,0.4913434,0.827297,-49.54252,-15.14743,-43.82397
,LeftShoulder,-0.1631979,-0.0930499,-0.7935532,0.5787758,-43.80921,9.759533,-33.0289
,Trunk,-0.02209853,-0.06878087,0.9919573,0.1039305,22.65632,-3.905945,15.23837
,UpperTrunk,-0.03313247,-0.194653,0.9716574,0.129978,-7.330984,3.889313,2.177673
,LowerTrunk,-0.06527369,-0.2565963,0.9580553,0.1096707,15.53807,-5.17395,10.06503
,Hips,0.1256849,-0.02268418,-0.0259251,0.991472,14.44924,-2.621307,2.995667
,Head,-0.1867681,0.01973594,0.1790268,-0.9657524,0.7655411,1.564484,36.2424
1.015625,,,,,,,,
,RightShoulder,-0.265437,0.04560954,0.489507,0.8293647,-48.91491,-14.8157,-44.57227
,LeftShoulder,-0.1633426,-0.09101599,-0.7954633,0.5764315,-43.38027,10.14505,-33.81592
,Trunk,-0.02343014,-0.06781418,0.9917541,0.1061893,22.37337,-4.108124,15.67316
,UpperTrunk,-0.03484651,-0.1921451,0.9715885,0.1337229,-7.346722,3.915466,2.15332
,LowerTrunk,-0.06719528,-0.2542162,0.958103,0.1135671,15.45264,-5.351166,10.36481
,Hips,0.124106,-0.02313016,-0.02730909,0.9916234,14.26746,-2.672424,3.155029
,Head,-0.1831948,0.02193193,0.1821589,-0.9658036,0.8926945,1.506378,37.03516
1.049316,,,,,,,,
,RightShoulder,-0.261261,0.0426918,0.4932705,0.8286159,-48.37995,-14.72696,-44.02902
,LeftShoulder,-0.1616779,-0.08784097,-0.7935395,0.5800341,-43.07139,10.20353,-33.23132
,Trunk,-0.02230034,-0.06952167,0.9918273,0.1046324,22.4802,-4.04837,15.56027
,UpperTrunk,-0.03433803,-0.1930799,0.9715556,0.1327435,-7.227602,4.020996,1.900208
,LowerTrunk,-0.06757082,-0.2540723,0.957975,0.114741,15.5302,-5.369995,10.41577
,Hips,0.1233251,-0.02336524,-0.02808401,0.9916936,14.1776,-2.699371,3.244293
,Head,-0.1827429,0.02097496,0.1816686,-0.9660029,1.055605,1.560608,36.86182
1.08252,,,,,,,,
,RightShoulder,-0.2634225,0.04597318,0.484413,0.83297,-48.42827,-14.40271,-45.96573
,LeftShoulder,-0.1653385,-0.08883849,-0.7999893,0.5699016,-43.01607,10.73463,-35.39642
,Trunk,-0.02509908,-0.06643521,0.9914633,0.1093479,21.99388,-4.340759,16.32693
,UpperTrunk,-0.03681402,-0.1887649,0.9713881,0.139347,-7.460648,3.864899,2.192657
,LowerTrunk,-0.06871783,-0.2518137,0.957999,0.1187671,15.41883,-5.490723,10.71002
,Hips,0.1220911,-0.0235023,-0.0296461,0.9917977,14.0357,-2.714935,3.424255
,Head,-0.1767905,0.02336337,0.1889886,-0.9656514,1.244358,1.568817,38.47385
1.115723,,,,,,,,
,RightShoulder,-0.2585619,0.04116964,0.4912248,0.8307521,-47.65803,-14.34531,-44.93924
,LeftShoulder,-0.1619945,-0.085179,-0.7961226,0.576794,-42.51902,10.73541,-34.28561
,Trunk,-0.02469506,-0.06804878,0.9916166,0.1070327,22.10777,-4.329437,16.13199
,UpperTrunk,-0.03671961,-0.1897759,0.9714342,0.1376672,-7.335014,3.868561,1.907867
,LowerTrunk,-0.06864932,-0.2516935,0.9579414,0.1195228,15.46939,-5.498901,10.71875
,Hips,0.1215496,-0.02336629,-0.03035015,0.991846,13.97339,-2.699097,3.505371
,Head,-0.1769241,0.02333793,0.1877708,-0.9658651,1.347403,1.561127,38.13492
1.148926,,,,,,,,
,RightShoulder,-0.2606041,0.04517416,0.4830578,0.8346856,-47.835,-13.93277,-46.67365
,LeftShoulder,-0.1650682,-0.0863234,-0.8015714,0.5681409,-42.50541,11.21655,-36.13699
,Trunk,-0.02797317,-0.06555687,0.9912679,0.1109404,21.70591,-4.634644,16.79315
,UpperTrunk,-0.03930166,-0.1861973,0.9712029,0.1433554,-7.527832,3.637604,2.175415
,LowerTrunk,-0.0692745,-0.2498314,0.9579607,0.1228683,15.37506,-5.609924,10.95389
,Hips,0.1205524,-0.02304973,-0.03172594,0.9919322,13.85868,-2.662323,3.663849
,Head,-0.1730036,0.02592656,0.1936597,-0.9653464,1.385212,1.55777,39.48041
1.182129,,,,,,,,
,RightShoulder,-0.2586673,0.04266318,0.4848499,0.834381,-47.24134,-13.65305,-46.72226
,LeftShoulder,-0.1629318,-0.08501802,-0.8009735,0.5697953,-42.01295,11.44999,-36.19022
,Trunk,-0.03071657,-0.06484365,0.9911795,0.1114233,21.50761,-4.942413,17.04407
,UpperTrunk,-0.04191066,-0.1844375,0.9711085,0.145515,-7.553831,3.461853,2.083862
,LowerTrunk,-0.07038014,-0.2482794,0.9579066,0.1257724,15.30758,-5.767883,11.14041
,Hips,0.1196403,-0.02282676,-0.03307971,0.9920034,13.75386,-2.636383,3.819794
,Head,-0.1696585,0.02875843,0.1956714,-0.9654542,1.574051,1.530029,39.95828
1.21582,,,,,,,,
,RightShoulder,-0.2559108,0.04167102,0.4882005,0.8333268,-46.94159,-13.418,-46.13345
,LeftShoulder,-0.1619959,-0.08275187,-0.7991418,0.5729589,-41.78708,11.60867,-35.5838
,Trunk,-0.03088227,-0.06568842,0.9913551,0.1092996,21.56028,-4.996704,16.86182
,UpperTrunk,-0.04237678,-0.1849228,0.9712286,0.1439539,-7.506598,3.456421,1.869141
,LowerTrunk,-0.07078545,-0.2483092,0.9578341,0.126039,15.34752,-5.823059,11.10977
,Hips,0.1193396,-0.02277259,-0.03362736,0.9920225,13.71935,-2.630066,3.882904
,Head,-0.168866,0.02954727,0.1939822,-0.9659101,1.727156,1.492432,39.57294
1.249023,,,,,,,,
,RightShoulder,-0.2576043,0.04549503,0.4820249,0.8361951,-47.10332,-13.01584,-47.43167
,LeftShoulder,-0.1639471,-0.08306059,-0.8032656,0.5665568,-41.6473,12.02363,-36.96396
,Trunk,-0.03350846,-0.06303146,0.9911177,0.1122053,21.20443,-5.263702,17.35526
,UpperTrunk,-0.04463766,-0.1817719,0.9710822,0.1482083,-7.733976,3.280579,2.074829
,LowerTrunk,-0.07154573,-0.2471431,0.9577553,0.1284762,15.26862,-5.916199,11.27914
,Hips,0.1189063,-0.02275569,-0.03465399,0.9920396,13.66978,-2.628082,4.001282
,Head,-0.1637187,0.03285361,0.1973817,-0.9660007,1.96615,1.36795,40.45169
1.298828,,,,,,,,
,RightShoulder,-0.2558061,0.04542772,0.4839453,0.8356413,-46.73103,-12.64658,-47.33401
,LeftShoulder,-0.1621707,-0.08065867,-0.8023645,0.568688,-41.09849,12.27377,-36.83304
,Trunk,-0.03542551,-0.06188967,0.9911364,0.1120861,21.012,-5.467834,17.48782
,UpperTrunk,-0.04637381,-0.1800946,0.971136,0.1493664,-7.795576,3.153931,1.968201
