Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
0,,,,,,,,
,RightShoulder,-0.04146711,-0.02620897,0.6833422,0.7284483,-2.09232,-3.713013,-3.425172
,LeftShoulder,0.008283589,0.01735239,-0.6969475,0.7168644,1.223777,2.51092,1.848902
,Trunk,-0.01168979,-0.001234617,0.9999009,-0.00775513,0.853825,-1.775879,-0.2347099
,UpperTrunk,-0.01549629,-0.00745005,0.9998502,-0.002047926,-0.1128207,2.687012,-0.5095512
,LowerTrunk,-0.03893461,-0.008429054,0.9992033,0.002396524,0.2434238,-4.03299,-0.3712769
,Hips,0.006311115,-0.003751467,-0.005638272,0.9999572,0.7232219,-0.4299011,0.6461182
,Head,-0.1023037,-0.0337215,-0.0009600222,0.9941812,12.60422,-2.109436,-0.1240532
0.03369141,,,,,,,,
,RightShoulder,-0.04311134,-0.02469533,0.6817954,0.7298538,-2.310688,-3.721436,-3.788102
,LeftShoulder,0.006791178,0.01585181,-0.6985809,0.7153233,1.019183,2.512893,1.468381
,Trunk,-0.01154412,-0.0006166443,0.9999107,-0.006718861,0.8157846,-1.778564,-0.111526
,UpperTrunk,-0.01551976,-0.007118142,0.9998537,-0.0009731054,-0.1779879,2.715179,-0.4451136
,LowerTrunk,-0.03920355,-0.008665489,0.9991895,0.002908796,0.238133,-4.043518,-0.3164368
,Hips,0.006593993,-0.003928721,-0.005672276,0.9999545,0.7556395,-0.4502258,0.6500244
,Head,-0.1019212,-0.03376445,-0.0008924007,0.9942189,12.52211,-2.111572,-0.008681707
0.06689453,,,,,,,,
,RightShoulder,-0.04278358,-0.02449244,0.6826494,0.7290813,-2.278753,-3.725739,-3.631615
,LeftShoulder,0.006544321,0.01614989,-0.6977706,0.7161093,1.045107,2.509494,1.622161
,Trunk,-0.0110333,-0.0003495494,0.9999141,-0.007079749,0.7940423,-1.730988,-0.1359328
,UpperTrunk,-0.01510487,-0.006928475,0.9998611,-0.001186073,-0.1929586,2.75061,-0.4879225
,LowerTrunk,-0.03909766,-0.008606473,0.9991935,0.003069192,0.2223945,-4.020569,-0.315155
,Hips,0.006672231,-0.00402316,-0.005821615,0.9999526,0.7646064,-0.4610291,0.6671448
,Head,-0.1013032,-0.0336949,-0.0008648932,0.9942843,12.42911,-2.150879,-0.03626236
0.1000977,,,,,,,,
,RightShoulder,-0.04306052,-0.02482909,0.681999,0.7296619,-2.286102,-3.785828,-3.771552
,LeftShoulder,0.007047702,0.01582369,-0.6983733,0.715524,1.047301,2.432119,1.485952
,Trunk,-0.01097101,-0.0004310924,0.9999157,-0.006931379,0.8061824,-1.720856,-0.0960013
,UpperTrunk,-0.01501636,-0.007034414,0.999862,-0.0008376539,-0.1892469,2.736359,-0.4766776
,LowerTrunk,-0.038885,-0.008680032,0.9992003,0.003319442,0.2279053,-3.999146,-0.3094482
,Hips,0.006697685,-0.003997201,-0.006022185,0.9999514,0.7675241,-0.4580688,0.6901245
,Head,-0.1009303,-0.03345988,-0.0008941889,0.9943302,12.39819,-2.133759,0.007056564
0.1333008,,,,,,,,
,RightShoulder,-0.04318083,-0.02481825,0.6823876,0.729292,-2.305416,-3.819183,-3.674115
,LeftShoulder,0.006988894,0.01581931,-0.6980108,0.7158785,1.033498,2.411968,1.579932
,Trunk,-0.01086942,-0.0005484123,0.9999146,-0.00724113,0.8148761,-1.696289,-0.1318849
,UpperTrunk,-0.01480201,-0.007110291,0.9998645,-0.001150757,-0.1901022,2.72702,-0.4901918
,LowerTrunk,-0.0385893,-0.008763402,0.9992118,0.003124475,0.242229,-3.978455,-0.331604
,Hips,0.006656022,-0.003881942,-0.006020337,0.9999521,0.7627493,-0.4448547,0.6899109
,Head,-0.1005546,-0.03293927,-0.0009867847,0.9943856,12.3634,-2.098206,-0.01817638
0.1665039,,,,,,,,
,RightShoulder,-0.0430236,-0.02497495,0.6819866,0.7296706,-2.346363,-3.898346,-3.756717
,LeftShoulder,0.007169641,0.016349,-0.6985089,0.7153786,1.024665,2.361117,1.479733
,Trunk,-0.01028862,-0.001077451,0.9999225,-0.006936882,0.8812753,-1.617157,-0.1125453
,UpperTrunk,-0.01411134,-0.007689732,0.9998704,-0.0009820163,-0.1662767,2.743805,-0.4429897
,LowerTrunk,-0.03804568,-0.00913483,0.99923,0.002881497,0.2798085,-3.928864,-0.3445435
,Hips,0.006699611,-0.003770674,-0.005890131,0.999953,0.7677435,-0.4320984,0.6749878
,Head,-0.1001231,-0.03222942,-0.00106138,0.9944522,12.37981,-2.095367,0.009769119
0.2001953,,,,,,,,
,RightShoulder,-0.04436681,-0.02495752,0.6817977,0.7297674,-2.456318,-4.024261,-3.818727
,LeftShoulder,0.007253597,0.01530282,-0.6986253,0.7152871,0.9472476,2.251325,1.424249
,Trunk,-0.01004303,-0.001364597,0.9999268,-0.006614995,0.8806955,-1.598969,-0.07394278
,UpperTrunk,-0.01395265,-0.007684693,0.999873,-0.0006451905,-0.1751835,2.729248,-0.4044787
,LowerTrunk,-0.03775994,-0.009207541,0.9992402,0.002882272,0.3218368,-3.885895,-0.3468323
,Hips,0.006405523,-0.003859924,-0.005910873,0.9999546,0.7340422,-0.4423218,0.6773682
,Head,-0.09986833,-0.03190488,-0.001033545,0.9944886,12.34975,-2.07605,0.04513682
0.2333984,,,,,,,,
,RightShoulder,-0.04416958,-0.02527757,0.6819322,0.7296429,-2.476106,-4.05957,-3.813832
,LeftShoulder,0.007755649,0.01570578,-0.698413,0.7154807,0.9588204,2.217913,1.441035
,Trunk,-0.00976225,-0.002011543,0.9999279,-0.006702603,0.9424757,-1.573578,-0.05781129
,UpperTrunk,-0.01373118,-0.008223783,0.9998719,-0.0005044341,-0.1523518,2.722778,-0.4046741
,LowerTrunk,-0.037482,-0.009547271,0.9992472,0.003024578,0.3729893,-3.847687,-0.3572998
,Hips,0.006299018,-0.003915086,-0.006144732,0.9999536,0.7218382,-0.4486694,0.7041626
,Head,-0.09940141,-0.03174074,-0.001032114,0.9945406,12.35767,-2.082367,0.06111571
0.2666016,,,,,,,,
,RightShoulder,-0.04512127,-0.02439383,0.6821954,0.7293684,-2.617989,-4.103241,-3.758832
,LeftShoulder,0.007362965,0.0152728,-0.6981813,0.7157201,0.8990154,2.176528,1.490619
,Trunk,-0.00934393,-0.002108379,0.9999279,-0.007252838,0.9353713,-1.535461,-0.06923249
,UpperTrunk,-0.01339858,-0.00816183,0.9998767,-0.0006040931,-0.164468,2.731079,-0.4326968
,LowerTrunk,-0.03722222,-0.009591061,0.9992559,0.003169477,0.3956882,-3.808502,-0.3928528
,Hips,0.006144656,-0.003996909,-0.006599844,0.9999514,0.7041512,-0.4580383,0.7563171
,Head,-0.09923384,-0.03197115,-0.0009797812,0.9945499,12.33134,-2.146973,0.04365203
0.2998047,,,,,,,,
,RightShoulder,-0.04652166,-0.02378675,0.6826488,0.7288762,-2.724208,-4.129669,-3.601899
,LeftShoulder,0.007570677,0.01425874,-0.6975639,0.7163407,0.8904207,2.115473,1.671293
,Trunk,-0.009612489,-0.002014833,0.9999191,-0.008096652,0.8786266,-1.573425,-0.1495963
,UpperTrunk,-0.01372975,-0.00766666,0.9998756,-0.001305312,-0.2028149,2.697723,-0.4846488
,LowerTrunk,-0.03726246,-0.009430622,0.9992567,0.002921849,0.4225073,-3.806122,-0.4378052
,Hips,0.005750075,-0.004057909,-0.006744355,0.9999525,0.6589342,-0.4650269,0.7728577
,Head,-0.09885189,-0.03435482,-0.0005761087,0.9945087,12.23147,-2.383514,-0.08322054
0.3330078,,,,,,,,
,RightShoulder,-0.04584885,-0.0230638,0.6823328,0.7292379,-2.741183,-3.928192,-3.660235
,LeftShoulder,0.008087476,0.01411297,-0.6977154,0.7161903,0.9075348,2.150031,1.64334
,Trunk,-0.01041838,-0.002076277,0.9999116,-0.008001213,0.8915739,-1.661682,-0.1461005
,UpperTrunk,-0.01449984,-0.007779547,0.9998637,-0.001274794,-0.249539,2.617126,-0.4826789
,LowerTrunk,-0.03732897,-0.00995094,0.9992492,0.002934992,0.475816,-3.817902,-0.4282837
,Hips,0.005805602,-0.004022003,-0.006674558,0.9999527,0.665297,-0.460907,0.7648621
,Head,-0.09861849,-0.0371123,-0.0002733171,0.994433,12.21866,-2.612885,-0.1146064
0.3666992,,,,,,,,
,RightShoulder,-0.04602982,-0.02158102,0.6825975,0.7290242,-2.772177,-3.722076,-3.626574
,LeftShoulder,0.006964966,0.0133457,-0.6974366,0.7164884,0.8583431,2.279309,1.684785
,Trunk,-0.0114622,-0.001165151,0.999903,-0.007832134,0.787619,-1.762177,-0.140821
,UpperTrunk,-0.01537703,-0.0068724,0.9998574,-0.00122872,-0.3625695,2.536041,-0.4987006
,LowerTrunk,-0.0374983,-0.01003001,0.9992416,0.00312084,0.4840332,-3.855591,-0.3917542
,Hips,0.0058131,-0.003862579,-0.00654158,0.9999542,0.6661552,-0.442627,0.7496338
,Head,-0.09846915,-0.04396505,-0.0004224777,0.9941685,12.10064,-3.302094,-0.0921149
0.3999023,,,,,,,,
,RightShoulder,-0.04575012,-0.02110131,0.6833942,0.728309,-2.643408,-3.252808,-3.517584
,LeftShoulder,0.007076999,0.01168389,-0.6965524,0.7173758,0.8776447,2.542989,1.81451
