Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
0,,,,,,,,
,RightShoulder,-0.0903777,-0.04259688,0.6571254,0.7471304,-4.78363,-12.67434,-6.673934
,LeftShoulder,0.007201539,0.0311328,-0.7062123,0.7072788,2.221164,0.08433533,0.7470267
,Trunk,0.002058059,-0.002064843,0.99996,-0.00846429,0.8858335,1.855585,-0.660538
,UpperTrunk,0.01619158,-0.007729137,0.9998226,-0.005763322,1.904419,14.99264,-2.093003
,LowerTrunk,-0.1143783,0.00882972,0.9933205,0.01241782,-1.653396,-14.76282,1.125061
,Hips,0.005539162,0.01418675,-0.002682179,0.9998805,0.6348106,1.625767,0.3074036
,Head,-0.1604622,0.0005651265,0.03331804,0.9864795,19.36365,-1.789939,-4.529362
0.03320313,,,,,,,,
,RightShoulder,-0.08947601,-0.04283313,0.6549904,0.7490973,-4.69151,-12.75849,-7.148654
,LeftShoulder,0.007520499,0.03158147,-0.7075418,0.7059253,2.283239,-0.04182374,0.389005
,Trunk,0.003193289,-0.002018557,0.9999661,-0.007316154,0.8859987,1.992288,-0.5200474
,UpperTrunk,0.01738441,-0.007730471,0.9998087,-0.004537433,1.96806,15.10789,-2.011686
,LowerTrunk,-0.114191,0.00938018,0.9933304,0.01293078,-1.72377,-14.7473,1.1745
,Hips,0.00559934,0.01423854,-0.002767116,0.9998791,0.641708,1.631704,0.3171387
,Head,-0.1607259,0.001369409,0.03248873,0.9864632,19.39393,-1.833211,-4.292707
0.06640625,,,,,,,,
,RightShoulder,-0.08911708,-0.04405901,0.6540948,0.7498511,-4.564361,-12.93077,-7.367761
,LeftShoulder,0.008321093,0.03141786,-0.7074383,0.7060272,2.333178,-0.2210157,0.3213569
,Trunk,0.004013405,-0.002351223,0.9999667,-0.006709755,0.8876643,2.093334,-0.4357368
,UpperTrunk,0.01826609,-0.007744906,0.9997959,-0.003801763,2.054321,15.18925,-1.947059
,LowerTrunk,-0.1140193,0.01011346,0.9933407,0.01310182,-1.772524,-14.73419,1.179565
,Hips,0.005286602,0.01429593,-0.002894878,0.9998796,0.6058673,1.638278,0.3317566
,Head,-0.1615231,0.002973028,0.03097573,0.9863782,19.4874,-1.747947,-4.033131
0.1000977,,,,,,,,
,RightShoulder,-0.08875137,-0.04564262,0.6538111,0.7500474,-4.487624,-13.04534,-7.434461
,LeftShoulder,0.00959684,0.03138052,-0.7071612,0.7062903,2.351542,-0.3428183,0.3379394
,Trunk,0.004138201,-0.003374241,0.9999639,-0.006607727,0.9696496,2.108727,-0.4085265
,UpperTrunk,0.0184003,-0.008460199,0.9997885,-0.003564328,2.157363,15.22598,-1.922717
,LowerTrunk,-0.114204,0.01029596,0.9933172,0.01312622,-1.75839,-14.7567,1.16864
,Hips,0.004979534,0.01430618,-0.003015131,0.9998807,0.570676,1.639452,0.3455505
,Head,-0.1619512,0.004302815,0.02979326,0.9863396,19.61852,-1.608836,-3.868814
0.1333008,,,,,,,,
,RightShoulder,-0.08827499,-0.04623657,0.6521741,0.751491,-4.434573,-13.09525,-7.823383
,LeftShoulder,0.009662897,0.03118067,-0.7079188,0.7055389,2.306921,-0.403267,0.07801479
