Sensor string: A
Serial number: 1970-01-0000
Firmware version: 2,015
Hardware version: 2,2
Calibration quality: 5
q1	q2	q3	q4	Interference

0.7033716	0.3647761	0.331512	0.5123825	0	Reference
0.7032191	0.3646819	0.3316236	0.5125916	0	
0.7031123	0.364686	0.3316479	0.5127209	0	
0.7030208	0.3647479	0.3316314	0.5128087	0	
0.7029751	0.3647851	0.331591	0.5128877	0	
0.7028989	0.3647381	0.3315795	0.5130283	0	
0.7028684	0.364778	0.3315132	0.5130801	0	
0.7028227	0.3648608	0.3315158	0.51309	0	
0.7028075	0.3649115	0.3314508	0.5131098	0	
0.7028046	0.3649578	0.3313997	0.5131028	0	
0.7028504	0.3650146	0.3313206	0.5130535	0	
0.702881	0.3650933	0.3312621	0.5130037	0	
0.702881	0.3651852	0.3312516	0.5129415	0	
0.7028658	0.3652403	0.3313035	0.5128765	0	
0.7028812	0.3652038	0.3313282	0.5128688	0	
0.702866	0.3652674	0.3313946	0.5128174	0	
0.7027745	0.3653617	0.331509	0.5127831	0	
0.702683	0.3654542	0.331597	0.5127858	0	
0.7027135	0.3652947	0.331553	0.512889	0	
0.7027441	0.3652216	0.3315556	0.5129116	0	
0.7026984	0.3652853	0.3317196	0.512816	0	
0.7026374	0.3654208	0.3317855	0.5127495	0	
0.7025765	0.365626	0.3317764	0.5127071	0	
0.7025002	0.3657216	0.3317326	0.5127591	0	
0.702485	0.3656668	0.3316514	0.5128899	0	
0.7024546	0.3655884	0.33156	0.5130419	0	
0.7023936	0.3655544	0.3314697	0.5131998	0	
0.7023631	0.3655348	0.3313841	0.5133224	0	
0.7023479	0.3655016	0.3313262	0.5133955	0	
0.702287	0.3655614	0.3314137	0.5133884	0	
0.7021955	0.3657162	0.3315656	0.5133061	0	
0.7020887	0.3658435	0.3316894	0.5132771	0	
0.7020583	0.3657997	0.3316566	0.5133693	0	
0.7020583	0.3657716	0.3316779	0.5133731	0	
0.7019973	0.3658552	0.3318313	0.5132996	0	
0.7019058	0.3660006	0.3319606	0.5132325	0	
0.7018754	0.3659789	0.3319808	0.5132856	0	
0.7018144	0.3659523	0.3319995	0.5133643	0	
0.7017992	0.3658846	0.3319903	0.5134365	0	
0.7017535	0.3659298	0.3320563	0.5134389	0	
0.7017688	0.3659272	0.3320672	0.5134153	0	
0.7017384	0.3659579	0.332171	0.5133572	0	
0.7016926	0.366033	0.3323253	0.513263	0	
0.7016927	0.3660128	0.3323551	0.5132536	0	
0.701708	0.3660548	0.3323473	0.5132235	0	
0.7017233	0.3660873	0.332324	0.5131957	0	
0.7017234	0.366102	0.3323209	0.513182	0	
0.7017235	0.3661631	0.3323257	0.5131393	0	
0.701754	0.3662562	0.3323006	0.5130503	0	
