Sensor string: E
Serial number: 1970-01-0000
Firmware version: 2.015
Hardware version: 2.2
Calibration quality: 5
q1	q2	q3	q4	Interference

-0.6828334	-0.04519793	-0.720446	-0.1135033	0	Reference
-0.6827419	-0.04528345	-0.7205492	-0.1134024	0	
-0.6826504	-0.04533966	-0.7206401	-0.1133484	0	
-0.682681	-0.04547942	-0.7206213	-0.1132543	0	
-0.6826048	-0.04564663	-0.7206962	-0.1131679	0	
-0.6825896	-0.04561111	-0.7207102	-0.1131697	0	
-0.682663	-0.04573409	-0.7206337	-0.1131136	0	
-0.6828156	-0.04589389	-0.7204943	-0.1130926	0	
-0.6828462	-0.04587249	-0.7204534	-0.1131723	0	
-0.682831	-0.04584687	-0.7204588	-0.113159	0	
-0.6829226	-0.04575358	-0.7203772	-0.1132027	0	
-0.6829379	-0.0456333	-0.7203625	-0.1132441	0	
-0.6828617	-0.04558177	-0.7204379	-0.1132713	0	
-0.6827549	-0.04546737	-0.7205487	-0.1132551	0	
-0.6826787	-0.04533303	-0.7206308	-0.113222	0	
-0.6825872	-0.04518302	-0.7207306	-0.1132072	0	
-0.6824805	-0.04500652	-0.7208433	-0.1131975	0	
-0.6824195	-0.04486788	-0.7209159	-0.1131354	0	
-0.6824958	-0.04482952	-0.7208528	-0.1130817	0	
-0.6825112	-0.04471038	-0.7208576	-0.1130098	0	
-0.6824807	-0.04465761	-0.7209027	-0.1130031	0	
-0.6824045	-0.04474259	-0.7209818	-0.1128818	0	
-0.6824198	-0.04492873	-0.7209833	-0.1127544	0	
-0.6824504	-0.04510172	-0.7209412	-0.1127321	0	
-0.6824199	-0.04524497	-0.7209553	-0.1127623	0	
-0.6823742	-0.04531358	-0.7209698	-0.1128959	0	
-0.6823742	-0.0453301	-0.720958	-0.1129518	0	
-0.6823743	-0.04552579	-0.7209557	-0.1129313	0	
-0.6822981	-0.04564025	-0.721005	-0.1129993	0	
-0.6821761	-0.04565424	-0.7211028	-0.1131074	0	
-0.6820846	-0.04574764	-0.7211773	-0.113168	0	
-0.6820236	-0.04578466	-0.7212119	-0.1132921	0	
-0.6819474	-0.04582021	-0.721263	-0.1134355	0	
-0.6818864	-0.04578441	-0.7212859	-0.113665	0	
-0.6818407	-0.04577543	-0.7213011	-0.1138608	0	
-0.6817797	-0.04579307	-0.7213377	-0.1139678	0	
-0.6817187	-0.04569969	-0.7214057	-0.11393	0	
-0.6816882	-0.04564852	-0.721435	-0.1139632	0	
-0.681673	-0.04560803	-0.7214546	-0.1139799	0	
-0.6816579	-0.04564139	-0.7214416	-0.1140652	0	
-0.6816427	-0.04566427	-0.7214423	-0.1141675	0	
-0.6815664	-0.04572125	-0.721494	-0.1142658	0	
-0.6815512	-0.04579494	-0.7214766	-0.1144171	0	
-0.6815513	-0.04587096	-0.7214515	-0.1146238	0	
-0.6815208	-0.0458243	-0.7214578	-0.1147342	0	
-0.6815819	-0.04584896	-0.7213929	-0.1147581	0	
-0.6815972	-0.0459392	-0.7213598	-0.1148859	0	
-0.6815668	-0.04592622	-0.721378	-0.1149158	0	
-0.6814295	-0.04604169	-0.7214988	-0.1149394	0	
-0.6814601	-0.04620024	-0.7214292	-0.1151356	0	
-0.6815059	-0.04613956	-0.7213843	-0.115196	0	
-0.6814907	-0.04599088	-0.7214072	-0.1151825	0	
-0.6815671	-0.04583335	-0.7213514	-0.1151084	0	
-0.6816434	-0.04588054	-0.7212842	-0.11507	0	
-0.6816587	-0.04595852	-0.721261	-0.1151102	0	
-0.6815215	-0.04595928	-0.7213785	-0.1151766	0	
-0.681488	-0.04584117	-0.7214167	-0.1151917	0	
-0.6814271	-0.04579536	-0.7214885	-0.1151053	0	
-0.6814424	-0.04590428	-0.7214671	-0.1150921	0	
-0.681473	-0.0459743	-0.7214233	-0.1151577	0	
-0.6814272	-0.04600177	-0.7214518	-0.1152901	0	
-0.6814273	-0.04596381	-0.721443	-0.1153635	0	
-0.6815037	-0.0458202	-0.7213639	-0.1154395	0	
-0.6815953	-0.04570724	-0.7212949	-0.1154024	0	
-0.6817174	-0.04560757	-0.7211783	-0.1153635	0	
-0.6818395	-0.0456073	-0.721077	-0.1153423	0	
-0.6818243	-0.04575312	-0.7210641	-0.1154156	0	
-0.6817786	-0.04568284	-0.7211124	-0.1154623	0	
-0.6817024	-0.04561012	-0.7212034	-0.1153731	0	
-0.6816719	-0.04546978	-0.7212476	-0.1152556	0	
-0.6815194	-0.04552645	-0.7213793	-0.1153183	0	
-0.6813669	-0.04565724	-0.7215132	-0.1153694	0	
-0.6812754	-0.04580037	-0.7215587	-0.1155349	0	
-0.6812449	-0.04564289	-0.7216022	-0.1155164	0	
-0.681367	-0.04555526	-0.7214987	-0.1155113	0	
-0.6814739	-0.04547704	-0.7213849	-0.1155704	0	
-0.6814892	-0.04556443	-0.7213587	-0.1156827	0	
-0.6813367	-0.04568659	-0.7214897	-0.1157196	0	
-0.6813215	-0.04578874	-0.7214921	-0.1157316	0	
-0.6814589	-0.04571967	-0.7213746	-0.1157048	0	
-0.6813369	-0.04567292	-0.7215088	-0.1155685	0	
-0.6814743	-0.04561087	-0.7213974	-0.115474	0	
-0.6814438	-0.04583533	-0.7213902	-0.1155949	0	
-0.6813828	-0.0459414	-0.7214265	-0.1156818	0	
-0.6813676	-0.04593905	-0.7214618	-0.1156121	0	
-0.6813219	-0.04580318	-0.721524	-0.115513	0	
-0.6813067	-0.04578407	-0.7215634	-0.1153719	0	
-0.6814136	-0.04587362	-0.7214532	-0.1153777	0	
-0.6815662	-0.04597618	-0.7213066	-0.1153944	0	
-0.6816121	-0.04595774	-0.7212374	-0.1154959	0	
-0.6817189	-0.04584925	-0.7211503	-0.1155249	0	
-0.68178	-0.04596244	-0.7210757	-0.1155365	0	
-0.6818411	-0.0460248	-0.7210258	-0.1154797	0	
-0.6818412	-0.04610405	-0.7210324	-0.1154293	0	
-0.6818107	-0.04622978	-0.7210471	-0.11548	0	
-0.681765	-0.04618432	-0.7210792	-0.1155264	0	
-0.6818109	-0.04617144	-0.7210249	-0.1155784	0	
-0.6819635	-0.04613918	-0.720884	-0.1156184	0	
-0.6818873	-0.04624541	-0.7209184	-0.1157602	0	
-0.6817958	-0.04622781	-0.7210175	-0.1157355	0	
-0.6817348	-0.04623777	-0.7210619	-0.1158037	0	
-0.6816738	-0.0462856	-0.721101	-0.1158498	0	
-0.6815823	-0.04613355	-0.7211853	-0.1159235	0	
-0.6814756	-0.04602531	-0.7212974	-0.1159176	0	
-0.6813841	-0.04590559	-0.7213952	-0.1159011	0	
-0.6813384	-0.0458128	-0.721444	-0.1159095	0	
-0.6812592	-0.04572143	-0.7215249	-0.1159375	0	
-0.6811371	-0.04564149	-0.7216454	-0.1159284	0	
-0.6810914	-0.04548202	-0.7216958	-0.1159176	0	
-0.6810762	-0.04529943	-0.721728	-0.1158913	0	
-0.6810763	-0.04533648	-0.7217046	-0.1160131	0	
-0.6809085	-0.04536818	-0.7218634	-0.1159793	0	
-0.6807407	-0.04531346	-0.7220307	-0.1159625	0	
-0.680634	-0.04532398	-0.7221506	-0.115854	0	
-0.680512	-0.04528908	-0.7222818	-0.1157462	0	
-0.6804662	-0.04516622	-0.7223653	-0.1155326	0	
-0.6805273	-0.04514167	-0.722323	-0.1154916	0	
-0.6803901	-0.04517685	-0.722447	-0.115473	0	
-0.6802528	-0.04525768	-0.7225688	-0.1154908	0	
-0.6802529	-0.04540623	-0.722546	-0.1155517	0	
-0.6802377	-0.04537428	-0.7225873	-0.1154597	0	
-0.680375	-0.04526307	-0.7224851	-0.1153155	0	
-0.6804514	-0.04527604	-0.7224209	-0.1152124	0	
-0.6805583	-0.04536974	-0.7223228	-0.1151691	0	
-0.6806346	-0.04543447	-0.7222407	-0.1151842	0	
-0.680711	-0.04541598	-0.7221795	-0.1151878	0	
-0.6807415	-0.04543363	-0.7221535	-0.1151408	0	
-0.6808179	-0.04542782	-0.7220814	-0.1151146	0	
-0.6809705	-0.04538529	-0.7219471	-0.115098	0	
-0.6811079	-0.04524722	-0.7218161	-0.1151238	0	
-0.6812911	-0.04518386	-0.7216699	-0.11505	0	
-0.6815506	-0.04510545	-0.7214205	-0.1150665	0	
-0.6819626	-0.04514248	-0.7210397	-0.1150259	0	
-0.6823899	-0.0451326	-0.720641	-0.1149985	0	
-0.6830766	-0.04511315	-0.7200062	-0.1148454	0	
-0.6836413	-0.04504121	-0.7194842	-0.1148015	0	
-0.684328	-0.04489651	-0.7188384	-0.1148193	0	
-0.685152	-0.04489654	-0.7180726	-0.1147486	0	
-0.6860981	-0.04507222	-0.7171704	-0.1146176	0	
-0.6871815	-0.04515135	-0.7161432	-0.1145566	0	
-0.6884938	-0.0453566	-0.7148615	-0.1145531	0	
-0.6896994	-0.04551993	-0.7137018	-0.1144875	0	
-0.6910422	-0.04569219	-0.7123709	-0.1146268	0	
-0.6926749	-0.04574856	-0.7107179	-0.1149787	0	
-0.6945823	-0.04559813	-0.7087518	-0.1157055	0	
