Sensor string: E
Serial number: 1970-01-0000
Firmware version: 2,015
Hardware version: 2,2
Calibration quality: 5
ax	ay	az	gx	gy	gz	mx	my	mz

-1.012966	0.063318	0.005246	1.26	0.56	0.07	0.4094	0.0244	-0.2523	Reference
-1.0126	0.064538	0.0061	0.56	0.56	-0.07	0.3981	0.0215	-0.2508	
-1.01321	0.058072	0.00366	0.35	0.14	0	0.391	0.017	-0.2602	
-1.014796	0.061	0.00122	0.7	0.21	0.07	0.3997	0.0122	-0.2556	
-1.018212	0.060268	0.001342	0.42	0.21	-0.07	0.4053	0.0168	-0.2509	
-1.015162	0.060878	0.002806	0.84	-0.28	-0.07	0.4038	0.0245	-0.2477	
-1.011746	0.06039	0.00549	0.91	-0.07	0	0.3982	0.0107	-0.2618	
-1.006256	0.060756	0.008662	1.96	-0.07	0.07	0.3981	0.0215	-0.2555	
-1.012234	0.060512	0.00671	1.4	0.35	0	0.401	0.0199	-0.2539	
-1.013088	0.060024	0.006344	1.12	0.42	0.14	0.4039	0.0152	-0.2586	
-1.014796	0.06222	0.007076	1.19	0.56	0.07	0.3995	0.0198	-0.2663	
-1.014674	0.062708	0.006954	1.19	0.63	0.14	0.4039	0.0137	-0.254	
-1.01138	0.061244	0.005002	1.26	0.77	0.14	0.4054	0.009	-0.2587	
-1.00894	0.062708	0.003294	0.98	0.91	0.21	0.4068	0.009	-0.2571	
-1.013454	0.06283	0.004514	0.07	1.33	0.14	0.3953	0.0201	-0.2478	
-1.014064	0.064294	0.003782	0.21	1.19	0.14	0.4054	0.0138	-0.2463	
-1.015772	0.06527	0.002074	-0.07	1.19	0.14	0.3982	0.0107	-0.2587	
-1.012844	0.06527	0.001464	0.21	0.98	0.28	0.4027	0.0046	-0.2494	
-1.01321	0.063684	-0.00122	-0.35	1.19	0.35	0.401	0.02	-0.2462	
-1.014796	0.063318	-0.002684	-0.56	1.19	0.28	0.4066	0.0261	-0.2369	
-1.012844	0.062952	-0.001586	-0.42	1.05	0.21	0.4054	0.009099999	-0.2525	
-1.012478	0.062586	-0.001342	-0.63	0.98	0.14	0.4097	0.0107	-0.2385	
-1.014918	0.061122	-0.002074	-0.56	1.05	0.28	0.3968	0.0107	-0.2602	
-1.015894	0.061854	-0.00244	-0.42	0.77	0.07	0.4025	0.0138	-0.2447	
-1.012234	0.06283	-0.002318	0.07	0.56	0	0.4054	0.0154	-0.2308	
-1.012966	0.062586	-0.002928	0.07	0.7	0.07	0.3996	0.0185	-0.2447	
-1.01443	0.060634	-0.004514	-0.49	0.77	0.07	0.3982	0.0154	-0.2478	
-1.016138	0.061488	-0.002318	-0.35	0.56	-0.07	0.4025	0.0122	-0.254	
-1.01626	0.060878	-0.00183	-0.28	0.7	-0.14	0.3967	0.0153	-0.2633	
-1.013698	0.066734	-0.003416	0.35	0	-0.14	0.4053	0.0183	-0.2524	
-1.0126	0.066734	-0.005124	0.28	0.56	-0.07	0.4056	0	-0.2541	
-1.013332	0.06161	-0.003294	-0.14	0.42	-0.21	0.401	0.0184	-0.2509	
-1.01687	0.062342	-0.005368	-0.91	0	-0.28	0.4038	0.0199	-0.2462	
-1.017236	0.059292	-0.005978	-0.63	-0.42	-0.21	0.4038	0.0231	-0.24	
-1.015528	0.061854	-0.005612	0.49	-0.56	-0.07	0.3995	0.0215	-0.2508	



-1.013454	0.064172	-0.006466	-0.56	-0.84	0.07	0.4081	0.0167	-0.2524	
-1.01138	0.065148	-0.005002	-0.21	-0.91	0.14	0.3969	0.0108	-0.2463	
-1.013332	0.072468	-0.00427	0.63	-1.82	0.07	0.4054	0.0121	-0.2571	
-1.017114	0.061366	-0.01281	-1.68	-1.68	-0.14	0.4097	0.009	-0.2525	
-1.022238	0.055632	-0.013908	-3.29	-1.33	-0.35	0.4067	0.0199	-0.2416	
-1.01687	0.054534	-0.008662	-0.49	-0.84	-0.49	0.4053	0.0199	-0.2416	
-1.017968	0.066734	-0.002928	0.28	-1.89	-0.7	0.4039	0.0137	-0.2524	
-1.014064	0.06222	-0.011468	0.42	-3.57	-0.63	0.4052	0.0214	-0.2508	
-1.019554	0.062098	-0.01159	-0.77	-3.5	-0.35	0.4081	0.0183	-0.2524	
-1.018212	0.062098	-0.011346	-0.98	-4.55	-0.35	0.4054	0.0121	-0.2586	
-1.025532	0.057218	-0.012566	-1.61	-4.48	-0.49	0.4123	0.0196	-0.2601	
-1.027484	0.05734	-0.009638	-1.05	-5.6	-0.49	0.4067	0.0198	-0.257	
-1.019432	0.05978	-0.007076	0.35	-5.6	-0.35	0.3953	0.0169	-0.2555	
-1.025044	0.06734399	-0.005368	1.68	-6.09	0	0.401	0.0153	-0.2586	
-1.012722	0.06039	-0.000122	-2.52	-9.94	-0.21	0.4067	0.0167	-0.254	
-1.013698	0.057706	0.000488	-0.77	-6.79	-0.07	0.3952	0.0199	-0.2617	
-1.020042	0.05978	0.00488	-0.77	-7.42	-0.07	0.3982	0.0122	-0.2618	
-1.019798	0.063806	0.00671	0.63	-8.12	0.07	0.3981	0.0215	-0.2586	

-1.017846	0.070638	0.00122	1.33	-9.66	0.35	0.4009	0.0228	-0.2694	
-1.019798	0.073444	0.001708	2.03	-10.01	0.35	0.3925	0.0139	-0.2571	
-1.02724	0.067588	0.008174	1.47	-9.94	0	0.3953	0.0137	-0.2695	
-1.023824	0.066246	0.000244	-0.28	-12.81	-0.28	0.3924	0.0154	-0.2648	
-1.02419	0.064538	0.010126	-2.17	-13.16	-0.49	0.3938	0.0183	-0.2741	
-1.02541	0.064172	0.01586	-0.14	-14.56	-0.77	0.3824	0.0201	-0.271	
-1.02846	0.064538	0.017446	-0.28	-15.4	-1.12	0.3867	0.0169	-0.2741	
-1.018944	0.065514	0.01403	-0.35	-18.34	-1.33	0.3882	0.0107	-0.2834	
-1.02419	0.057462	0.02074	-3.43	-19.67	-1.26	0.3866	0.0216	-0.2694	
-1.02419	0.055022	0.028304	-0.7	-21.35	-1.26	0.3867	0.0137	-0.288	
-1.018944	0.057584	0.037454	0.63	-22.26	-1.4	0.378	0.0262	-0.2818	
-1.017114	0.061732	0.035258	-1.05	-23.45	-1.61	0.3865	0.026	-0.2833	
-1.023702	0.065148	0.039162	-2.66	-24.71	-2.1	0.3809	0.0184	-0.2911	
-1.02236	0.064782	0.053192	-0.21	-25.55	-2.38	0.3779	0.0245	-0.3034	
-1.02114	0.06222	0.046604	-1.26	-28.14	-2.73	0.3737	0.0216	-0.2957	
-1.021994	0.061854	0.06344	-1.33	-30.24	-2.94	0.368	0.0247	-0.2973	
-1.017114	0.058438	0.07747	0.14	-32.41	-3.15	0.3708	0.0231	-0.2957	
-1.010526	0.066002	0.086132	0.56	-34.09	-3.57	0.3622	0.0262	-0.3143	
-1.00894	0.063196	0.101748	0	-35.28	-3.71	0.3594	0.0217	-0.3112	
-1.010282	0.05612	0.114436	-2.38	-37.1	-3.92	0.3593	0.0278	-0.3112	
-1.0065	0.052826	0.099796	-2.03	-37.87	-4.34	0.3552	0.017	-0.3252	
-1.00711	0.032818	0.130174	-5.04	-42.21	-5.04	0.3478	0.0294	-0.3267	
-1.006378	0.038674	0.15921	3.71	-42.91	-4.76	0.3479	0.0247	-0.3375	
-0.994178	0.045262	0.136518	-1.82	-47.39	-4.48	0.3378	0.0295	-0.3422	
-0.98027	0.026718	0.183366	2.03	-50.4	-4.41	0.3378	0.0278	-0.3545	
-0.96807	0.035014	0.196908	3.29	-50.47	-4.76	0.3278	0.0296	-0.3453	
-0.966484	0.042456	0.222528	3.36	-52.99	-5.11	0.3365	0.0217	-0.35	
-0.963068	0.047458	0.24339	3.57	-54.39	-5.32	0.3264	0.0248	-0.367	
-0.969534	0.051606	0.278038	4.06	-54.39	-5.32	0.3034	0.0376	-0.3623	
-0.95282	0.04392	0.28609	0.07	-56.28	-5.18	0.3006	0.0298	-0.3794	
-0.93635	0.042334	0.300364	-3.15	-56.63	-5.39	0.3005	0.0344	-0.3809	
-0.954894	0.0427	0.31964	1.19	-57.05	-5.32	0.2891	0.0329	-0.3979	
-0.935496	0.039406	0.337208	0.91	-61.88	-5.04	0.2848	0.0376	-0.3917	
-0.91683	0.02257	0.354776	0.84	-63.49	-5.04	0.2704	0.0423	-0.4118	
-0.895724	0.01464	0.37454	1.26	-63.42	-5.32	0.2719	0.033	-0.4165	
