Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
,RightShoulder,-0.07242908,0.05184147,0.707459,0.7011194,-18.17799,3.457703,1.828217
,LeftShoulder,-0.08056403,-0.003296018,-0.687006,0.7221645,-14.90577,11.40944,4.170718
,Trunk,-0.02563871,-0.05718048,0.9977869,-0.0222352,8.094373,-5.132477,-1.312421
,UpperTrunk,-0.04465989,-0.07050298,0.996446,-0.01141283,4.110749,-0.2351685,-4.271924
,LowerTrunk,-0.04268407,-0.03471342,0.9981524,0.02578464,2.370884,-2.822937,1.639648
,Hips,0.0140701,-0.01809841,-0.01151466,0.9996709,1.612739,-2.074371,1.319855
,Head,-0.08584277,-0.02455552,0.009239405,-0.9959632,-1.758008,7.957165,-0.2494023
0.3829346,,,,,,,,
,RightShoulder,-0.07389553,0.05335725,0.7077519,0.7005566,-18.29751,3.392792,1.966029
,LeftShoulder,-0.08240716,-0.00465918,-0.686572,0.7223615,-15.04357,11.38081,4.290564
,Trunk,-0.0251392,-0.0561864,0.9978436,-0.02278886,7.971212,-5.063873,-1.380511
,UpperTrunk,-0.04406644,-0.06943333,0.9965405,-0.01200613,4.030475,-0.198822,-4.301196
,LowerTrunk,-0.04240405,-0.03434057,0.9981859,0.02544716,2.336727,-2.800629,1.607086
,Hips,0.01399399,-0.01801146,-0.01146016,0.9996741,1.604011,-2.064423,1.313599
,Head,-0.08472771,-0.02495033,0.008550614,-0.9960551,-1.752914,7.933694,-0.3968379
0.4162598,,,,,,,,
,RightShoulder,-0.07344392,0.05186727,0.707332,0.7011397,-18.17311,3.327026,1.872363
,LeftShoulder,-0.08094038,-0.004176717,-0.6870982,0.72203,-14.91816,11.31863,4.208473
,Trunk,-0.02532272,-0.05667777,0.9978169,-0.02253336,8.004712,-5.082367,-1.368513
,UpperTrunk,-0.04422647,-0.06972425,0.9965143,-0.01190147,4.089103,-0.2223511,-4.275373
,LowerTrunk,-0.04236053,-0.03412185,0.9981983,0.02532694,2.335326,-2.797058,1.609283
,Hips,0.01378702,-0.01799889,-0.01132038,0.9996788,1.580284,-2.062958,1.297577
,Head,-0.08489658,-0.02489836,0.008380055,-0.9960435,-1.738814,7.946245,-0.4044324
0.4495239,,,,,,,,
,RightShoulder,-0.07367831,0.05235526,0.7072994,0.701112,-18.23545,3.350952,1.879287
,LeftShoulder,-0.08152434,-0.004202235,-0.6869721,0.7220842,-14.97151,11.36759,4.230557
,Trunk,-0.02537708,-0.05696487,0.9978043,-0.02230751,8.00831,-5.085724,-1.375814
,UpperTrunk,-0.04425536,-0.06975538,0.9965101,-0.01196492,4.138182,-0.2290344,-4.253866
,LowerTrunk,-0.0423324,-0.03372592,0.9982193,0.02507618,2.320488,-2.794159,1.612427
,Hips,0.01351973,-0.01799518,-0.01104173,0.9996857,1.54964,-2.062531,1.265625
,Head,-0.08479354,-0.02490408,0.008201927,-0.9960535,-1.72335,7.950232,-0.4322412
0.4827881,,,,,,,,
,RightShoulder,-0.07278503,0.05184741,0.7068735,0.7016723,-18.21677,3.364624,1.728785
,LeftShoulder,-0.08121952,-0.003329631,-0.6874155,0.7217009,-14.9712,11.39553,4.093029
,Trunk,-0.02518596,-0.05755231,0.9977872,-0.02177491,8.103705,-5.067902,-1.305586
,UpperTrunk,-0.04409835,-0.07058595,0.9964658,-0.01135361,4.183588,-0.2298584,-4.226057
,LowerTrunk,-0.04216904,-0.0341613,0.998202,0.02544549,2.343491,-2.772644,1.644745
,Hips,0.01375514,-0.01802024,-0.01112968,0.999681,1.576627,-2.065399,1.275726
,Head,-0.08549207,-0.02506711,0.008680105,-0.9959856,-1.7084,7.951349,-0.3069288
0.5161133,,,,,,,,
,RightShoulder,-0.07326527,0.05354866,0.7074202,0.7009434,-18.29439,3.331207,1.881296
,LeftShoulder,-0.08345133,-0.00363094,-0.6866413,0.7221817,-15.07812,11.42084,4.244283
,Trunk,-0.02401172,-0.0565257,0.9978622,-0.02235007,8.003927,-4.935364,-1.354259
,UpperTrunk,-0.04294807,-0.06972142,0.996572,-0.01177818,4.120624,-0.2243042,-4.256664
,LowerTrunk,-0.04106347,-0.0338423,0.998263,0.02528977,2.288062,-2.644043,1.610138
,Hips,0.01391751,-0.01803433,-0.01127401,0.9996769,1.595242,-2.067017,1.292267
,Head,-0.08414216,-0.02600545,0.008068651,-0.9960817,-1.653057,7.926412,-0.4260365
0.5494385,,,,,,,,
,RightShoulder,-0.07400878,0.05168559,0.7070333,0.7013952,-18.17061,3.190918,1.827916
,LeftShoulder,-0.08186794,-0.004361317,-0.6870421,0.7219778,-14.97508,11.304,4.209618
,Trunk,-0.02469299,-0.0564636,0.9978444,-0.02255494,7.970995,-5.007019,-1.369128
,UpperTrunk,-0.04357205,-0.06943303,0.9965635,-0.0119074,4.144127,-0.3413086,-4.241717
,LowerTrunk,-0.04066934,-0.03335142,0.9983022,0.02503085,2.256269,-2.605347,1.572601
,Hips,0.01370254,-0.01797627,-0.01134142,0.9996802,1.570599,-2.060364,1.299988
,Head,-0.08354153,-0.02515675,0.007735074,-0.9961568,-1.616658,7.900277,-0.4793571
0.5827637,,,,,,,,
,RightShoulder,-0.07288042,0.05185431,0.7071911,0.7013418,-18.10653,3.257813,1.858996
,LeftShoulder,-0.08225845,-0.003176253,-0.6868351,0.7221363,-14.92504,11.39324,4.253364
,Trunk,-0.02440215,-0.05657661,0.9978433,-0.02263536,7.9851,-4.968292,-1.38307
,UpperTrunk,-0.04323496,-0.0695566,0.996568,-0.01202872,4.166031,-0.3705444,-4.216139
,LowerTrunk,-0.04007766,-0.03328456,0.9983368,0.02468714,2.247701,-2.542755,1.537415
,Hips,0.01370925,-0.01792942,-0.0113036,0.9996814,1.571367,-2.054993,1.295654
,Head,-0.08305417,-0.02521391,0.007272303,-0.9961995,-1.546472,7.867997,-0.5465527
0.6160889,,,,,,,,
,RightShoulder,-0.07326262,0.05149952,0.7068543,0.7016676,-18.10139,3.243469,1.786918
,LeftShoulder,-0.08181278,-0.003618628,-0.6870944,0.7219383,-14.91707,11.36659,4.19788
,Trunk,-0.02476789,-0.05627177,0.9978566,-0.02241355,7.977677,-5.013916,-1.364887
,UpperTrunk,-0.04363181,-0.06949098,0.9965572,-0.01187044,4.152695,-0.4342041,-4.182362
,LowerTrunk,-0.03992061,-0.0333364,0.9983448,0.02455139,2.226259,-2.520508,1.530762
,Hips,0.01394791,-0.01796609,-0.01122549,0.9996783,1.598724,-2.059204,1.286713
,Head,-0.08275281,-0.02470935,0.007338256,-0.9962367,-1.519116,7.855512,-0.5208321
0.6494141,,,,,,,,
,RightShoulder,-0.07277438,0.05274863,0.7071454,0.7013323,-18.06327,3.282776,1.858348
,LeftShoulder,-0.08313742,-0.003178898,-0.6865657,0.7222918,-14.88978,11.40847,4.2904
,Trunk,-0.02398471,-0.05543227,0.9979224,-0.02242848,7.877818,-4.911957,-1.385346
,UpperTrunk,-0.04274772,-0.068625,0.9966534,-0.01204956,4.11014,-0.4397583,-4.168489
,LowerTrunk,-0.03898484,-0.0328386,0.9984056,0.02425343,2.17383,-2.422485,1.516266
,Hips,0.01390542,-0.01788325,-0.01105255,0.9996823,1.593848,-2.049713,1.266876
,Head,-0.0816052,-0.02548038,0.007050246,-0.9963141,-1.487139,7.841956,-0.5744637
0.6827393,,,,,,,,
,RightShoulder,-0.07251119,0.05089802,0.7072752,0.7013652,-17.90641,3.16687,1.901839
,LeftShoulder,-0.08156857,-0.002920721,-0.6864401,0.7225912,-14.75584,11.31442,4.360257
,Trunk,-0.02413291,-0.05545908,0.9979169,-0.02244375,7.892771,-4.924957,-1.421006
,UpperTrunk,-0.04286022,-0.06875446,0.9966358,-0.01235953,4.123926,-0.5400085,-4.144944
,LowerTrunk,-0.03822514,-0.03285014,0.9984468,0.02373847,2.163886,-2.337738,1.491486
,Hips,0.01400241,-0.01786156,-0.01075223,0.9996846,1.604959,-2.047211,1.232452
,Head,-0.08136179,-0.02524773,0.006446004,-0.996344,-1.444097,7.82813,-0.6796422
0.7160034,,,,,,,,
,RightShoulder,-0.07279173,0.05087828,0.7065924,0.7020255,-17.87902,3.192017,1.720635
,LeftShoulder,-0.08161168,-0.003237523,-0.6870552,0.7220001,-14.73626,11.34171,4.190213
,Trunk,-0.02459954,-0.0550432,0.9979396,-0.02194899,7.844173,-4.974548,-1.34905
,UpperTrunk,-0.04329302,-0.06833103,0.9966537,-0.01173383,4.094108,-0.6248474,-4.096426
,LowerTrunk,-0.03791795,-0.03268673,0.998459,0.0239431,2.146204,-2.305786,1.501648
,Hips,0.01399282,-0.01783267,-0.01086798,0.9996839,1.603862,-2.043915,1.245728
,Head,-0.08087444,-0.02475036,0.006912738,-0.9963929,-1.436561,7.820414,-0.5540671
0.7492676,,,,,,,,
,RightShoulder,-0.07149836,0.0515577,0.7078014,0.7008901,-17.75793,3.204895,2.008775
,LeftShoulder,-0.0827009,-0.001881108,-0.6855394,0.7233207,-14.64456,11.39323,4.518614
,Trunk,-0.02341597,-0.05433258,0.9979879,-0.02280086,7.773158,-4.826904,-1.446516
,UpperTrunk,-0.04201011,-0.06771637,0.9967403,-0.01258275,4.057075,-0.6496887,-4.140424
,LowerTrunk,-0.03641582,-0.03239281,0.9985356,0.0234786,2.10133,-2.145569,1.448425
,Hips,0.01408787,-0.0177256,-0.01086602,0.9996846,1.614753,-2.031647,1.245483
,Head,-0.08001998,-0.02584731,0.005978107,-0.9964401,-1.40951,7.798703,-0.7590461
0.7825928,,,,,,,,
,RightShoulder,-0.07282198,0.04907995,0.7066492,0.7020934,-17.68092,3.083466,1.770576
,LeftShoulder,-0.08015456,-0.003217872,-0.6867934,0.7224126,-14.56138,11.26451,4.295592
,Trunk,-0.02505304,-0.05448346,0.9979486,-0.02241451,7.789684,-5.014557,-1.399924
,UpperTrunk,-0.04364216,-0.06785571,0.9966658,-0.01217651,4.084338,-0.8249207,-4.093619
,LowerTrunk,-0.03652409,-0.03229912,0.9985348,0.02347678,2.090593,-2.15799,1.448212
,Hips,0.01408787,-0.0177256,-0.01086602,0.9996846,1.614753,-2.031647,1.245483
,Head,-0.08011262,-0.02401345,0.006309658,-0.9964767,-1.403233,7.775491,-0.6743379
0.815918,,,,,,,,
,RightShoulder,-0.07146381,0.05136193,0.7072725,0.7014418,-17.62922,3.267181,1.900383
,LeftShoulder,-0.08258929,-0.002097029,-0.6858684,0.7230211,-14.54288,11.44192,4.446981
,Trunk,-0.02426969,-0.05378463,0.9979988,-0.02272878,7.663185,-4.902283,-1.426035
,UpperTrunk,-0.04266866,-0.06675807,0.9967794,-0.01240507,4.047672,-0.8127136,-4.096568
,LowerTrunk,-0.03565333,-0.03151746,0.9985959,0.02327639,2.04731,-2.079041,1.415405
,Hips,0.0136818,-0.01754162,-0.01095006,0.9996926,1.568203,-2.010529,1.255127
,Head,-0.07877742,-0.02489119,0.006139517,-0.9965627,-1.376382,7.763846,-0.7200722
0.8492432,,,,,,,,
,RightShoulder,-0.07102568,0.0489991,0.7070282,0.7019013,-17.45835,3.178619,1.842366
,LeftShoulder,-0.08018415,-0.001830764,-0.6861235,0.7230502,-14.38184,11.33492,4.427313
,Trunk,-0.02488104,-0.05431318,0.9979534,-0.02280492,7.719979,-4.969971,-1.425331
,UpperTrunk,-0.04325604,-0.06725037,0.9967209,-0.01239821,4.106644,-0.9208679,-4.072731
,LowerTrunk,-0.03530071,-0.03149902,0.9986136,0.0230749,2.048131,-2.04245,1.382721
,Hips,0.01365563,-0.0175078,-0.01103339,0.9996926,1.565204,-2.006653,1.264679
,Head,-0.07865554,-0.0243259,0.005836904,-0.9965879,-1.305433,7.766502,-0.7541888
0.8825684,,,,,,,,
,RightShoulder,-0.07073851,0.05115898,0.7069936,0.7018112,-17.4289,3.298645,1.871397
,LeftShoulder,-0.08184743,-0.001762543,-0.6856462,0.7233167,-14.33057,11.39742,4.512696
,Trunk,-0.02412081,-0.05259496,0.9980584,-0.02305409,7.538454,-4.891144,-1.449812
,UpperTrunk,-0.04257492,-0.06567314,0.9968528,-0.01261285,3.981157,-0.9720764,-4.051191
,LowerTrunk,-0.03416834,-0.03101218,0.9986774,0.02267522,1.976287,-1.902222,1.334991
,Hips,0.0137935,-0.01759669,-0.01104835,0.999689,1.58101,-2.016846,1.266388
,Head,-0.07672901,-0.02506392,0.005963057,-0.9967191,-1.265622,7.772104,-0.7642649
0.9158325,,,,,,,,
,RightShoulder,-0.06949975,0.04916678,0.7066955,0.7023772,-17.1527,3.249176,1.798002
,LeftShoulder,-0.08014446,-0.0009226874,-0.6858062,0.7233573,-14.11006,11.33804,4.499512
,Trunk,-0.02430762,-0.05221935,0.9980781,-0.02285663,7.52498,-4.902649,-1.446765
,UpperTrunk,-0.04267517,-0.06555567,0.9968565,-0.01258639,3.976211,-1.088165,-3.999743
,LowerTrunk,-0.03325738,-0.03093909,0.9987199,0.02225405,1.939057,-1.806335,1.308441
,Hips,0.01404394,-0.01752081,-0.01085758,0.9996889,1.609712,-2.008148,1.244537
,Head,-0.07612088,-0.0250439,0.00604099,-0.9967657,-1.209181,7.781174,-0.7522762
0.9491577,,,,,,,,
,RightShoulder,-0.0701775,0.04898416,0.7061706,0.7028507,-17.10344,3.271301,1.648311
,LeftShoulder,-0.08000113,-0.001592759,-0.6862268,0.7229728,-14.06298,11.36407,4.3655
,Trunk,-0.02515073,-0.05162052,0.9981009,-0.02230333,7.435383,-4.994781,-1.378259
,UpperTrunk,-0.04347934,-0.06477445,0.9968802,-0.01199064,3.946688,-1.211334,-3.944147
,LowerTrunk,-0.03298717,-0.03041572,0.9987425,0.02236724,1.900056,-1.777832,1.318665
,Hips,0.01386011,-0.01749877,-0.01088119,0.9996916,1.58864,-2.005615,1.247223
,Head,-0.07489815,-0.02418648,0.00653255,-0.9968765,-1.158062,7.774487,-0.6273435
0.9824829,,,,,,,,
,RightShoulder,-0.0688796,0.04823206,0.7068551,0.7023426,-17.01696,3.351532,1.761142
,LeftShoulder,-0.07927397,-0.0003368855,-0.6855918,0.7236569,-13.9823,11.44235,4.48847
,Trunk,-0.02545017,-0.05232421,0.9980537,-0.02243216,7.515652,-5.030426,-1.394148
,UpperTrunk,-0.0437873,-0.06547175,0.9968195,-0.01212814,4.005804,-1.244751,-3.957625
,LowerTrunk,-0.03300665,-0.03060007,0.9987366,0.02234611,1.921208,-1.78006,1.316254
,Hips,0.01386011,-0.01749877,-0.01088119,0.9996916,1.58864,-2.005615,1.247223
,Head,-0.07502506,-0.02380673,0.006181538,-0.9968783,-1.092282,7.7665,-0.6835772
1.015808,,,,,,,,
,RightShoulder,-0.06897704,0.04984419,0.7069822,0.7020925,-17.01863,3.40451,1.838654
,LeftShoulder,-0.08066343,-0.0005072802,-0.6850922,0.7239764,-13.97236,11.47195,4.602226
,Trunk,-0.0249209,-0.05117998,0.998117,-0.02285034,7.378431,-4.960388,-1.440952
,UpperTrunk,-0.04318126,-0.06427938,0.9969183,-0.01253659,3.89732,-1.238312,-3.957157
,LowerTrunk,-0.03245286,-0.03035044,0.9987714,0.02193451,1.898175,-1.724487,1.269684
,Hips,0.01381037,-0.01742866,-0.01087508,0.9996935,1.582936,-1.997589,1.246521
,Head,-0.07283472,-0.02412253,0.005591571,-0.9970366,-0.9777765,7.732301,-0.7983127
1.049072,,,,,,,,
,RightShoulder,-0.06826134,0.04884667,0.706446,0.7027718,-16.81013,3.362732,1.710379
,LeftShoulder,-0.07943128,0.0002910011,-0.685389,0.7238319,-13.7379,11.41707,4.536651
,Trunk,-0.02478698,-0.05030645,0.99817,-0.02261919,7.309247,-4.941376,-1.41156
,UpperTrunk,-0.04301751,-0.06367815,0.9969673,-0.01228145,3.844504,-1.309357,-3.908936
,LowerTrunk,-0.03166808,-0.03020865,0.9988046,0.02177119,1.851323,-1.637207,1.25058
,Hips,0.01407632,-0.01740446,-0.01087737,0.9996903,1.613421,-1.994812,1.246796
,Head,-0.07165459,-0.02392754,0.005794615,-0.9971256,-0.9113021,7.690646,-0.7456359
1.082397,,,,,,,,
,RightShoulder,-0.06815433,0.04846483,0.7066417,0.702612,-16.66718,3.374542,1.758658
,LeftShoulder,-0.07877916,0.0001811944,-0.6849651,0.7243043,-13.59046,11.38918,4.628746
,Trunk,-0.02516985,-0.04919442,0.9982123,-0.02277092,7.205996,-4.975464,-1.43094
,UpperTrunk,-0.04331639,-0.06277888,0.9970093,-0.01245061,3.773419,-1.411194,-3.893769
,LowerTrunk,-0.03107797,-0.02992903,0.998838,0.02147052,1.794398,-1.578278,1.222015
,Hips,0.01429233,-0.01732736,-0.01082528,0.9996891,1.638178,-1.985992,1.240814
,Head,-0.0693976,-0.02321221,0.005441785,-0.9973042,-0.7550449,7.642096,-0.8056651
1.115723,,,,,,,,
,RightShoulder,-0.06760142,0.04802667,0.7063276,0.7030112,-16.45804,3.450165,1.676669
,LeftShoulder,-0.07812892,0.0004916601,-0.6851053,0.7242419,-13.38373,11.42751,4.588142
,Trunk,-0.02572045,-0.04823571,0.9982479,-0.02264705,7.077484,-5.041687,-1.406965
,UpperTrunk,-0.04389594,-0.06165931,0.9970563,-0.01224256,3.70537,-1.495758,-3.86067
,LowerTrunk,-0.03091871,-0.02940219,0.9988604,0.02139142,1.751764,-1.555237,1.205383
,Hips,0.01413678,-0.01736843,-0.01089066,0.9996898,1.62035,-1.990692,1.248322
,Head,-0.06750686,-0.0223901,0.005622059,-0.9974517,-0.6661887,7.613526,-0.7610906
1.149048,,,,,,,,
,RightShoulder,-0.06590248,0.04711676,0.7065588,0.7030019,-16.29408,3.528381,1.696363
,LeftShoulder,-0.07713743,0.002099253,-0.6847757,0.7246569,-13.22084,11.49088,4.648634
,Trunk,-0.02581877,-0.04848829,0.9982333,-0.02263946,7.125685,-5.055511,-1.407159
,UpperTrunk,-0.04401498,-0.06207838,0.9970251,-0.01224387,3.717692,-1.523102,-3.844965
,LowerTrunk,-0.03080051,-0.02971513,0.9988577,0.0212529,1.768358,-1.539978,1.190552
,Hips,0.01430502,-0.01738352,-0.0108813,0.9996873,1.639635,-1.992432,1.247253
,Head,-0.06755057,-0.02229377,0.005532563,-0.9974514,-0.6229868,7.61629,-0.7715698
1.182312,,,,,,,,
,RightShoulder,-0.06564535,0.04821612,0.7065513,0.702959,-16.24658,3.550629,1.709609
,LeftShoulder,-0.07831789,0.002222113,-0.6845004,0.72479,-13.19135,11.50921,4.692498
,Trunk,-0.02508539,-0.047201,0.9983121,-0.02271326,7.009829,-4.96756,-1.417519
,UpperTrunk,-0.04325234,-0.06107229,0.9971195,-0.01233518,3.600347,-1.542358,-3.821358
,LowerTrunk,-0.02986632,-0.02972913,0.9988919,0.02095729,1.738656,-1.435303,1.16098
,Hips,0.01457713,-0.01736128,-0.01084304,0.9996842,1.670826,-1.989899,1.242859
,Head,-0.06580011,-0.0230294,0.005198061,-0.9975535,-0.5378685,7.612536,-0.8204116
1.215576,,,,,,,,
,RightShoulder,-0.06619202,0.04678582,0.7061627,0.7033945,-16.0896,3.474518,1.60586
,LeftShoulder,-0.0768145,0.001602009,-0.6849073,0.7245681,-13.03363,11.42079,4.604244
,Trunk,-0.0258631,-0.04633474,0.998337,-0.02252756,6.924526,-5.052094,-1.380772
,UpperTrunk,-0.04399013,-0.06032829,0.9971364,-0.01201558,3.539673,-1.651733,-3.794865
,LowerTrunk,-0.02964993,-0.02951458,0.9989027,0.02104706,1.699238,-1.414551,1.159485
,Hips,0.01470614,-0.01732563,-0.01094547,0.9996818,1.685615,-1.985809,1.254608
,Head,-0.06462895,-0.02228683,0.005394369,-0.997646,-0.488524,7.611576,-0.7611734
1.248901,,,,,,,,
,RightShoulder,-0.06511642,0.04709359,0.706676,0.7029588,-15.92081,3.567566,1.723734
,LeftShoulder,-0.0769203,0.002507545,-0.6842508,0.7251743,-12.86277,11.48349,4.747677
,Trunk,-0.02582861,-0.04544538,0.9983719,-0.02283052,6.818272,-5.032593,-1.421514
,UpperTrunk,-0.04382259,-0.05940387,0.997195,-0.01237088,3.478806,-1.675964,-3.807622
,LowerTrunk,-0.02926915,-0.02911942,0.9989308,0.02080345,1.657975,-1.385101,1.139832
,Hips,0.01467021,-0.01720105,-0.0108729,0.9996854,1.681491,-1.971527,1.246277
,Head,-0.06278429,-0.02241661,0.005004853,-0.9977628,-0.3829174,7.606674,-0.846715
1.282227,,,,,,,,
