Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
0,,,,,,,,
,RightShoulder,-0.1367348,0.1170755,0.7266143,0.663045,-39.78505,-0.1863098,5.99344
,LeftShoulder,-0.2021964,-0.05956569,-0.690162,0.6922751,-40.52779,13.21631,0.9293164
,Trunk,-0.02661443,-0.04334171,0.9987017,-0.00286201,19.08403,-1.435059,-0.7549809
,UpperTrunk,-0.01234931,-0.1657547,0.9860683,-0.006496757,-0.7465954,1.318024,0.5140983
,LowerTrunk,-0.02366283,-0.1721339,0.9847291,-0.01090613,5.737062,-4.381587,-0.3981107
,Hips,0.122664,0.01410318,0.007542402,0.9923195,14.09356,1.628505,-0.8709685
,Head,-0.2859935,0.01651677,-0.01329234,-0.957997,-14.16015,-0.5404053,-2.344853
0.0333252,,,,,,,,
,RightShoulder,-0.1354051,0.1151505,0.7271667,0.6630495,-39.69955,-0.2338867,6.077792
,LeftShoulder,-0.2003816,-0.05820456,-0.6900215,0.6930583,-40.44625,13.17453,1.047154
,Trunk,-0.02658319,-0.04492564,0.9986314,-0.00323821,19.26635,-1.435913,-0.7963601
,UpperTrunk,-0.01235351,-0.1673229,0.9858011,-0.006850988,-0.631773,1.304413,0.4935983
,LowerTrunk,-0.02355073,-0.172714,0.9846281,-0.01108444,5.804557,-4.368831,-0.4189899
,Hips,0.122664,0.01410318,0.007542402,0.9923195,14.09356,1.628505,-0.8709685
,Head,-0.2870664,0.0161934,-0.01341084,-0.95768,-14.10605,-0.5015259,-2.400934
0.06658936,,,,,,,,
,RightShoulder,-0.1376794,0.1189076,0.7249792,0.664312,-39.71054,-0.142395,5.639135
,LeftShoulder,-0.2038229,-0.06048965,-0.6910625,0.6908184,-40.43887,13.24984,0.617098
,Trunk,-0.02639266,-0.04179909,0.9987754,-0.0020455,18.78259,-1.406219,-0.6381857
,UpperTrunk,-0.01210672,-0.1631616,0.9865098,-0.005494148,-0.8346252,1.301941,0.5642232
,LowerTrunk,-0.02328455,-0.1703022,0.9850625,-0.01033664,5.645822,-4.330172,-0.3630411
,Hips,0.1216063,0.01404882,0.00726971,0.9924524,13.97139,1.622011,-0.8393678
,Head,-0.2816411,0.01553422,-0.01145333,-0.9593259,-13.94002,-0.4491882,-2.006222
0.09985352,,,,,,,,
,RightShoulder,-0.1338179,0.1134078,0.7267118,0.6641697,-39.16245,-0.2763062,5.850976
,LeftShoulder,-0.198721,-0.05659945,-0.6902792,0.6934125,-39.91398,13.1344,0.9602647
,Trunk,-0.02634999,-0.0440458,0.9986786,-0.002590526,19.00468,-1.405487,-0.7015758
,UpperTrunk,-0.01209635,-0.1650728,0.9861888,-0.006037921,-0.615448,1.286896,0.5038437
,LowerTrunk,-0.02314862,-0.1703277,0.9850609,-0.01036251,5.685322,-4.316473,-0.3635002
,Hips,0.1212894,0.01406738,0.007292092,0.9924906,13.9348,1.624091,-0.8419194
,Head,-0.2825363,0.01514649,-0.01185748,-0.9590638,-13.82485,-0.4041138,-2.118268
0.1331787,,,,,,,,
,RightShoulder,-0.1359424,0.1165889,0.7250904,0.6649589,-39.24557,-0.2257385,5.575315
,LeftShoulder,-0.2016772,-0.05876052,-0.6908534,0.6918055,-39.98669,13.1728,0.6992528
,Trunk,-0.02607766,-0.0417164,0.9987875,-0.001791229,18.65228,-1.369965,-0.6211665
,UpperTrunk,-0.01179667,-0.1620405,0.9866991,-0.005348653,-0.7613049,1.298187,0.5588338
,LowerTrunk,-0.02294748,-0.1685532,0.9853731,-0.01014718,5.562531,-4.286116,-0.3362814
,Hips,0.1205641,0.01401556,0.007308334,0.9925797,13.85106,1.617964,-0.8437189
,Head,-0.2783713,0.01446272,-0.01098552,-0.9603019,-13.67924,-0.3557129,-1.931998
0.1665039,,,,,,,,
,RightShoulder,-0.133264,0.1128553,0.7258056,0.665365,-38.82086,-0.3092651,5.596831
,LeftShoulder,-0.1981545,-0.05603664,-0.6907544,0.6931471,-39.57129,13.09889,0.8185952
,Trunk,-0.02603357,-0.04302356,0.9987332,-0.001787402,18.75552,-1.37204,-0.6212622
,UpperTrunk,-0.01181279,-0.1629293,0.9865526,-0.005348682,-0.6250362,1.283752,0.5524563
,LowerTrunk,-0.02284247,-0.1682696,0.9854246,-0.01009369,5.576188,-4.265733,-0.3296223
,Hips,0.1201598,0.01394675,0.00731197,0.9926296,13.80437,1.609941,-0.8440961
,Head,-0.2789508,0.01444787,-0.01100782,-0.9601337,-13.64516,-0.3521729,-1.934983
0.1997681,,,,,,,,
,RightShoulder,-0.1343068,0.1149076,0.7248848,0.6658077,-38.76965,-0.2787781,5.425172
,LeftShoulder,-0.2001759,-0.05725123,-0.6909477,0.692274,-39.53534,13.11863,0.669108
,Trunk,-0.02553923,-0.04118457,0.9988244,-0.001175155,18.45037,-1.319916,-0.5600384
,UpperTrunk,-0.011369,-0.1603029,0.9869906,-0.004823714,-0.7468491,1.316498,0.5941523
,LowerTrunk,-0.02268193,-0.1666937,0.9856978,-0.009928495,5.485684,-4.233999,-0.3134119
,Hips,0.1193558,0.01384108,0.007283956,0.9927284,13.71154,1.597585,-0.8407788
,Head,-0.2749997,0.01383579,-0.01045951,-0.9612879,-13.47855,-0.3292847,-1.806829
0.2330322,,,,,,,,
,RightShoulder,-0.1325771,0.1129928,0.7245805,0.6668124,-38.31477,-0.3447876,5.227274
,LeftShoulder,-0.1983799,-0.05543729,-0.69139,0.6924968,-39.08247,13.0629,0.5630641
,Trunk,-0.02515904,-0.04060223,0.9988585,-0.0003532716,18.29646,-1.268341,-0.4722096
,UpperTrunk,-0.01092739,-0.1589784,0.9872131,-0.004068136,-0.7138119,1.326416,0.6299152
,LowerTrunk,-0.0223298,-0.1650874,0.9859805,-0.009483308,5.38421,-4.189006,-0.262935
,Hips,0.1186154,0.01381341,0.007270843,0.9928175,13.62607,1.594249,-0.8391898
,Head,-0.2725102,0.01347576,-0.009646028,-0.9620101,-13.33538,-0.336731,-1.621175
0.2663574,,,,,,,,
,RightShoulder,-0.1318154,0.1115145,0.7248917,0.6668744,-38.00906,-0.4466553,5.254564
,LeftShoulder,-0.1966547,-0.05434581,-0.690946,0.6935179,-38.72683,12.96279,0.692372
,Trunk,-0.02480358,-0.04015009,0.9988858,-0.0002855649,18.17492,-1.225037,-0.4802898
,UpperTrunk,-0.01055613,-0.1579318,0.9873849,-0.00413847,-0.687788,1.325745,0.6231166
,LowerTrunk,-0.0219562,-0.1638189,0.9862003,-0.00949645,5.306206,-4.146283,-0.2556818
,Hips,0.1180125,0.01382526,0.007345319,0.9928887,13.5565,1.595501,-0.8477246
,Head,-0.2689362,0.01311629,-0.009919107,-0.9630178,-13.03135,-0.3356018,-1.660544
0.2996826,,,,,,,,
,RightShoulder,-0.1314568,0.110699,0.7245307,0.6674728,-37.73853,-0.4860229,5.163852
,LeftShoulder,-0.1958448,-0.05393125,-0.6910738,0.6936519,-38.45148,12.92618,0.681813
,Trunk,-0.02476182,-0.03926825,0.9989219,-0.0001191949,18.0015,-1.222992,-0.4692402
,UpperTrunk,-0.01054099,-0.1564374,0.9876233,-0.004044235,-0.7034664,1.310608,0.6379861
,LowerTrunk,-0.02181336,-0.1624617,0.9864275,-0.009531528,5.220589,-4.124402,-0.2553454
,Hips,0.1173877,0.01378556,0.007381886,0.992963,13.48438,1.590802,-0.851881
,Head,-0.2661776,0.01313749,-0.01009971,-0.9637815,-12.87673,-0.3389282,-1.67003
0.3329468,,,,,,,,
,RightShoulder,-0.1295357,0.1089913,0.7247202,0.6679236,-37.49394,-0.4902954,5.126534
,LeftShoulder,-0.1942844,-0.05200808,-0.6911443,0.6941672,-38.21809,12.92833,0.7048214
,Trunk,-0.02458228,-0.04008243,0.9988939,4.818384E-05,18.05577,-1.200379,-0.4555423
,UpperTrunk,-0.01034528,-0.1569055,0.9875516,-0.00392589,-0.6242428,1.310944,0.646717
,LowerTrunk,-0.02162236,-0.1622475,0.9864674,-0.009489149,5.234421,-4.10113,-0.2469905
,Hips,0.1170515,0.0137775,0.00741154,0.9930027,13.44559,1.589808,-0.8552688
,Head,-0.2653897,0.01326442,-0.01012966,-0.9639966,-12.72885,-0.3762817,-1.659624
0.366272,,,,,,,,
,RightShoulder,-0.1307078,0.1101752,0.723937,0.6683503,-37.38132,-0.4771729,4.991877
,LeftShoulder,-0.1956602,-0.05351623,-0.6912462,0.6935645,-38.1506,12.93429,0.6101778
,Trunk,-0.02469273,-0.03825355,0.9989629,0.000360046,17.74991,-1.212952,-0.4191114
,UpperTrunk,-0.01045813,-0.1542691,0.9879669,-0.003613442,-0.7372818,1.286438,0.662495
,LowerTrunk,-0.02152567,-0.160588,0.9867429,-0.009313941,5.137235,-4.086394,-0.2306755
,Hips,0.1162228,0.01375455,0.007374674,0.9931005,13.34996,1.587004,-0.8509309
,Head,-0.2620147,0.01357547,-0.00999245,-0.9649167,-12.63379,-0.3991394,-1.605752
0.3995361,,,,,,,,
,RightShoulder,-0.1285827,0.1081247,0.7241949,0.6688176,-36.93054,-0.4664612,4.959629
,LeftShoulder,-0.1938011,-0.05147976,-0.6910977,0.694388,-37.72156,12.94682,0.6778068
,Trunk,-0.02464505,-0.03834195,0.9989607,0.0004377002,17.64285,-1.216644,-0.4064389
,UpperTrunk,-0.01049149,-0.153346,0.9881107,-0.003504694,-0.6820984,1.281128,0.6614038
,LowerTrunk,-0.02151646,-0.1591911,0.9869704,-0.009197533,5.091928,-4.074826,-0.2244169
,Hips,0.1152096,0.01366995,0.00731051,0.9932202,13.23303,1.577054,-0.8434258
,Head,-0.2600817,0.01387331,-0.00994131,-0.9654357,-12.51147,-0.4299316,-1.586372
0.4328613,,,,,,,,
,RightShoulder,-0.1267514,0.1063626,0.7245727,0.6690408,-36.7478,-0.4699097,4.990706
,LeftShoulder,-0.192183,-0.0497389,-0.6909184,0.6951427,-37.55679,12.94212,0.7752807
,Trunk,-0.02449889,-0.03950464,0.998919,0.0002377941,17.75561,-1.206757,-0.4267951
,UpperTrunk,-0.0104046,-0.1543182,0.9879595,-0.003679663,-0.591444,1.280731,0.6420269
,LowerTrunk,-0.02142727,-0.1593817,0.9869416,-0.009205699,5.134779,-4.059728,-0.2289146
,Hips,0.1150298,0.01362851,0.007280171,0.9932418,13.21227,1.57224,-0.8399075
,Head,-0.2603554,0.01394675,-0.01004973,-0.9653599,-12.43126,-0.4486694,-1.61969
0.4661865,,,,,,,,
,RightShoulder,-0.1293019,0.1095226,0.7233348,0.6693822,-36.61549,-0.4187012,4.823575
,LeftShoulder,-0.1954202,-0.05258027,-0.6909313,0.6940172,-37.45899,12.98607,0.6410161
,Trunk,-0.02429792,-0.03557615,0.9990714,0.0005433472,17.15455,-1.208923,-0.3864588
,UpperTrunk,-0.01043171,-0.1491342,0.9887562,-0.003334582,-0.8347034,1.276733,0.6549118
,LowerTrunk,-0.02142228,-0.1562997,0.9874365,-0.008973747,4.926651,-4.031649,-0.2199257
,Hips,0.1137329,0.01340304,0.007121235,0.9933954,13.0626,1.545992,-0.8214448
,Head,-0.2538341,0.0142492,-0.009785622,-0.9670933,-12.25896,-0.4793396,-1.545924
0.4995117,,,,,,,,
,RightShoulder,-0.1227936,0.1025352,0.7249619,0.6699539,-36.01395,-0.4831543,4.948062
,LeftShoulder,-0.1887823,-0.04594701,-0.6907709,0.6964808,-36.86932,12.93857,0.9022943
,Trunk,-0.02403219,-0.0399963,0.9989108,0.0001253216,17.6619,-1.181244,-0.4313816
,UpperTrunk,-0.01018596,-0.1535106,0.9880875,-0.003719687,-0.4776192,1.278351,0.622177
,LowerTrunk,-0.02119337,-0.1575949,0.9872347,-0.009076923,5.076912,-4.005587,-0.2321138
,Hips,0.1137329,0.01340304,0.007121235,0.9933954,13.0626,1.545992,-0.8214448
,Head,-0.2577882,0.0140651,-0.01014858,-0.9660457,-12.22043,-0.48703,-1.635154
0.5327759,,,,,,,,
,RightShoulder,-0.1281279,0.1081795,0.7233545,0.669805,-36.36605,-0.4430542,4.806537
,LeftShoulder,-0.1941719,-0.05145083,-0.6908042,0.6945786,-37.21996,12.96169,0.7153691
,Trunk,-0.02403766,-0.03593843,0.9990649,0.0004008315,17.11236,-1.197937,-0.4039438
,UpperTrunk,-0.01033728,-0.1487702,0.9888116,-0.00348565,-0.7915974,1.265717,0.6426083
,LowerTrunk,-0.02123529,-0.1555651,0.9875561,-0.009019494,4.92513,-3.992579,-0.2295465
,Hips,0.1130068,0.0132562,0.007083356,0.9934804,12.97882,1.528926,-0.8170057
,Head,-0.2522287,0.0143656,-0.01003891,-0.9675089,-12.1111,-0.5033875,-1.592908
0.5661011,,,,,,,,
,RightShoulder,-0.1235152,0.1036568,0.7242754,0.6703912,-35.74167,-0.4587708,4.837276
,LeftShoulder,-0.1898679,-0.04678966,-0.6906897,0.6962103,-36.60587,12.95322,0.8673727
,Trunk,-0.02379845,-0.03740652,0.9990167,0.0004179426,17.2388,-1.173065,-0.4119864
,UpperTrunk,-0.01012115,-0.1498615,0.9886488,-0.003554463,-0.6356697,1.281219,0.6377965
,LowerTrunk,-0.02115533,-0.1553113,0.9875976,-0.009047717,4.937564,-3.979148,-0.2248885
,Hips,0.1126434,0.01322151,0.007152051,0.9935217,12.93691,1.524863,-0.8248944
,Head,-0.2525843,0.01416776,-0.01005846,-0.9674188,-12.02671,-0.5050049,-1.603377
0.5994263,,,,,,,,
,RightShoulder,-0.126151,0.1068663,0.723294,0.6704561,-35.65549,-0.4487305,4.737794
