Time,Body Part,Quaternion (x),Quaternion (y),Quaternion (z),Quaternion (w),Angles (x),Angles (y),Angles (z)
,UpperTrunk,0.02366829,0.03063932,0.9983265,0.04295859,-2.145416,1.280321,1.607086
,LowerTrunk,0.01252413,0.01195232,0.9994303,0.02897137,-2.858804,-0.8760124,3.188293
,Hips,0.0129861,0.02017218,-0.001156241,0.9997115,1.488443,2.311915,0.1325378
,Head,-0.07919185,-0.007655665,-0.04170927,0.995957,5.57666,-3.597052,9.72406
0.2330322,,,,,,,,
,RightShoulder,-0.0208433,-0.02133815,0.6686761,0.7429554,3.507415,-6.19698,-10.8345
,LeftShoulder,-0.4289143,0.3493013,-0.4725901,0.6860613,-4.396057,65.00067,16.06536
,Trunk,0.003445929,0.04235632,0.9982265,0.04169106,-3.467316,2.773853,4.810303
,UpperTrunk,0.02417172,0.03021806,0.9983708,0.04193401,-2.13501,1.321867,1.526581
,LowerTrunk,0.01266457,0.01162057,0.9994418,0.02864769,-2.820749,-0.8599285,3.151184
,Hips,0.0129861,0.02017218,-0.001156241,0.9997115,1.488443,2.311915,0.1325378
,Head,-0.07928222,-0.007680174,-0.04171804,0.9959494,5.635498,-3.65749,9.607483
0.2663574,,,,,,,,
,RightShoulder,-0.02156143,-0.0216669,0.6667342,0.7446684,3.445681,-6.242862,-11.25507
,LeftShoulder,-0.4282134,0.3492911,-0.4746955,0.6850498,-4.35083,64.94178,15.62438
,Trunk,0.003074933,0.04207297,0.9981902,0.04285938,-3.437195,2.734256,4.934021
,UpperTrunk,0.02382582,0.02995447,0.9983411,0.04301259,-2.138397,1.274892,1.62854
,LowerTrunk,0.01272889,0.01132831,0.9994389,0.02883747,-2.787897,-0.8542536,3.184357
,Hips,0.01299182,0.02018703,-0.001056731,0.9997113,1.489099,2.313617,0.1211243
,Head,-0.0794197,-0.007409219,-0.04185331,0.9959346,5.681488,-3.586734,9.746796
0.2996826,,,,,,,,
,RightShoulder,-0.0212611,-0.02140462,0.667432,0.7440593,3.415751,-6.200912,-11.1535
,LeftShoulder,-0.4288603,0.3491237,-0.4737987,0.6853512,-4.467957,64.99776,15.74475
,Trunk,0.003020693,0.0422099,0.9981819,0.04292045,-3.404175,2.738174,4.938629
,UpperTrunk,0.02386012,0.02966675,0.998347,0.04305297,-2.181732,1.266127,1.627136
,LowerTrunk,0.0128396,0.01066219,0.9994433,0.02889007,-2.76078,-0.8496135,3.191986
,Hips,0.01342136,0.02025709,-0.001042694,0.9997041,1.538337,2.321661,0.1195068
,Head,-0.07944736,-0.007189289,-0.04198095,0.9959286,5.717712,-3.565353,9.766113
0.3330078,,,,,,,,
,RightShoulder,-0.02221857,-0.02071619,0.6676783,0.7438299,3.375916,-6.21452,-11.08209
,LeftShoulder,-0.4297092,0.3483379,-0.4738914,0.6851553,-4.535706,65.01496,15.75172
,Trunk,0.002931112,0.04299314,0.9981528,0.04282545,-3.497955,2.729993,4.905823
,UpperTrunk,0.02378855,0.03048422,0.9983366,0.0427663,-2.238617,1.257154,1.638977
,LowerTrunk,0.01284659,0.01098412,0.9994509,0.02850062,-2.793751,-0.8520445,3.167511
,Hips,0.01338711,0.02028521,-0.0008665323,0.9997042,1.534412,2.324883,0.09933472
,Head,-0.07902308,-0.006795146,-0.04177311,0.995974,5.575012,-3.511792,9.709198
0.3662109,,,,,,,,
,RightShoulder,-0.02140932,-0.02141391,0.666936,0.7444993,3.455131,-6.218617,-11.26636
,LeftShoulder,-0.4286512,0.3492552,-0.4741063,0.6852022,-4.382721,64.98042,15.66144
,Trunk,0.003096247,0.0423647,0.9981567,0.04334803,-3.454834,2.742971,4.975494
,UpperTrunk,0.02390126,0.0301076,0.998319,0.04337361,-2.186554,1.272516,1.683868
,LowerTrunk,0.0128257,0.01106212,0.9994441,0.02871689,-2.774729,-0.8485228,3.184113
,Hips,0.01314317,0.02023375,-0.0009378493,0.9997084,1.506449,2.318977,0.1075134
,Head,-0.07837486,-0.006528713,-0.04169226,0.9960303,5.543518,-3.494069,9.769318
0.3995361,,,,,,,,
,RightShoulder,-0.02123524,-0.02152354,0.6674514,0.7440392,3.4048,-6.245725,-11.16858
,LeftShoulder,-0.4288189,0.3490517,-0.4734908,0.6856263,-4.493927,64.95428,15.78281
,Trunk,0.003372095,0.04178157,0.9981876,0.04317972,-3.38147,2.775419,4.956909
,UpperTrunk,0.02418458,0.02946846,0.9983382,0.04321238,-2.162354,1.280262,1.669983
,LowerTrunk,0.01304123,0.01063325,0.9994471,0.02867579,-2.731581,-0.8246765,3.179504
,Hips,0.01319565,0.02024121,-0.0009372532,0.9997075,1.512465,2.319833,0.1074219
,Head,-0.07764708,-0.006329864,-0.04179692,0.9960841,5.533173,-3.503598,9.762482
0.4328613,,,,,,,,
,RightShoulder,-0.02223198,-0.02113176,0.6670251,0.7444037,3.310486,-6.306625,-11.27869
,LeftShoulder,-0.4291188,0.3485016,-0.4743438,0.6851288,-4.556702,64.9093,15.60157
,Trunk,0.003504943,0.04171366,0.998183,0.04334088,-3.399872,2.787094,5.002747
,UpperTrunk,0.02428576,0.02962817,0.9983138,0.04361123,-2.179016,1.272662,1.705383
,LowerTrunk,0.01320931,0.01064848,0.9994421,0.02876684,-2.707305,-0.8015336,3.162872
,Hips,0.0129687,0.02020752,-0.001173377,0.999711,1.48645,2.315966,0.134491
,Head,-0.07712843,-0.00617316,-0.04175746,0.9961272,5.455078,-3.497238,9.803589
0.4661865,,,,,,,,
,RightShoulder,-0.02097694,-0.02240364,0.6678542,0.7436588,3.347042,-6.345462,-11.08835
,LeftShoulder,-0.4281681,0.3489532,-0.472964,0.6864464,-4.587799,64.84042,15.92322
,Trunk,0.003848766,0.04057581,0.998261,0.04259007,-3.231293,2.824771,4.940155
,UpperTrunk,0.02461563,0.02815995,0.9983717,0.04306737,-2.154999,1.291957,1.695374
,LowerTrunk,0.01336998,0.0093878,0.9994657,0.02830845,-2.598585,-0.7802542,3.088654
,Hips,0.01328139,0.02018216,-0.001362115,0.9997071,1.522291,2.313069,0.1561279
,Head,-0.07648866,-0.005930401,-0.04140696,0.9961925,5.549927,-3.506931,9.700439
0.4995117,,,,,,,,
,RightShoulder,-0.02300046,-0.02032787,0.6682573,0.7432964,3.166382,-6.418998,-10.95746
,LeftShoulder,-0.4300902,0.347871,-0.4735016,0.6854226,-4.734528,64.84203,15.85112
,Trunk,0.004396612,0.04178087,0.9982226,0.04226983,-3.383423,2.902671,4.871429
,UpperTrunk,0.02529401,0.02948565,0.9983423,0.04246628,-2.28479,1.304202,1.721924
,LowerTrunk,0.01394291,0.009582737,0.9994792,0.02747726,-2.607109,-0.7317481,3.021332
,Hips,0.01316083,0.0203318,-0.001118213,0.999706,1.508476,2.330217,0.1281738
,Head,-0.07629491,-0.005873464,-0.04109567,0.9962205,5.375397,-3.578269,9.595825
0.5328369,,,,,,,,
,RightShoulder,-0.02265422,-0.02217269,0.6677616,0.7436999,3.313141,-6.507218,-11.06223
,LeftShoulder,-0.427946,0.3484433,-0.4738714,0.686218,-4.490479,64.71515,15.8399
,Trunk,0.004115576,0.04121818,0.998226,0.04276672,-3.352325,2.869096,4.902985
,UpperTrunk,0.02500139,0.0292145,0.9983459,0.04274186,-2.254211,1.249019,1.785492
,LowerTrunk,0.01413149,0.009578276,0.9994842,0.02719781,-2.574474,-0.7106051,3.016571
,Hips,0.01288065,0.02033594,-0.0008803606,0.9997098,1.47636,2.330682,0.1009216
,Head,-0.07612438,-0.005975313,-0.04055828,0.996255,5.386688,-3.556382,9.565521
0.5661621,,,,,,,,
,RightShoulder,-0.02258552,-0.02194041,0.6679803,0.7435126,3.284454,-6.471667,-11.04346
,LeftShoulder,-0.4280741,0.3485887,-0.4736224,0.6862364,-4.505737,64.75538,15.85525
,Trunk,0.004027083,0.04087451,0.9982288,0.04303956,-3.336914,2.85805,4.917236
,UpperTrunk,0.02490513,0.02908025,0.9983469,0.04286623,-2.255951,1.228295,1.802307
,LowerTrunk,0.01421594,0.009428548,0.9994851,0.02717566,-2.534035,-0.7013917,3.032074
,Hips,0.01267748,0.02034005,-0.0007227659,0.9997125,1.453072,2.331147,0.08285522
,Head,-0.07616575,-0.006227829,-0.04043388,0.9962555,5.40683,-3.574389,9.565491
0.5994873,,,,,,,,
,RightShoulder,-0.02263038,-0.02186929,0.6679407,0.7435489,3.268707,-6.460939,-11.07047
,LeftShoulder,-0.4281195,0.3485909,-0.4736788,0.6861679,-4.516418,64.76781,15.82267
,Trunk,0.003949652,0.0408151,0.9982238,0.04321936,-3.330566,2.849428,4.93808
,UpperTrunk,0.02482986,0.02902464,0.9983426,0.04304814,-2.272797,1.219124,1.804932
,LowerTrunk,0.01422068,0.009226356,0.9994826,0.02733448,-2.510842,-0.7008431,3.050293
,Hips,0.01267748,0.02034005,-0.0007227659,0.9997125,1.453072,2.331147,0.08285522
,Head,-0.0764339,-0.006467201,-0.04031777,0.9962382,5.444,-3.593294,9.573059
0.6328125,,,,,,,,
,RightShoulder,-0.0226087,-0.02117658,0.6691897,0.7424456,3.302155,-6.419749,-10.76416
,LeftShoulder,-0.4290637,0.348257,-0.4726791,0.6864371,-4.559204,64.82571,16.07203
,Trunk,0.00422901,0.04094308,0.9982582,0.0422667,-3.418488,2.866557,4.822845
,UpperTrunk,0.02497959,0.02979193,0.998359,0.04204306,-2.318359,1.204717,1.73056
,LowerTrunk,0.01449584,0.009595666,0.9994848,0.02697799,-2.477131,-0.6591767,3.015564
,Hips,0.01201386,0.02025184,-0.000669241,0.9997225,1.377003,2.321017,0.07672119
,Head,-0.07690203,-0.006566599,-0.04041636,0.9961975,5.409973,-3.621898,9.46936
0.6661377,,,,,,,,
,RightShoulder,-0.02150647,-0.0224581,0.6681582,0.7433687,3.410738,-6.401455,-10.96356
,LeftShoulder,-0.427413,0.3493936,-0.4732729,0.68648,-4.365662,64.79463,15.96752
,Trunk,0.004033548,0.03993173,0.9982941,0.04240373,-3.333557,2.833462,4.863525
,UpperTrunk,0.02469141,0.02905152,0.9983729,0.04239875,-2.302856,1.155154,1.735901
,LowerTrunk,0.01463943,0.008990089,0.9994799,0.0272862,-2.376401,-0.6323055,3.028992
,Hips,0.01174079,0.02016114,-0.0008605719,0.9997274,1.345701,2.310613,0.09863281
,Head,-0.07730124,-0.006452765,-0.04048496,0.9961644,5.540833,-3.575741,9.518066
0.6993408,,,,,,,,
,RightShoulder,-0.02191001,-0.02144248,0.6688684,0.7427484,3.354309,-6.325296,-10.79181
,LeftShoulder,-0.4288302,0.3484774,-0.4729446,0.6862882,-4.539886,64.87885,16.05331
,Trunk,0.003796895,0.04031396,0.9982992,0.04194203,-3.392334,2.807169,4.799896
,UpperTrunk,0.02446255,0.0295645,0.998387,0.04184392,-2.401001,1.1063,1.677917
,LowerTrunk,0.01483627,0.008646682,0.9994814,0.027237,-2.321108,-0.6122776,3.033447
,Hips,0.01160185,0.02018327,-0.0007722974,0.9997286,1.329775,2.313146,0.08853149
,Head,-0.07767209,-0.006146651,-0.04084682,0.9961228,5.524841,-3.514261,9.496185
0.732666,,,,,,,,
,RightShoulder,-0.02118302,-0.02212974,0.6679029,0.7436175,3.407837,-6.264095,-11.00058
,LeftShoulder,-0.427821,0.3490545,-0.4735136,0.6862324,-4.441681,64.88419,15.92475
,Trunk,0.00327797,0.04025746,0.9982845,0.04238952,-3.331055,2.748928,4.859741
,UpperTrunk,0.02395496,0.02903043,0.9983929,0.04236645,-2.440643,1.054746,1.680908
,LowerTrunk,0.01477785,0.007766405,0.9994758,0.02773318,-2.27599,-0.617018,3.082367
,Hips,0.0120887,0.02016617,-0.000841558,0.9997232,1.385579,2.3112,0.09646606
,Head,-0.07775958,-0.005785193,-0.04108536,0.9961084,5.596252,-3.414455,9.583496
0.7659912,,,,,,,,
,RightShoulder,-0.02170469,-0.02067994,0.6680045,0.743553,3.367889,-6.174451,-11.0108
,LeftShoulder,-0.4295003,0.3482844,-0.4738179,0.6853642,-4.566315,64.9862,15.79866
,Trunk,0.00308955,0.04170215,0.9982281,0.0423317,-3.451141,2.734662,4.883545
,UpperTrunk,0.02382972,0.03007649,0.9983562,0.0425728,-2.559998,1.038085,1.645447
,LowerTrunk,0.01479853,0.007772726,0.9994611,0.02824992,-2.322451,-0.618608,3.10788
,Hips,0.01248763,0.02020084,-0.001136154,0.9997174,1.431307,2.315185,0.1302185
,Head,-0.07747007,-0.005246971,-0.04150078,0.9961167,5.442993,-3.338269,9.654968
0.7993164,,,,,,,,
,RightShoulder,-0.02090682,-0.02117619,0.6683629,0.7432399,3.49787,-6.144997,-10.90057
,LeftShoulder,-0.4292206,0.3483508,-0.4731329,0.6859786,-4.507843,64.97977,15.97985
,Trunk,0.002958254,0.04210328,0.9982322,0.04184471,-3.476074,2.729775,4.827881
,UpperTrunk,0.02378747,0.03029429,0.9983711,0.04208753,-2.563263,1.025892,1.605103
,LowerTrunk,0.01486228,0.007961774,0.9994625,0.02811643,-2.364434,-0.6212554,3.091125
,Hips,0.01266484,0.02028762,-0.001148462,0.9997134,1.451622,2.325138,0.1316528
,Head,-0.07716303,-0.004889388,-0.04171857,0.9961333,5.382782,-3.292214,9.624237
0.8326416,,,,,,,,
,RightShoulder,-0.02085207,-0.0214101,0.6679,0.7436507,3.519288,-6.14214,-10.98587
,LeftShoulder,-0.4287939,0.3486207,-0.4735372,0.6858293,-4.439575,64.97494,15.9081
,Trunk,0.002804128,0.04208297,0.9982284,0.04196761,-3.47406,2.71227,4.842224
,UpperTrunk,0.02363485,0.0302767,0.9983701,0.04221269,-2.541199,1.018915,1.620758
,LowerTrunk,0.01477044,0.008136515,0.9994627,0.0281049,-2.384484,-0.6317835,3.089813
,Hips,0.01266484,0.02028762,-0.001148462,0.9997134,1.451622,2.325138,0.1316528
,Head,-0.07678668,-0.004305422,-0.04196763,0.9961546,5.341583,-3.207539,9.667084
0.8659668,,,,,,,,
,RightShoulder,-0.02076991,-0.02071699,0.667364,0.7441537,3.514552,-6.12145,-11.13263
,LeftShoulder,-0.4289567,0.348732,-0.4740518,0.6853154,-4.39978,64.95148,15.74722
,Trunk,0.003044267,0.04185072,0.998206,0.04271106,-3.518921,2.754385,4.904724
,UpperTrunk,0.02400093,0.0306666,0.9983262,0.04275632,-2.52359,1.009437,1.672791
,LowerTrunk,0.01522032,0.0086812,0.9994488,0.02819586,-2.37809,-0.5975379,3.122925
,Hips,0.01206403,0.02043912,-0.0009511113,0.9997178,1.38276,2.342485,0.1090088
,Head,-0.07632226,-0.003595795,-0.04230034,0.996179,5.243408,-3.16802,9.76767
0.899292,,,,,,,,
,RightShoulder,-0.01987398,-0.02237857,0.6676133,0.7439064,3.585275,-6.163416,-11.08835
,LeftShoulder,-0.4274583,0.3487821,-0.4735209,0.6865918,-4.379395,64.83878,15.91104
,Trunk,0.002777494,0.04076806,0.9982455,0.04285293,-3.382019,2.734248,4.900665
,UpperTrunk,0.02382639,0.02947416,0.9983679,0.04272258,-2.469269,0.9736453,1.673828
,LowerTrunk,0.01535697,0.007961046,0.999454,0.0281516,-2.30897,-0.5926422,3.140411
,Hips,0.01218144,0.02053296,-0.0007540882,0.9997146,1.39622,2.353245,0.08642578
,Head,-0.0761098,-0.003060013,-0.04235151,0.996195,5.355865,-3.086237,9.769409
0.9324951,,,,,,,,
,RightShoulder,-0.02097128,-0.02092432,0.6674285,0.7440844,3.469564,-6.155273,-11.13342
,LeftShoulder,-0.4285656,0.34818,-0.4743408,0.6856404,-4.456879,64.85846,15.72833
,Trunk,0.002839399,0.04177926,0.9981903,0.04315732,-3.47345,2.755036,4.916351
,UpperTrunk,0.02400679,0.0302704,0.9983338,0.04285818,-2.559265,0.971231,1.684998
,LowerTrunk,0.01555932,0.007973588,0.9994496,0.02819088,-2.336425,-0.5822291,3.161194
,Hips,0.01240842,0.02064448,-0.0006121695,0.9997096,1.42224,2.366034,0.07015991
,Head,-0.07590927,-0.002080604,-0.04238418,0.9962112,5.241364,-2.994354,9.788757
0.9658203,,,,,,,,
,RightShoulder,-0.02091938,-0.02123405,0.6669257,0.744528,3.569875,-6.183304,-11.27774
,LeftShoulder,-0.4278725,0.3482713,-0.4749188,0.685627,-4.304993,64.78467,15.59457
,Trunk,0.002906251,0.0420572,0.998158,0.0436287,-3.544403,2.762009,4.983795
,UpperTrunk,0.02406647,0.03088764,0.9982883,0.04344472,-2.563019,0.9609147,1.705566
,LowerTrunk,0.01570986,0.008559521,0.9994309,0.02859941,-2.365771,-0.5645639,3.194183
,Hips,0.01207818,0.02064128,-0.0007331073,0.9997138,1.384387,2.365658,0.08404541
,Head,-0.07588127,-0.001623157,-0.042465,0.9962109,5.167206,-2.948715,9.865479
0.9991455,,,,,,,,
,RightShoulder,-0.01989722,-0.02246309,0.667698,0.7438272,3.647653,-6.183908,-11.09708
,LeftShoulder,-0.4270785,0.3483812,-0.4737305,0.6868871,-4.320679,64.75071,15.88837
,Trunk,0.002774113,0.04115529,0.9982199,0.04307707,-3.439423,2.746011,4.922668
,UpperTrunk,0.02392832,0.02997395,0.9983423,0.0429135,-2.495941,0.9437683,1.658142
,LowerTrunk,0.01571997,0.008228866,0.9994369,0.02848011,-2.327868,-0.5634153,3.180481
,Hips,0.01207818,0.02064128,-0.0007331073,0.9997138,1.384387,2.365658,0.08404541
,Head,-0.07594154,-0.001148224,-0.04259467,0.9962015,5.279144,-2.878091,9.819275
1.032471,,,,,,,,
,RightShoulder,-0.0208431,-0.02081798,0.6668269,0.7446302,3.552879,-6.178654,-11.30148
,LeftShoulder,-0.4276226,0.3483614,-0.4752638,0.6854982,-4.259521,64.72861,15.53805
,Trunk,0.003287243,0.0418373,0.9981785,0.0433427,-3.554993,2.797306,4.991272
,UpperTrunk,0.02437383,0.03097949,0.998275,0.04350942,-2.54599,0.9699124,1.687744
,LowerTrunk,0.0159391,0.008800305,0.9994187,0.02881998,-2.356399,-0.5301176,3.179718
,Hips,0.01175548,0.02057028,-0.001080096,0.9997187,1.347396,2.357511,0.1238098
,Head,-0.07607102,-0.0004705079,-0.04270318,0.9961875,5.178528,-2.851413,9.900421
1.065796,,,,,,,,
,RightShoulder,-0.01958594,-0.02242132,0.6676199,0.7439067,3.676368,-6.213737,-11.10129
,LeftShoulder,-0.4262629,0.3484621,-0.4740659,0.6871209,-4.222015,64.61614,15.87725
,Trunk,0.003289479,0.04105017,0.9982364,0.04275898,-3.446259,2.804466,4.914124
,UpperTrunk,0.02443762,0.03003308,0.9983314,0.04283842,-2.485138,0.9526856,1.654327
,LowerTrunk,0.01615202,0.008382754,0.9994298,0.02843845,-2.325723,-0.5132895,3.147491
,Hips,0.01190558,0.02063618,-0.0009796321,0.9997156,1.364602,2.365069,0.1123047
,Head,-0.07620272,-0.000184238,-0.04286215,0.9961705,5.30246,-2.825645,9.841614
1.098999,,,,,,,,
,RightShoulder,-0.02065836,-0.02118396,0.6663306,0.7450692,3.568141,-6.203499,-11.41083
,LeftShoulder,-0.4264697,0.3482232,-0.4760359,0.6857507,-4.182495,64.5838,15.43733
,Trunk,0.003242335,0.04169971,0.9981707,0.04365564,-3.525543,2.80732,5.024658
,UpperTrunk,0.02446095,0.03072265,0.9982681,0.04380059,-2.543762,0.9260168,1.717743
,LowerTrunk,0.01640929,0.008562771,0.9994124,0.02884945,-2.344243,-0.4904191,3.185333
,Hips,0.01188689,0.02069423,-0.001060784,0.9997146,1.362461,2.371722,0.121582
,Head,-0.07639524,3.181025E-05,-0.04313308,0.9961442,5.245422,-2.80366,9.983368
1.132324,,,,,,,,
,RightShoulder,-0.02001619,-0.02204629,0.6672743,0.7442165,3.652105,-6.185685,-11.21307
,LeftShoulder,-0.4260231,0.3478369,-0.4749563,0.6869718,-4.213837,64.55591,15.70649
,Trunk,0.002854808,0.04149237,0.9981955,0.04331145,-3.487366,2.771867,4.972717
,UpperTrunk,0.02415282,0.03039085,0.9983054,0.04334891,-2.520721,0.8825756,1.684784
,LowerTrunk,0.01647905,0.008430896,0.9994171,0.02868369,-2.343034,-0.4919099,3.17926
,Hips,0.01200837,0.02077689,-0.0009480119,0.9997115,1.376389,2.381201,0.1086731
,Head,-0.07643093,8.794665E-05,-0.04340792,0.9961295,5.287811,-2.76175,9.963074
1.165649,,,,,,,,
,RightShoulder,-0.02007712,-0.02167698,0.6665496,0.7448749,3.61181,-6.113155,-11.3714
,LeftShoulder,-0.4257381,0.347809,-0.4758085,0.6865728,-4.190979,64.56161,15.53312
,Trunk,0.002405911,0.04175421,0.9981635,0.04382299,-3.481995,2.724178,5.018799
,UpperTrunk,0.02373698,0.03034375,0.9982994,0.04375088,-2.531952,0.8520268,1.724854
,LowerTrunk,0.01632956,0.008286057,0.9994192,0.0287362,-2.363315,-0.5110813,3.197632
,Hips,0.01233014,0.02079454,-0.0008401573,0.9997073,1.413272,2.383232,0.09631348
,Head,-0.07626229,1.252443E-05,-0.04348525,0.996139,5.273804,-2.722737,10.01797
1.198975,,,,,,,,
,RightShoulder,-0.02022656,-0.02090793,0.6663703,0.7450534,3.623452,-6.023686,-11.45462
,LeftShoulder,-0.426199,0.3475288,-0.4762335,0.686134,-4.177582,64.61379,15.39665
,Trunk,0.002185459,0.04249645,0.9981251,0.04399775,-3.568207,2.684972,5.073059
,UpperTrunk,0.0233944,0.03109441,0.9982637,0.04422268,-2.559357,0.8499452,1.722107
,LowerTrunk,0.01600548,0.008798771,0.9994058,0.02923346,-2.420864,-0.5325149,3.219757
,Hips,0.0123192,0.02065765,-0.001144677,0.99971,1.412014,2.367542,0.1311951
,Head,-0.07611352,-4.68716E-05,-0.04360688,0.9961451,5.170532,-2.690364,10.08618
1.2323,,,,,,,,
,RightShoulder,-0.01885492,-0.02089174,0.6667202,0.7447766,3.71259,-5.938959,-11.36188
,LeftShoulder,-0.4260674,0.347963,-0.4752221,0.6866966,-4.145935,64.62684,15.59636
,Trunk,0.002476818,0.04218778,0.9981605,0.04346982,-3.547302,2.713006,5.031372
,UpperTrunk,0.02363913,0.03091275,0.9982795,0.04385972,-2.510529,0.8716686,1.677277
,LowerTrunk,0.01606048,0.009042406,0.9994019,0.02926072,-2.432633,-0.5214853,3.204529
,Hips,0.01217827,0.02061652,-0.001304716,0.9997123,1.395859,2.362823,0.1495667
,Head,-0.07597742,-0.0001569241,-0.04390866,0.9961424,5.175903,-2.731073,10.07916
1.265625,,,,,,,,
,RightShoulder,-0.01907051,-0.02083678,0.665806,0.7455902,3.681966,-5.894307,-11.57327
,LeftShoulder,-0.4253575,0.3474634,-0.4763935,0.6865782,-4.127014,64.55425,15.38393
,Trunk,0.001990314,0.04225379,0.9981378,0.04395214,-3.538635,2.65508,5.102478
,UpperTrunk,0.02313391,0.03083674,0.9982663,0.0444797,-2.481598,0.8176277,1.720764
,LowerTrunk,0.01602645,0.00921897,0.9993938,0.02950159,-2.470228,-0.5211759,3.21698
,Hips,0.01232948,0.02057987,-0.001437038,0.9997112,1.413191,2.358628,0.1647339
,Head,-0.0756444,-0.0002337769,-0.04406634,0.9961606,5.146301,-2.681966,10.16827
1.298828,,,,,,,,
,RightShoulder,-0.01875662,-0.02006869,0.6668546,0.7446814,3.681887,-5.818737,-11.33472
